Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2005,0,194179638799,0,194179638799,-185589574872,8590063927,342380203,-557016074,0,-992824428,-8813082825,-1430479197,2026339472,-425264557,1601074915,0,170595718,-47766801,0,-47766801,122828917,0,122828917,0,0
2006,0,279509052881,0,279509052881,-262549230411,16959822470,1151065516,-2414000,0,-3937178989,-5376918390,8794376607,2168868117,-1662600440,506267677,0,9300644284,-1302090339,0,-1302090339,7998553945,0,7998553945,0,0
2007,0,314286287792,0,314286287792,-265505216038,48781071754,5651799386,-1046009270,-54614500,-9387270162,-11812218427,32187373281,3292391476,-3229001942,63389534,0,32250762815,-4602903125,0,-4602903125,27647859690,67604308,27580255382,9780,0
2008,0,304312901020,0,304312901020,-264159761940,40153139080,3166292614,-4584206013,-1881912413,-752992978,-11132887478,26849345225,3808206370,-721014172,3087192198,0,29936537423,-8487446758,0,-8487446758,21449090665,-94058470,21543149135,6100,0
2009,0,311981464018,0,311981464018,-269526983146,42454480872,2477367053,-4067771827,-3407893478,-848954220,-9560625819,30454496059,2302825264,-1034167676,1268657588,-396068715,31327084932,-9478726313,0,-9478726313,21848358619,-370532295,22218890914,3444,0
2010,0,382406853967,0,382406853967,-319577889128,62828964839,3558691646,-12878384887,-11409704764,-671843347,-14168498406,38668929845,889443705,-838034882,51408823,0,38720338668,-9861223177,0,-9861223177,28859115491,-68041404,28927156895,2572,0
2011,0,269448394848,0,269448394848,-226798509951,42649884897,2723390161,-11263822756,-9788050131,-1091747556,-10652611665,22365093081,1510141562,-452593589,1057547973,0,23422641054,-5817485916,-435869577,-6253355493,17169285561,104272056,17065013505,1291,0
2012,0,208293218143,0,208293218143,-182182160930,26111057213,735791446,-12192949005,-12852542062,-802283144,-10323975443,3527641067,4600921158,-5837092219,-1236171061,0,2291470006,-980434359,-338401624,-1318835983,972634023,19238834,953395189,64,0
2013,0,189644670365,0,189644670365,-166658251044,22986419321,557333591,-10805967033,-11174037072,-579376764,-8762998267,3395410848,236670022,-806074725,-569404703,6977026,2832983171,-718621297,-35237050,-753858347,2079124824,-46290653,2125415477,142,0
2014,0,250544295859,0,250544295859,-215084985824,35459310035,706482283,-9216849062,-9603451474,-4455630285,-11977511513,10515801458,1532096797,-1757967569,-225870772,3564583,10293495269,-2270657946,-77965680,-2348623626,7944871643,30168963,7914702680,525,0
2015,0,352811180795,0,352811180795,-291169979460,61641201335,1814104588,-13901985003,-13904194029,-15381242808,-13541110150,20726491789,367599771,-3424161698,-3056561927,0,17669929862,-547280697,20814186,-526466511,17143463351,46821408,17096641943,1034,0
2016,0,284388808993,0,284388808993,-253402051996,30986756997,15956955114,-11649120859,-10144841909,-3373153238,-12931069714,18877347203,10246914666,-8865070639,1381844027,0,20259191230,-4045652143,-39843225,-4085495368,16173695862,3523451,16170172411,978,0
2017,0,228802558674,0,228802558674,-200497617250,28304941424,30987865427,-7465667943,-6734547237,-597837576,-13653457506,37764035159,128401091,-1406262016,-1277860925,0,36486174234,-7555829580,41402093,-7514427487,28971746747,-111366484,29083113231,1852,0
2018,0,436679126899,0,436679126899,-392966591981,43712534918,8924837998,-10175748056,-8766929495,0,-13324988675,29260901294,10504845718,-58370649,10446475069,0,39707376363,-5899845569,27338324,-5872507245,33834869118,-102121598,33936990716,2161,0
2019,0,473896821168,0,473896821168,-430961681187,42935139981,18122461816,-5376198981,-5439589986,0,-18312410987,37342661590,5440472518,-220400725,5220071793,0,42562733383,-8577024180,-5266048,-8582290228,33980443155,-45215247,34025658402,2166,2166
