date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,167695,153620,61570,185495,113620,630
2019-12-03,428061,381556,16770,207909,154414,71990
2019-12-04,36133,16227,1380,89607,67663,3700
2019-12-05,2155820,2126225,1514510,142360,93050,3430
2019-12-06,59697,34312,12800,129823,102758,21690
2019-12-09,214023,132003,3020,139317,76777,6940
2019-12-10,688706,531396,62310,281364,203224,21710
2019-12-11,148630,96150,45330,134410,72460,5680
2019-12-12,145397,80932,3330,76913,24368,17710
2019-12-13,47359,13559,200,184241,75521,11800
2019-12-16,209449,132425,31340,235361,155465,13090
2019-12-17,25260,8000,21230,197170,150920,4260
2019-12-18,473592,433592,3100,249998,177010,19950
2019-12-19,242147,217020,3240,42163,15573,15810
2019-12-20,60744,34014,16250,81966,50156,23630
2019-12-23,112390,76504,20070,136290,67700,1480
2019-12-24,46250,25000,750,27840,15000,0
2019-12-25,25616,9176,6200,55234,30144,5580
2019-12-26,51990,10000,41130,542110,353000,33480
2019-12-27,163960,109970,1040,265020,169010,6340
2019-12-30,121537,59397,19640,336473,190783,7550
2019-12-31,84829,34940,7290,66041,0,1540
2020-01-02,53737,5212,4120,57693,20300,6700
2020-01-03,91874,30200,10280,59386,18891,8690
2020-01-06,12987,0,2800,34873,6000,3040
2020-01-07,20240,0,6480,15360,0,5880
2020-01-08,30225,0,8640,112435,44300,2010
2020-01-09,12920,0,1370,27010,17280,7900
2020-01-10,34723,25940,8910,42147,10000,2700
2020-01-13,32862,0,0,71908,7200,50
2020-01-14,8960,0,2960,55290,22820,200
2020-01-15,28900,6300,4180,46320,17890,14000
2020-01-16,22519,10000,8910,69661,22470,4350
2020-01-17,24746,0,5220,75074,33060,12920
2020-01-20,16840,0,5700,61590,40390,3010
2020-01-21,47995,17490,22970,17735,0,5620
2020-01-22,33576,5860,3000,76174,10800,680
2020-01-30,12894,0,210,46736,0,220
2020-01-31,29720,16950,1140,62890,22000,2660
2020-02-03,26770,0,5570,395730,169010,3580
2020-02-04,49311,21226,1810,113109,52754,6110
2020-02-05,47379,0,9060,67321,15200,12310
2020-02-06,75149,7000,1740,32911,0,4200
2020-02-07,17903,0,10,32097,7000,4750
2020-02-10,55367,24080,8130,67463,0,1130
2020-02-11,30020,15820,2830,17000,0,1000
2020-02-12,34310,0,2000,14750,0,11900
2020-02-13,44957,0,2300,35493,0,2000
2020-02-14,197480,67040,16050,41260,0,7980
2020-02-17,1498880,1111460,16920,144040,83660,45530
2020-02-18,281243,142463,4090,388517,215845,72120
2020-02-19,167393,21930,33630,516307,182897,47550
2020-02-20,181353,47653,13990,482947,252807,12710
2020-02-21,217976,77136,7120,388004,174484,13750
2020-02-24,126598,36490,6200,267932,71044,77690
2020-02-25,292614,131794,22270,159906,44826,25990
2020-02-26,97160,53730,10570,186110,97870,4520
2020-02-27,165956,75466,40170,313264,194797,45840
2020-02-28,116867,22545,6050,296113,144822,63410
2020-03-02,81868,31810,3600,83562,22140,4290
2020-03-03,127448,36200,10200,125982,47657,3990
2020-03-04,76975,18700,23600,79475,0,11010
2020-03-05,83618,10000,2810,64472,31742,12020
2020-03-06,19317,0,7100,40523,10000,9040
2020-03-09,141552,78035,14140,525058,211838,18350
2020-03-10,119057,27220,8600,114663,57020,19670
2020-03-11,104326,24150,7610,96574,42084,10880
2020-03-12,182188,99190,60530,390022,230472,11000
2020-03-13,115340,35230,3430,991040,719790,120060
2020-03-17,133075,89880,2700,41055,0,4990
2020-03-18,45189,0,320,45211,0,700
2020-03-19,29681,0,0,115119,29000,12200
2020-03-20,24575,0,20980,50375,30000,2030
2020-03-23,110228,80988,890,70082,9700,17340
2020-03-24,360175,176660,8050,103065,33240,32390
2020-03-25,782700,478530,17200,41550,0,35550
2020-03-26,245314,52568,24050,269226,142896,22790
2020-03-27,156903,57543,4310,238187,49647,62990
2020-03-30,161341,71415,14750,179639,96489,5110
2020-03-31,178341,60000,39950,271789,184410,3390
2020-04-01,280492,147190,8100,45168,0,62280
2020-04-02,162830,162830,0,162830,162830,0
2020-04-03,381021,160831,2960,292249,198609,7100
2020-04-06,491758,231143,11390,378292,233827,37850
2020-04-07,439735,174635,29990,343895,158275,9820
2020-04-08,363245,204450,34170,580985,358410,69030
2020-04-09,784431,551301,16530,356409,216484,38190
2020-04-10,284573,111333,29990,806757,604567,72600
2020-04-13,355517,87096,10400,719153,585903,25310
2020-04-14,443562,212702,15610,517428,361948,48990
2020-04-15,549683,227653,34400,405147,200607,47930
2020-04-16,322055,185230,37010,291075,138050,28010
2020-04-17,854342,568837,78810,708798,444233,73820
2020-04-20,351604,137379,52660,823626,580371,72180
2020-04-21,492658,197718,53600,1464282,1227012,179500
2020-04-22,646437,342411,22960,570613,408063,110850
2020-04-23,1251545,724665,118060,2533825,2060505,86710
2020-04-24,1530005,1083261,60230,769765,535969,78850
2020-04-27,556851,331451,86770,609919,364809,70780
2020-04-28,283985,63355,43200,566805,384805,57260
2020-04-29,215646,81790,23550,380784,245704,16380
2020-05-04,444275,224825,42580,390315,260075,83510
2020-05-05,676134,403784,66410,680046,416876,36690
