Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2015,1,2343715013,1466834611,0,0,0,-1319262330,4727568924,0,7218856218,104537623689,-140778666881,-15705587120,216077526,-4727568924,-8368828992,27652049439,-22575308315,-52531353360,0,21784679,0,0,0,4000000000,1870873203,5892657882,0,0,133990678872,-78925114841,0,-9817081500,0,45248482531,-1390212947,43582158574,0,42191945627
2015,2,17290596402,1361746676,0,0,0,-10085362155,7983990301,0,16550971224,36594477216,-11827095306,5205292896,-882302724,-13346390496,-1621783473,-27640119439,12247749182,15280799080,-1466712727,205488048,0,0,0,33200000000,2846742394,34785517715,0,0,83978731663,-95450516097,0,-18554321900,0,-30026106334,20040210461,42191945627,0,62232156088
2015,3,11047973594,1658922781,-1267274054,0,0,4626177133,1057562179,0,17123361633,-1299845815,-42968765589,-12455064218,1417986216,-7623335561,-2312874067,4562401500,-3791894236,-47348030137,1154712727,-154194103,-6908000000,9170000000,0,0,2732949597,5995468221,386800000,0,103383622454,-83741930592,0,-3399030000,0,16629461862,-24723100054,62232156088,0,37509056034
2015,4,36692216918,1159651153,-2519409556,0,0,-9405616173,24839363666,0,50766206008,-43935874804,19410503155,-19690812458,482319331,-34309449236,-1134707025,0,-9167743012,-37579558041,-159318182,0,0,0,0,8965180000,3632485000,12438346818,0,0,126941211445,-98760771653,0,-2600569500,0,25579870292,438659069,34893076265,0,35331735334
2016,1,26894915387,1531158516,119955132,0,0,71291805,8282231307,0,36899552147,125635898460,-134327126533,27537671820,289319784,-10024908477,-4352060416,2921439843,-3545477623,41034309005,-85650000000,3953510,-300000000,490955854,0,0,628882185,-84826208451,0,0,215264054355,-72855322302,0,-9078170650,0,133330561403,89538661957,37468260194,0,127006922151
2016,2,1205056287,1531507354,-303780800,0,0,-4217001314,-5253039770,0,-7037258243,-49212204238,-166709988646,19706733987,-787183919,-18835276515,-5252915100,-2907029843,-8091081666,-239126204183,47159658770,268773762,179435340,-490955854,0,0,3549458748,50666370766,99400950000,0,131582417621,-111877745953,0,-14705012216,0,104400609452,-84059223965,127006922151,0,42947698186
2016,3,13720656965,1971300889,335716068,0,0,-511005569,1449571563,0,16966239916,-5309735856,-131508369573,402248471756,1580608505,-8489425479,-2660672748,11924589304,6119429075,290871134900,2421428391,-244531248,120564660,0,-6922775912,0,-959006720,-5584320829,-93240350000,0,133709600185,-210942482849,-1300000000,-3923119233,0,-175696351897,109590462174,42947698186,0,152538160360
2016,4,36373863956,1972018073,68064732,0,0,-123912280,39922178220,0,78212212701,-172139483611,-68399154130,-64786558053,-19122530,-11001476065,-1624838318,27565662278,-1429527409,-213622285137,237382872,14755528,-130000000,638000000,0,0,147499768,907638168,0,0,231232237442,-72539056305,1300000000,-84120000,0,159909061137,-52805585832,152538160360,0,99732574528
2017,1,1537370857,2302590477,0,0,0,364632557,1999937086,0,6204530977,-58998786937,-107632285798,-23464010064,999062371,-14461067608,-5895349493,43304355495,-2390342646,-162333893703,-6780600000,324678095,-7467257,0,0,0,329325175,-6134063987,0,0,139047371405,-66037607491,0,20838335200,0,93848099114,-74619858576,99732573632,0,25112715056
2017,2,11815327160,2373972891,250000000,0,0,-4980267380,-541403193,0,8917629478,118845118228,1355655702,-71917269366,63743563,-16512852518,-1546585226,25724846475,-11959048197,52971238139,-5865364280,3610900526,-68369341,550296587,-4948080000,0,2938823082,-3781793426,2740987500,0,72672880827,-59096702045,0,-62099633600,0,-45782467318,3406977395,25112715056,0,28519692451
2017,3,19482089934,2507800851,5220000000,0,0,-755374444,4669043011,0,31123559352,12461658583,-95100585108,70072108027,-1384675870,-17211266225,-2567122742,17333354137,-4467458157,10259571997,-66800668803,1536196,0,0,0,0,3695690557,-63103442050,0,0,151479001035,-111077949866,0,-8859200,0,40392191969,-12451678084,28519692451,0,16068014367
2019,1,5371743575,2482064540,0,0,0,716150680,814626368,0,9384585163,268922807177,-163953085465,-124819044066,4674977696,-8502810751,-3905406970,36453893758,-17769776525,486140017,-117636364,82178721,-970068541,885377815,-35700000000,0,97372453,-35722775916,0,0,280177557921,-184812920551,0,-109000000,0,95255637370,60019001471,38599669004,0,98618670475
2019,2,93029980313,3782639330,0,0,0,-3751530698,22330260186,0,115391349131,-548159448705,-181046235132,714716254413,-9187389616,-57479282761,-6420118774,-36453893758,335317642,-8303447560,-9489675261,2318766734,970068541,-885377815,-28109710106,0,1486683741,-33709244166,0,0,534592459056,-452110844223,0,-54743924342,0,27737690491,-14275001235,98618670475,0,84343669240
