date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,168874,114069,8180,402946,360271,9980
2019-12-03,228914,174861,17580,633496,573886,32170
2019-12-04,85844,65294,10820,82786,63766,3630
2019-12-05,58518,26688,3800,152432,116712,3040
2019-12-06,64943,39475,31010,172997,141317,6120
2019-12-09,138697,96987,7290,167853,143643,7130
2019-12-10,274186,189830,10640,304994,246187,19010
2019-12-11,182026,122716,24110,358444,309864,10970
2019-12-12,266415,211595,17040,432895,389005,15460
2019-12-13,188423,135760,36300,334297,284523,22070
2019-12-16,106677,81712,23100,93873,56113,2870
2019-12-17,41503,16883,4570,107867,80077,17620
2019-12-18,160542,120712,12700,150488,111660,50710
2019-12-19,211445,188155,8170,271985,242895,7300
2019-12-20,361616,245326,56610,1050024,896484,28990
2019-12-23,376597,270195,32970,569153,431773,67060
2019-12-24,692245,529155,5560,733565,613402,17320
2019-12-25,222499,157579,10030,120171,53504,20450
2019-12-26,115641,89941,8240,246789,205429,16970
2019-12-27,336900,303590,2760,183690,129350,8580
2019-12-30,348232,266252,7390,360048,270218,22760
2019-12-31,349210,249623,9880,295240,201320,9030
2020-01-02,161965,87328,3750,219395,173872,19040
2020-01-03,294616,191226,12810,297314,202114,34940
2020-01-06,131086,59470,21310,272154,179224,10350
2020-01-07,126984,85345,9540,167836,102956,3130
2020-01-08,184495,107785,9230,414735,324095,12660
2020-01-09,213734,171464,29370,127836,75730,5300
2020-01-10,186451,151715,19510,259359,199825,10010
2020-01-13,63356,31256,19210,166934,128094,1440
2020-01-14,109234,92837,5820,189956,142093,8880
2020-01-15,55428,39888,4650,60222,29152,3190
2020-01-16,299941,233602,7220,81359,37828,14270
2020-01-17,88581,52371,7840,88239,53639,9720
2020-01-20,46462,18110,0,194148,161948,2520
2020-01-21,95468,72280,31050,137232,80351,5140
2020-01-22,155954,123684,9600,66606,32106,8010
2020-01-30,39185,7040,3080,96925,59385,3200
2020-01-31,69468,46710,6140,343462,289002,11920
2020-02-03,337529,277580,14590,952431,847481,11070
2020-02-04,141985,108005,4110,353845,281185,9870
2020-02-05,394760,299520,9190,301840,254909,25110
2020-02-06,405095,309170,8590,121175,69950,30060
2020-02-07,387906,270596,33590,165974,96130,12970
2020-02-10,116978,82493,11060,154662,114882,7350
2020-02-11,140555,71770,2500,102735,62570,15730
2020-02-12,142396,89236,3200,265794,191774,9320
2020-02-13,199733,134213,5750,122007,63087,7760
2020-02-14,56540,25770,7500,139000,93540,4860
2020-02-17,118419,83799,550,126631,80021,5940
2020-02-18,528869,422910,15280,159101,95360,35310
2020-02-19,450023,311683,17950,328857,233026,22460
2020-02-20,762485,626905,32700,399555,303166,24230
2020-02-21,314795,202325,9010,380765,245275,22600
2020-02-24,621390,483420,16330,523830,358100,14520
2020-02-25,260934,165994,14020,498186,375486,9530
2020-02-26,355832,258970,23870,224778,157843,15690
2020-02-27,241522,141892,18450,164608,97291,8510
2020-02-28,652013,499553,21440,499427,371337,26850
2020-03-02,244271,145581,19340,343119,221983,14860
2020-03-03,369179,251689,5300,393271,351321,15890
2020-03-04,103231,58793,13100,223809,126319,8680
2020-03-05,444782,308850,19180,441618,349693,15350
2020-03-06,185200,76263,20730,89280,56740,7250
2020-03-09,265203,194090,33430,694007,551462,7310
2020-03-10,433925,270365,19790,338445,248715,16270
2020-03-11,289385,195215,4120,394235,274507,13380
2020-03-12,148927,88427,33930,1054283,889613,9660
2020-03-13,272841,171101,14170,333629,224229,9850
2020-03-17,82349,56059,8210,125021,74641,4490
2020-03-18,179860,75195,7900,239190,152995,7420
2020-03-19,81451,47734,4800,183879,123039,12200
2020-03-20,164258,137213,9800,97902,41077,8540
2020-03-23,29952,12700,350,102128,54388,2930
2020-03-24,114975,78035,1200,271225,202305,10370
2020-03-25,153791,103631,5620,142339,102209,7310
2020-03-26,78158,44000,1400,269852,218651,3050
2020-03-27,90612,45260,6770,171668,123228,8440
2020-03-30,49775,25490,27410,367175,285420,12500
2020-03-31,190002,106032,12030,322138,202088,17320
2020-04-01,128558,86389,8350,65952,26901,2680
2020-04-02,97255,97255,0,97255,97255,0
2020-04-03,301485,239505,6330,175255,138570,11760
2020-04-06,596657,471087,25940,296933,184150,30390
2020-04-07,418971,306321,24200,317399,216679,15420
2020-04-08,131170,53410,19020,146170,93690,3290
2020-04-09,434787,300497,8540,595703,458203,39090
2020-04-10,340025,238645,24590,321305,225690,17000
2020-04-13,97132,47875,9440,297108,224045,13080
2020-04-14,214611,143711,13950,413289,327489,62420
2020-04-15,308470,180100,38910,345250,242436,20470
2020-04-16,194717,105097,37970,293783,218953,26260
2020-04-17,640616,521966,25980,456784,348364,23860
2020-04-20,196203,77198,6930,422717,309945,37470
2020-04-21,358608,186393,43670,716052,556677,30830
2020-04-22,407974,256656,27930,469076,348961,23880
2020-04-23,125184,67504,25910,281216,220426,14630
2020-04-24,471140,324000,18350,362880,251630,18310
2020-04-27,1643225,1241780,178270,1297775,1133920,89580
2020-04-28,175409,127029,10590,300561,213751,5760
2020-04-29,92666,62826,4000,150994,74504,9860
2020-05-04,252100,166280,11450,648200,556870,27060
2020-05-05,176655,109745,9000,282065,236535,3160
