Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,1,253513820115,-64046340317,-124034939548,-1773194166,-6479302608,106606484799,-174577059718,0,-10790531443,-26854922912,24801622217,-101750000000,92011890000,-9336240868,0,5500432030,-15627219533,3000000000,-7049729651,10000000000,-31000000000,0,-23569844800,0,-48619574451,-75037325427,227520418630,0,152483093203
2010,2,703888831335,-311892106869,-185382468347,-9265559506,-36412773352,127316115890,-389615670243,0,-101363631092,-67961557042,60054868191,-56105000000,132360676432,-159009803222,0,13206293989,-77454521652,55199583245,0,199521050030,-68627500030,0,-54704399600,0,131388733645,-47429419099,227520418630,73051288,180164050819
2010,3,1416026133729,-629486842574,-340471582454,-14608983806,-91509843373,71476387095,-262382928334,0,149042340283,-90772985850,96460376143,-32406740289,28750000000,-338444115931,279636939059,11785424434,-44991102434,7000000000,-7049729651,285128902532,-159000608920,0,-119828971926,0,6249592035,110300829884,227520418630,73051288,337894299802
2011,1,607115225348,-205500045703,-317174985594,-5478146921,-58501675966,252062072684,-264263932213,0,8258511635,-28801285880,23880008682,-75420000000,88357063889,0,0,9314336881,17330123572,0,0,158500000000,-59918150000,0,-38029993937,0,60551856063,86140491270,423855233814,0,509995725084
2011,2,434375973449,-303969284346,-127647926620,-5994196134,-63754097180,123449261350,-94430094332,0,-37970363813,-23370978591,52498260684,23300656174,-57607253412,-9168209751,28342289523,25264403185,39259167812,0,-11002493015,263798000000,-158918150000,0,-77788730063,0,16088626922,17377430921,509995725084,0,527373156005
2011,3,792444996470,-502271888802,-136254751358,-3752153851,-35538412175,142467048473,-43906895097,0,213187943660,-16586976597,-1338000652,-25880656174,27778063103,-14405410177,20000000000,10006507309,-426473188,0,-20238252120,-568000000,-47418150000,0,-82187544937,0,-150411947057,62349523415,527373156005,0,589722679420
2011,4,731811982343,-341902498869,-187731728901,-10256973128,-57152789843,-13325452918,63650395707,0,185092934391,-36282563354,62356093603,-498547880495,406829228463,12054831664,66682042252,35375339508,48467091641,0,0,272170000000,-327486150000,0,-134395709163,0,-189711859163,43848166869,589722679420,3002138677,636572984966
2012,1,583486175174,-186839803524,-281943856374,-1488231324,-366416427,61852620931,-345231340064,0,-170530851608,-46118058259,58574287406,0,83840535202,-20004461399,0,6307932511,82600235461,0,0,62430000000,-209531707755,0,-37417613500,0,-184519321255,-272449937402,636572984966,1138627865,365261675429
2012,2,404851614560,-366672885190,-95128936692,-1630930351,-594227088,28130670089,-35132517250,0,-66177211922,12031290734,50884718051,-20462251879,-38378283323,15604461399,2431495591,11627755555,33739186128,0,0,401231262109,-123575752109,0,-11251751000,0,266403759000,233965733206,365261675429,-1138627865,598088780770
2012,3,597630793919,-120596617245,-127044980541,-3979496539,-57757297556,37748072218,-29665522615,0,296334951641,-203631188165,89226938394,-74971447018,26947819838,-9827695356,-51074515,18945053439,-153361593383,0,-13901258664,87408910000,-193927150000,0,-21853944500,0,-142273443164,699915094,598088780770,-85703134,598702992730
