Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,1,132445686433,-88228088571,-29284411889,-3149945400,0,4592638684,-12071255142,0,4304624115,-188297324633,0,0,0,0,0,809030251,-187488294382,0,0,160910140219,-10371000000,0,-10728040000,0,139811100219,-43372570048,61796638047,-126968166,18297099833
2010,1,235233312365,-153605909059,-25481245927,-12758885116,-5125958754,6312062638,-19662129466,0,24911246681,-256504272905,0,0,0,0,0,80881266,-256423391639,0,0,263495263442,-84664457290,0,-64600000,0,178766206152,-52745938806,77548960147,1265967499,26068988840
2010,2,452708970157,-294401390726,-51006577151,-27427100717,-6380652217,12577531749,-37764058985,0,48306722110,-256704272905,0,0,0,0,205135480,316583536,-256182553889,0,0,336783769305,-177520426259,0,-91000000,0,159172343046,-48703488733,77548960147,1222429927,30067901341
2010,3,672699811571,-436646623137,-78769887576,-41203325703,-6822628957,44367207878,-70994073766,0,82630480310,-256543234905,60355665220,0,0,-96340000,205135480,1323753095,-194755021110,0,0,411922493159,-304530629174,0,-96600000,0,107295263985,-4829276815,77548960147,-724573877,71995109455
2010,4,881484826850,-561766519965,-102950915561,-53919225572,-10031029803,59072915748,-97352633974,0,114537417723,-291185289366,60355665220,0,0,-96340000,205135480,2051600993,-228669227673,0,0,478803686854,-423170906943,0,-97000000,0,55535779911,-58596030039,77548960147,1129147403,20082077511
2011,1,215880738595,-126207001766,-33972049990,-12879936369,-7972975197,56154055174,-97500526305,0,-6497695858,-275585297657,30442035000,0,0,-108180000,0,886410213,-244365032444,0,0,317432872300,-68805585809,0,-400000,0,248626886491,-2235841811,20082077511,617186013,18463421713
2011,2,227973201701,-167776583530,-26575857107,-17100872514,-530797796,37296522951,-18970089988,0,34315523717,-402228296,330200000,0,0,0,0,357260354,285232058,0,0,80012805776,-94506911237,0,-22345538000,0,-36839643461,-2238887686,18463421713,-48836341,16175697686
2011,3,240325414994,-188037541565,-22684635754,-20245140768,-369434751,10405002756,-18899609018,0,494055894,-215918545,69329243000,0,0,0,0,287761470,69401085925,0,0,85031212846,-143265885182,0,-415617000,0,-58650289336,11244852483,16175697686,-601519103,26819031066
2011,4,282349444029,-170912795219,-21275823604,-18240606300,-573567467,11644409257,-15492026753,0,67499033943,-74986000,0,0,0,0,0,119607130,44621130,0,0,40599388636,-91762060702,0,-19424108000,0,-70586780066,-3043124993,26819031066,225461539,24001367612
2012,1,200040350250,-163799475491,-24345066300,-13954364017,-2354258025,46409972667,-44576252351,0,-2579093267,-11059000,0,0,0,0,0,430623762,419564762,0,0,59845774729,-60293732793,0,-55725000,0,-503683064,-2663211569,24001367612,56214655,21394370698
