disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2008-09-09,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2008-09-09,2017-04-20,,Ngày giao dịch đầu tiên trên HOSE,,,,
2008-11-18,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-11-28,2008-12-19,2008-12-19,Cổ tức đợt 1/2008 (2.000 đ/cp),2000,20,1,2008
2009-04-08,investorRight,MEETING,Họp cổ đông,2009-04-14,2009-05-12,2009-05-12,ĐHCĐ thường niên 2009,,,,
2010-05-04,investorRight,MEETING,Họp cổ đông,2010-05-12,2010-06-17,2010-06-17,ĐHCĐ thường niên 2010,,,,
2011-04-19,investorRight,MEETING,Họp cổ đông,2011-04-26,2011-05-27,2011-05-27,ĐHCĐ thường niên năm 2011,,,,
2011-04-19,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-04-26,2011-05-25,2011-05-25,Trả cổ tức đợt 1/2010 (1.000 đ/cp),1000,10,1,2010
2011-08-17,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-09-08,2011-10-17,2011-10-17,Cổ tức đợt 2.2010 (1.000 đ/cp),1000,10,2,2010
2012-05-02,investorRight,MEETING,Họp cổ đông,2012-05-16,2012-06-18,2012-06-18,ĐHCĐ thường niên 2012,,,,
2012-05-03,stockAlert,alert,Cảnh báo,2012-05-03,2014-04-07,,CP thuộc diện cảnh báo,,,,
2013-04-05,investorRight,MEETING,Họp cổ đông,2013-04-16,,,Đại hội đồng cổ đông thường niên năm 2013,,,,
2014-03-31,stockAlert,halt,Kiểm soát đặc biệt (Hạn chế giao dịch),2014-04-07,2014-04-18,,CP vào diện kiểm soát,,,,
2014-04-01,investorRight,MEETING,Họp cổ đông,2014-04-11,,,Đại hội cổ đông thường niên năm 2014,,,,
2014-04-16,stockAlert,halt,Kiểm soát đặc biệt (Hạn chế giao dịch),2014-04-18,2015-03-30,,CP giao dịch trở lại dưới dạng kiểm soát,,,,
2015-03-24,investorRight,MEETING,Họp cổ đông,2015-03-31,2015-05-08,2015-05-08,ĐHĐCĐ thường niên năm 2015,,,,
2015-03-26,stockAlert,alert,Cảnh báo,2015-03-30,2016-04-04,,Lợi nhuận sau thuế chưa phân phối năm 2014 âm,,,,
2016-03-01,investorRight,MEETING,Họp cổ đông,2016-03-09,2016-04-28,2016-04-28,ĐHCĐ thường niên năm 2016,,,,
2016-04-05,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2016-04-05,2017-04-21,,Chứng khoán thuộc diện kiểm soát,,,,
2016-04-07,stockAlert,halt,Kiểm soát đặc biệt (Hạn chế giao dịch),2016-04-07,2016-04-11,,"LNST năm 2014, 2015 âm",,,,
2016-04-07,stockAlert,control,Kiểm soát (Không hạn chế GD),2016-04-11,2017-04-21,,Được giao dịch trở lại dưới dạng bị kiểm soát,,,,
2017-02-15,investorRight,MEETING,Họp cổ đông,2017-03-08,,,ĐHCĐ thường niên năm 2017,,,,
2017-03-24,stockAlert,delistedHose,Hủy niêm yết trên HOSE,2017-04-21,,,Hủy niêm yết trên HOSE,,,,
2017-04-25,stockAlert,listedUpcom,Ngày giao dịch đầu tiên trên UPCoM,2017-05-03,,,Giá tham chiếu 1.000 đ/cp,,,,
2018-03-07,investorRight,MEETING,Họp cổ đông,2018-03-14,,,ĐHĐCĐ thường niên năm 2018,,,,
2018-06-21,investorRight,MEETING,Họp cổ đông,2018-06-29,2018-07-28,2018-07-28,ĐHĐCĐ bất thường năm 2018,,,,
2018-06-22,stockAlert,alert,Cảnh báo,2018-06-22,2019-04-17,,VCSH nhỏ hơn 10 tỷ đồng,,,,
2018-08-22,stockAlert,halt,Kiểm soát đặc biệt (Hạn chế GD),2018-08-23,2019-03-29,,Công ty bị âm VCSH theo BCTC bán niên năm 2018,,,,
2019-04-17,investorRight,MEETING,Họp cổ đông,2019-03-22,2019-04-24,2019-04-24,ĐHĐCĐ thường niên năm 2019,,,,
2020-06-08,investorRight,MEETING,Họp cổ đông,2020-05-18,2020-06-19,2020-06-19,ĐHĐCĐ thường niên năm 2020,,,,
