Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2007,0,628835468764,-350475819970,-92034650736,-9030880206,0,24707434067,-56009991094,0,145991560825,-237205252850,208624000,0,0,-18572044400,0,2414323818,-253154349432,0,0,173711361000,-38709000000,0,0,0,135002361000,27839572393,38857434965,143757646,66840765004
2008,0,846677477471,-530570326446,-107647893077,-14831507804,-125234506,25381317448,-64562949609,0,154320883477,-98866874968,1000727273,-700000000,700000000,-14751238725,0,11475825655,-101141560765,0,0,26128639000,-46835000000,0,-37698080000,0,-58404441000,-5225118288,66840765004,180991331,61796638047
2009,0,641971746632,-426673613427,-104641282347,-21946255496,-73408163,38779042036,-55252195278,0,72164033957,-460565301623,13608116250,0,0,-1110940000,57400000000,4891612043,-385776513330,0,0,482921960675,-122965376189,0,-29417440000,0,330539144486,16926665113,61796638047,-1174343013,77548960147
2010,0,881484826850,-561766519965,-102950915561,-53919225572,-10031029803,59072915748,-97352633974,0,114537417723,-291185289366,60355665220,0,0,-96340000,205135480,2051600993,-228669227673,0,0,478803686854,-423170906943,0,-97000000,0,55535779911,-58596030039,77548960147,1129147403,20082077511
2011,0,966528799319,-652933922080,-104508366455,-68466555951,-9446775211,115499990138,-150862252064,0,95810917696,-276278430498,100101478000,0,0,-108180000,0,1651039167,-174634093331,0,0,523076279558,-398340442930,0,-42185663000,0,82550173628,3726997993,20082077511,192292108,24001367612
2012,0,829351312980,-676726846652,-90140987486,-57723388981,-2354258025,58203203815,-65256334409,0,-4647298758,-1046293250,25911869380,0,0,0,0,628007793,25493583923,0,0,373066393316,-409418703442,0,-131735000,0,-36484045126,-15637759961,24001367612,82636517,8446244168
2013,0,694254715832,-545478375908,-85623075096,-43454466771,0,46694229539,-59967620157,99467233677,6425407439,-713499327,50100000,0,0,0,0,936969146,273569819,0,0,428244500764,-438882328681,0,-8805000,0,-10646632917,-3947655659,8446244168,37919491,4536508000
2014,0,759505189649,-581069478589,-85915596091,-45745189382,0,20682478667,-45512307668,0,21945096586,-3084937655,5320000000,0,0,0,13610400000,529065429,16374527774,0,0,451394923563,-480510634115,0,-75270000,0,-29190980552,9128643808,4536508000,2060240,13667212048
2015,0,728938927562,-524067019892,-86240146658,-43319821527,0,19205077928,-51481614390,98009923346,43035403023,-54200000,54975000000,-15000000000,0,0,6885000,40213512,39967898512,0,0,336841273031,-391151282036,0,-1580000,0,-54311589005,28691712530,13667212048,15736547,42374661125
2016,0,554707395498,-404791163937,-73501438549,-30643109294,0,16937880362,-39932468509,97656783202,22777095571,-1382837561,471000000,-60854960395,45254375193,0,0,2181277700,-14331145063,0,0,289289308631,-326220127562,0,-8775000,0,-36939593931,-28493643423,42374661125,-990080,13880027622
2017,0,577731326643,-458449877959,-72467005776,-8636438306,0,23821950425,-41884746684,0,20115208343,-314774450,199500000,0,20883747596,-1000000000,1000000000,46563062,20815036208,0,0,97983292003,-127787611469,0,-3900000,0,-29808219466,11122025085,13880027622,-1379985,25000672722
2018,0,793247354914,-588151954724,-75493628948,-3765638055,0,29449306229,-49587685570,0,105697753846,-1768780909,29149986273,0,10554993400,0,0,839664651,38775863415,0,0,5120000000,-146896720700,0,0,0,-141776720700,2696896561,25000672722,-45072479,27652496804
2019,0,703550927360,-561254002291,-82132016293,-7863165549,0,11219962601,-31213894677,0,32307811151,-2273460423,19190363637,0,0,0,0,39086142,16955989356,0,0,15390000000,-73787975171,0,-500000000,0,-58897975171,-9634174664,27652496804,-5617521,18012704619
