date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,6745,2130,4340,5045,2200,20
2019-12-03,8365,0,0,17115,13470,0
2019-12-04,2550,0,0,1610,0,90
2019-12-05,7119,2500,0,17541,11781,50
2019-12-06,9145,2000,1620,2195,0,0
2019-12-09,12960,6880,0,11580,9000,1000
2019-12-10,3245,2490,0,6975,2980,0
2019-12-11,2150,0,0,1980,0,0
2019-12-12,4735,0,200,7645,0,1200
2019-12-13,1085,0,370,1275,0,0
2019-12-16,1745,0,590,1155,0,0
2019-12-17,5690,2000,1000,9420,7000,2800
2019-12-18,300,0,0,6270,4000,2960
2019-12-19,0,0,0,640,0,0
2019-12-20,2601,0,0,6769,0,0
2019-12-23,370,0,0,8480,0,760
2019-12-24,1830,0,2000,2280,0,300
2019-12-25,1095,0,0,7015,0,0
2019-12-26,160,0,0,1420,0,0
2019-12-27,5600,0,0,5130,3630,0
2019-12-30,2565,0,500,9525,3970,1000
2019-12-31,7380,3000,0,11910,9220,550
2020-01-02,5,0,20,1005,0,0
2020-01-03,490,0,0,6630,6625,0
2020-01-06,3055,0,0,3035,2500,200
2020-01-07,1655,0,500,2795,0,0
2020-01-08,510,0,0,7570,4550,0
2020-01-09,5230,2100,0,2680,0,0
2020-01-10,9840,0,0,1860,0,500
2020-01-13,710,0,0,630,0,0
2020-01-14,2880,0,0,4950,0,0
2020-01-15,275,0,5740,875,0,10
2020-01-16,1720,0,0,1810,0,0
2020-01-17,1905,0,0,4665,0,310
2020-01-20,1990,0,1820,10480,3000,2500
2020-01-21,5720,0,920,3100,0,500
2020-01-22,15855,11900,0,4995,2500,20
2020-01-30,14935,2000,100,12895,6440,500
2020-01-31,164570,103500,1000,24290,9250,5420
2020-02-03,235080,145720,2680,98930,74100,12100
2020-02-04,29262,7450,2700,30258,15460,700
2020-02-05,49373,28690,3010,42297,20600,1140
2020-02-06,62275,36055,6310,87215,46200,1820
2020-02-07,32489,19420,2000,11911,6490,550
2020-02-10,82761,42906,8110,42799,19710,21310
2020-02-11,91545,55655,14000,54645,30755,80
2020-02-12,106044,76264,5960,46456,33636,810
2020-02-13,74360,50975,5570,88300,56985,4940
2020-02-14,61812,27112,460,56328,38300,4550
2020-02-17,12479,4925,6760,46101,23740,2210
2020-02-18,337528,274218,6700,50762,29260,84750
2020-02-19,145687,106977,2620,112873,83573,9920
2020-02-20,42202,26370,330,59698,46257,540
2020-02-21,129281,87448,13780,109709,79292,6420
2020-02-24,105876,55350,7650,106264,78200,4290
2020-02-25,30739,18589,1560,94961,80151,1800
2020-02-26,29330,15420,2830,83970,75280,3520
2020-02-27,50148,25269,1800,112972,80251,7510
2020-02-28,26519,6730,1500,54031,34850,8230
2020-03-02,28839,12949,4810,15211,7451,4500
2020-03-03,30505,13815,0,41645,29570,1300
2020-03-04,13929,4000,3620,39971,24346,5640
2020-03-05,66931,40291,9690,91049,58589,780
2020-03-06,62753,23523,9130,36207,22727,770
2020-03-09,24673,15010,1440,107447,77518,300
2020-03-10,57293,39335,2650,27027,6657,1420
2020-03-11,64043,46208,11000,82507,59490,9670
2020-03-12,31163,16940,4300,151917,119730,7400
2020-03-13,33201,24121,3560,49489,32599,3030
2020-03-17,11390,4950,500,14820,6130,2000
2020-03-18,23356,14266,2210,30384,22654,500
2020-03-19,19929,8000,3300,52511,40621,10
2020-03-20,8067,2566,380,26773,12000,2120
2020-03-23,3980,0,490,98480,74870,0
2020-03-24,42415,11435,57100,152295,108725,700
2020-03-25,66584,34760,2770,65476,45066,130
2020-03-26,45149,24267,3560,69481,46381,5030
2020-03-27,25964,8104,2290,103486,75886,2060
2020-03-30,34173,21438,100,120567,62982,420
2020-03-31,26360,7280,970,48470,28040,1360
2020-04-01,9620,0,100,4530,0,8260
2020-04-02,7075,7075,0,7075,7075,0
2020-04-03,17288,5298,1060,19442,11000,560
2020-04-06,42555,14865,700,33495,9505,5250
2020-04-07,21335,2200,570,37325,17640,4130
2020-04-08,21770,11650,740,16370,0,3350
2020-04-09,17049,6239,0,19551,0,4780
2020-04-10,36985,11715,20000,19615,4505,140
2020-04-13,54531,27950,3520,49379,20190,1400
2020-04-14,27361,17260,4270,36409,21034,4960
2020-04-15,11695,2000,230,18075,11350,170
2020-04-16,27272,14364,1500,22248,10918,350
2020-04-17,52855,38495,4210,19305,9780,640
2020-04-20,77094,42197,1170,86976,55006,15760
2020-04-21,20130,9110,760,47020,30310,7300
2020-04-22,26023,18080,8360,19997,14137,1270
2020-04-23,16959,8509,1060,6271,0,8300
2020-04-24,9749,0,5750,14591,11066,650
2020-04-27,5472,0,2950,20948,8888,1300
2020-04-28,660,0,4330,8050,4700,10
2020-04-29,7895,2950,0,4945,2000,400
2020-05-04,4490,2000,0,4710,0,150
2020-05-05,135,0,0,4965,2500,10
