disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2006-12-04,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2006-12-04,,,,,,,
2007-02-06,investorRight,MEETING,Họp cổ đông,2007-02-13,2007-03-17,2007-03-17,ĐHCĐ thường niên năm 2007,,,,
2007-04-09,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-04-17,2007-05-16,2007-05-16,Trả cổ tức năm 2006 (1000 đ/cp),1000,10,,2006
2007-04-09,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2007-04-17,2007-04-19,,"Trả cổ tức năm 2006, Tỷ lệ 100:10",,10,,2006
2007-09-10,investorRight,ISSUE,Phát hành thêm,2007-09-19,,,"Phát hành 924000 cp cho CĐHH, giá 60000 đ/cp",,10,,
2007-09-10,investorRight,ISSUE,Phát hành thêm,2007-09-19,,,"Phát hành 198000 cp cho CBCNV, giá 60000 đ/cp",,,,
2007-09-10,investorRight,ISSUE,Phát hành thêm,2007-09-19,,,Phát hành cho CĐ chiến lược,,,,
2007-09-10,investorRight,POLL,Lấy ý kiến cổ đông,2007-09-19,,,Mục đích lấy ý kiến: Niêm yết giao dịch bổ sung cổ phiếu phát hành thêm;Lấy ý kiến về giá phát hành và tỷ lệ chuyển đổi khi sát nhập Trung tâm nghiên cứu bảo tồn và phát triển dược liệu vào Công ty cổ phần Dược phẩm Imexpharm,,,,
2008-02-18,investorRight,MEETING,Họp cổ đông,2008-02-28,2008-04-01,2008-04-01,ĐHCĐ thường niên 2008,,,,
2008-04-17,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-04-29,2008-05-30,2008-05-30,Trả cổ tức năm 2007 (2000 đ/cp),2000,20,,2007
2008-10-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-11-10,2008-12-10,2008-12-10,Trả cổ tức đợt 1/2008 (1000 đ/cp),1000,10,1,2008
2009-02-10,investorRight,MEETING,Họp cổ đông,2009-02-18,,,ĐHCĐ thường niên 2009,,,,
2009-04-16,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-04-27,2009-05-19,2009-05-19,Trả cổ tức đợt 2/2008 (1000 đ/cp),1000,10,2,2008
2009-07-24,investorRight,POLL,Lấy ý kiến cổ đông,2009-07-30,2009-08-12,2009-08-12,Xin ý kiến cổ đông về việc cổ phần hóa Công ty TNHH Một thành viên REMEDICA trực thuộc IMP,,,,
2010-01-18,investorRight,MEETING,Họp cổ đông,2010-01-27,2010-03-26,2010-03-26,ĐHCĐ thường niên 2010,,,,
