Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2014,4,314472508331,-8454397167,306018111164,-169865817331,136152293833,2476704312,-743100512,-91472499,-85086556741,-28091375008,24707965884,322668694,2735225258,3057893952,0,27765859836,-5764326323,0,-5764326323,22001533513,0,22001533513,857,0
2015,1,218932368264,-926491882,218005876382,-107776473490,110229402892,1531131831,-1795924240,0,-62660383459,-13709515200,33594711824,504713708,-974653873,-469940165,0,33124771659,-7287449765,0,-7287449765,25837321894,0,25837321894,898,0
2015,2,234705904648,-7495073297,227210831351,-141622298253,85588533098,10702245188,-5713574919,-36215274,-41780073504,-14644820573,34152309290,315963585,-421458791,-105495206,0,34046814084,-6892879759,0,-6892879759,27153934325,0,27153934325,735,0
2015,3,200130527828,-16279991703,183850536125,-119813477066,64037059059,1075550876,-3214201729,-203441514,-27193525217,-11783269490,22921613499,83885249,-461561079,-377675830,0,22543937669,-4959666287,0,-4959666287,17584271382,0,17584271382,497,0
2015,4,358963661745,-23712061087,335251600658,-212659929587,122591671071,4528442648,-4507026241,-366163904,-61515520570,-32651219425,28446347483,146133463,-442510645,-296377182,0,28149970301,-6450147903,0,-6450147903,21699822398,0,21699822398,639,0
2016,1,199999560198,-7294754645,192704805553,-123450760026,69254045527,2381800184,-2419338306,-55154439,-30598128539,-11788665678,26829713188,365529096,-656252703,-290723607,0,26538989581,-5307797916,0,-5307797916,21231191665,0,21231191665,624,0
2016,2,251616174287,-15215217730,236400956557,-140040388506,96360568051,3753508853,-3025129878,0,-58878774498,-13617761526,24592411002,103268305,-630639855,-527371550,0,24065039452,-4677051891,0,-4677051891,19387987561,0,19387987561,611,0
2016,3,225460383677,-10231022569,215229361108,-123531237406,91698123702,702973998,-2262504193,0,-46128269642,-14914608700,29095715165,105999594,-370999000,-264999406,0,28830715759,-5766143152,0,-5766143152,23064572607,0,23064572607,701,0
2016,4,381560099222,-15549044135,366011055087,-218270733218,147740321869,2257618500,-4528722750,0,-68268981515,-30941473060,46258763044,1025347260,-371277001,654070259,0,46912833303,-9605720489,0,-9605720489,37307112814,0,37307112814,1135,0
2017,1,232974701619,-8649419110,224325282509,-132328182041,91997100468,360318246,-2770187873,-203336250,-42432514449,-14172295401,32982420991,150594239,-740989800,-590395561,0,32392025430,-6478405086,0,-6478405086,25913620344,0,25913620344,724,0
