Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,1,26120750300,-3315742934,-17237718113,-2615008366,0,1849581912,-5831786376,0,-1029923577,-26554202148,0,0,0,-5000000000,0,717429336,-30836772812,0,0,16612939647,-20647000000,0,-18025000,0,-4052085353,-35918781742,46140850214,34913,10222103385
2010,3,41690509625,-2455255428,-530287180,-6510965667,0,6616218604,-2668585049,0,36141634905,-68267331842,0,0,0,-13000000000,0,3901052383,-77366279459,0,0,49600000000,-14500000000,0,-6217607500,0,28882392500,-12342252054,132968807128,5060006192,125686561266
2010,4,110628491051,-811106168,-320355674,-9238534320,-598465162,57137508720,-7601553029,0,149195985418,-43756138010,0,0,0,-3000000000,0,4350076066,-42406061944,0,0,400000000,-46776897640,0,-43390993250,0,-89767890890,17022032584,125686561266,491345824,143199939674
2011,1,168641809300,-8064626621,-10605141800,-9721620012,-632688160,1841422935,-16654203671,0,124804951971,-92700333978,0,25000000000,0,-8700000000,0,4293210639,-72107123339,0,0,0,-54773754000,0,-2588750,0,-54776342750,-2078514118,110046552674,1673273266,109641311822
2011,2,118487386964,-8752141571,-4048737800,-40295501320,-914826929,4727251193,-20407363553,0,48796066984,-69567553592,0,0,0,-60519200000,0,2342959796,-127743793796,0,0,61385042638,-13159029232,0,-44531250,0,48181482156,-30766244656,109641311822,209785132,79084852298
2011,3,73533939675,-4864839564,-4537773757,-7835425001,0,1103104879,-4057376364,0,53341629868,-33340888874,0,0,0,-29452800000,0,2708273291,-60085415583,0,0,5263922437,-14334202053,0,0,0,-9070279616,-15814065331,79084852298,0,63270786967
2011,4,93434802553,-14483759718,0,-17404226406,0,1930705305,-3463307565,0,60014214169,-33139963481,0,0,0,-8500000000,0,1931829113,-39708134368,911590000,0,71604515821,-72928473846,0,-17850918000,0,-18263286025,2042793776,63270786967,0,65313580743
2012,1,95522664570,-6578670632,-563048000,-19021629252,-586275925,1019034864,-42596898415,0,27195177210,-29198104679,0,0,0,0,0,798469837,-28399634842,0,0,5559019279,-31220774848,0,-114026000,0,-25775781569,-26980239201,63976344259,0,36996105058
2012,2,142162281933,-15279149252,-6813647179,-52776284957,0,768650337,-1181834413,0,66880016469,-12159990304,0,0,0,0,8500000000,1148956315,-2511033989,0,0,0,-71066104302,0,-2000000000,0,-73066104302,-8697121822,36996105058,-18537898,28280445338
2012,3,69620042806,-7152835378,-4284130400,-11642193938,0,195425594,-5958993750,0,40777314934,-4937840153,0,0,0,0,0,0,-4937840153,0,-469754400,0,-45845589673,0,0,0,-46315344073,-10475869292,28280445338,18537898,17823113944
