Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2016,3,36502352698,2902455951,650070400,0,0,-38317234560,303747459,0,2041391948,-2230587499,-355405468,-3850969472,82668000,-303747459,-605171653,6341989221,-852107100,268060518,-8966183591,0,-2116000000,0,0,0,31767411623,20685228032,0,0,-3064901036,-2142541627,-33550000000,33550000000,0,-5207442663,15745845887,64232707021,0,79978552908
2016,4,-15728548792,3848280122,-1631911413,1970445723,0,18793763894,353159309,0,7605188843,-4850604918,18564099021,-19432527708,-597555918,-353159309,-332515827,-6183207242,-32599930,-5612882988,-10905237323,0,-53472000000,0,0,0,3539958800,-60837278523,0,0,20535424318,10907779067,33550000000,-33338222336,0,31654981049,-34795180462,79978592908,0,45183412446
2017,1,544438131142,3896279900,1043172092,0,0,-542026342270,432052411,0,7783293275,8798095613,4363695022,5648372577,268748000,-432052411,-1651115598,2097858951,-16767901917,10108993512,3967681699,0,0,0,-436684000000,320184141975,569626201737,457094025411,0,0,0,-15000000000,0,-29880000,0,-15029880000,452173138923,45183412446,0,497356551369
2017,2,14423939737,3881057043,12414751552,1552598897,0,-27452115327,50630498,0,4870862400,-3044821079,-6559181585,29254620675,62480526,-168130498,-102673470757,-2097858951,15310805473,-195544693796,-18436799300,1200000000,-700461700000,401246000000,436684000000,525695858025,-505622941535,140304417190,0,0,0,-526867360,-335500000000,-53568000,0,-336080435360,-391320711966,497356551369,0,106035839403
2017,3,15833948365,4360764500,358469320,0,0,-8504423794,-62250000,0,11986508391,-526189822,6129742609,-1796687914,287613083,62250000,-5054173309,0,-550402267,10538660771,-10870824783,0,15000000000,-580930000,0,0,3969011393,7517256610,0,0,0,0,335500000000,-335521675000,0,-21675000,18034242381,106035839403,0,124070081784
2017,4,53248235024,4118924143,5979239968,-95314445,0,-9582099759,515275421,0,54184260352,-3994606413,3026024409,-3042178765,-39152909,-515275421,-1494472775,0,-265188067,47859410411,-21268589598,0,0,-7452600000,0,0,2525520885,-26195668713,0,0,0,-555386245,-335500000000,335443042230,0,-612344015,21051397683,124070081784,0,145121479467
2018,1,30572214602,4220010612,1280625895,0,0,-33855093927,54059779,0,2271816961,-47496851605,1897986522,3514413073,-521356359,-171559779,-10607130506,1197735000,0,-49914946693,-18607657017,0,-2464266408,2100000000,0,0,53021321726,34049398301,0,0,6953091794,0,0,-72571008807,0,-65617917013,-81483465405,146408365867,0,64924900462
2018,2,30119929421,4856773547,1232040550,623331830,0,-7521357443,548878110,0,29859596015,37923252142,-1347778712,-1337664788,-1370907170,-431378110,-4113987964,-1197735000,-1552665000,56430731413,-47773061134,100000000,-105678933369,240119357168,0,0,11607566860,98374929525,0,0,4608298890,-9566526261,0,-134156249580,0,-139114476951,15691183987,64924900462,0,80616084449
2018,3,29431324439,5806512642,0,940788302,0,-14602945774,789718226,0,22365397835,-4117730316,-1917081246,5448841225,-371796645,-789718226,-3989037482,0,775286200,17404161345,-55459747678,1155100000,-12582923569,40316603977,0,0,5653667951,-20917299319,0,0,4631098825,-7350138644,0,0,0,-2719039819,-6232177793,80616084449,0,74383906656
2018,4,36996581924,6439326603,-9212279949,-327058428,0,-11204417423,26465519,0,22718618246,4067121068,3351199736,670056761,479551243,-26465519,-4886624297,0,-364700000,26008757238,-34260382181,204900000,12582923569,-17251944110,0,0,12589310461,-26135192261,0,0,9825921640,-761167257,0,0,0,9064754383,8938319360,74383906656,0,83322226016
2019,1,24909544446,6521145642,0,0,0,-12126091899,337376809,0,19641974998,8072350729,352451374,3965315537,-255864173,-495205478,-9067866076,0,-1253404999,20959751912,-14122347820,0,-57361243600,231411517245,0,0,6019741158,165947666983,0,0,215385028,0,0,-202986436489,0,-202771051461,-15863632566,83322226016,0,67458593450
2019,2,26791035636,8005590972,-1779000000,241909479,0,-2083869597,808948324,0,31984614814,-526998802,2468243662,-9669159266,640771409,-651119655,-3235323200,0,-667100001,20343928961,-23060359193,0,-31590191757,30904236155,0,0,45190094261,21443779466,0,0,-115385028,-802342518,0,-92507840,0,-1010235386,40777473041,67458593450,2461182,108238527673
2019,3,24189778726,8436698377,148354884,-193945096,0,-7473875808,379882043,0,25486893126,-19751257659,-161747787,9735508909,359255420,-379882043,-5894890617,0,-493450873,8900428476,-14976465911,0,-158719626400,157884100000,0,0,4291987443,-11520004868,0,0,24054000000,-393036856,0,0,0,23660963144,21041386752,108238527673,0,129279914425
2019,4,7245061336,8476313526,18512603400,-102802863,0,-6390241377,1462084315,0,29203018337,-117488388,-980631985,-11325635144,-208659957,-1462084315,-4179032502,0,-306553500,10623564553,-23188133613,0,130966128360,-168955588800,0,0,5931146481,-55246447572,0,0,0,-2184988719,0,-6000,0,-2184994719,-46807877738,129279914425,3622359,82475659046
2020,1,27679909391,9595805181,0,1164636748,0,-6735845628,904349200,0,32608854892,5298159783,1153456588,-815315119,-499666415,-904349200,-4130302492,0,-134767000,32576071037,-70325033099,0,-850638447,46200000000,0,0,1886692720,-23088978826,0,0,19544638400,-1438701623,0,-351620080,0,17754316697,27241408908,75025659046,0,102267067954
2020,2,24632030330,10459818263,2167401931,-1004174311,0,-6563766489,2215420974,0,31906730698,19400068242,768491091,3317569533,-324423262,-2082133303,-2020365286,0,-225120900,50740816813,-26823702474,0,-789268154,0,-300300101250,0,4997073868,-322915998010,0,0,216423316036,-2781367396,0,0,0,213641948640,-58533232557,102267067954,3674746,43737510143
