Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2016,1,524453165408,-105739962655,-228082933761,-9114228640,-22349635534,-285152304355,45621717252,0,-80364182285,0,14431325711,-270433000000,381157850397,-270433000000,381157850397,131250340,236012276845,0,0,391663763672,-556755519537,0,0,0,-165091755865,-9443661305,73616739813,203254214,64376332722
2016,2,685948181635,-172311595590,-161688138458,-8049351527,-4000000000,17286110403,-155260986604,0,201924219859,0,2328635419,-53556000000,55000000000,-53556000000,55000000000,669529421,5886164840,0,0,238596397364,-435986757727,0,-99573761,0,-197489934124,10320450575,64376332722,-57149362,74639633935
2016,3,980600624433,-107896718653,-175827079016,-8583900088,-5000000000,132618258080,-38323240418,0,777587944338,0,10704403571,-364275000000,150433000000,-364275000000,150433000000,241289805,-416738306624,0,0,284684262768,-602448865739,0,-588430515,0,-318353033486,42496604228,74639633935,-40949837,117095288326
2016,4,704435086706,-183936402673,-177229394945,-8538901961,-15793513134,-53022065773,-225167781592,0,40747026628,0,11586948382,-127705000000,196556000000,-127705000000,196556000000,279201660,149568150042,0,0,295292594638,-555204827783,0,-644775213,0,-260557008358,-70241831688,117095288326,-101622497,46751834141
2017,1,632112766772,-172310416821,-277932949862,-8793884380,-10000000000,-171835814590,-145637873267,0,-154398172148,0,12992227819,-91000000000,286275000000,-91000000000,286275000000,713078208,404255306027,0,0,484047320922,-769544115143,0,-134297431,0,-285631091652,-35773957773,46772854141,1613694,11000510062
2017,2,0,0,0,0,0,0,0,0,-86561496461,-65094608988,-12628591455,-228465000000,182705000000,91000000000,-286275000000,21967639630,-296790560813,0,0,901607303096,-484633342985,0,-5437950160,0,411536009951,28183952677,11000510062,-21852877,39162609862
2017,3,947178088905,-87595443393,-188370307461,-8190418137,0,12146490889,-139236796887,0,535931613916,0,7837895422,-80000000000,91000000000,-80000000000,91000000000,139734850,29977630272,11340000000,0,247556811336,-720878967394,0,-101999700,0,-462084155758,103825088430,39162609862,-20281244,142967417048
2017,4,877595012989,-92025918197,-182947562516,-7363014506,-23800000000,-37156891336,47379901484,0,581681527918,0,11469447711,-560866809000,333465000000,-560866809000,333465000000,665923100,-442668247189,0,0,267221636591,-488760622061,0,-153901130,0,-221692886600,-82679605871,142967417048,-6502733,60281308444
2018,1,751201299160,-186460690380,-282565113691,-7476913454,-295088330,-305621171253,256492188239,0,225274510291,0,6275272957,-516866809000,398866809000,-516866809000,398866809000,461518700,-229263208343,0,0,205292654806,-525983459375,0,-160453904,0,-320851258473,-324839956525,344148117444,89412243,19397573162
2018,2,0,0,0,0,0,0,0,57570818062,-453400176530,-36278809412,-6181606873,214866809000,21133191000,516866809000,-398866809000,11207835270,322747418985,0,0,1008143091301,-643960664216,0,-4333696096,0,359848730989,229195973444,19397573162,26584837,248620131443
