Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2015,4,64062550934,22114977876,32739252145,-41181453,0,37036636512,4515318930,0,160427554944,205247732133,2092745501,-210628899141,3037776953,-4943882192,-1130034011,0,-9045163161,145057831026,-41693150361,0,-47500000000,184966415344,-271654404846,0,2099070573,-173782069290,0,0,0,-33764562792,0,-4450000,0,-33769012792,-62493251056,256345289550,41181453,193893219947
2016,1,25335252212,21225512815,-9558823529,-2605106277,0,31732847987,4392324101,0,70522007309,1751635599,-3873027120,-7885222060,-1921534200,-3261326115,-18205654869,0,-7265683182,29861195362,-22822839252,0,-66560000000,65260000000,-19297354320,0,3284480896,-40135712676,0,0,2517500000,-10985422400,0,-506480000,0,-8974402400,-19248919714,193893219947,-50541189,174593759044
2016,2,16815723116,20406703259,49446508215,2605106277,0,61592338741,5835219226,0,156701598834,-55643171531,-12374172042,60308198157,1538713197,-3988035568,12844554532,248523638,-454735471,159181473746,-17894956425,2827454546,-49740000000,9040000000,19297354320,0,385784876,-36084362683,0,0,247731460000,-273280809821,0,137202488,0,-25412147333,97684963730,174593759044,50541189,272329263963
2016,3,45120579743,19420637822,23019019153,16331299,0,31299503164,-2796749226,0,116079321955,236661472761,3560936800,53455304008,-1348751838,-2557620705,-3141952466,22164798457,-337052567063,87820941909,-75749600090,287315257,-193473569539,119609732093,0,0,3693379287,-145632742992,0,0,0,-5956820000,0,1990880000,0,-3965940000,-61777741083,272329263963,-8721177,210542801703
2016,4,31657260301,3597793615,58753470563,0,0,209945123005,6392139306,0,310345786790,-345296865641,-8759861136,49823669770,8744272312,-3910883958,-11140916387,69155964482,121444920137,190406086369,-90846498501,2457346994,-109626430461,13662004468,0,0,8140108537,-176213468963,0,0,0,-25365004755,0,0,0,-25365004755,-11172387349,210542801703,0,199370414354
2017,1,302207850281,18363552370,15032129393,-4722498,0,-201956556112,2817140661,0,136459394095,-90336541602,-14494016154,79134537973,813846206,-2124368853,-15657561705,3681590030,-21326622410,76150257580,-51980063953,150000000,-66800000000,34500000000,0,0,-912600856,-85042664809,0,0,0,-6281060000,0,2582800000,0,-3698260000,-12590667229,175480553254,41200090,162931086115
2017,2,72488226123,21671257706,-18638147650,3310057598,0,-28963999060,3449593050,0,53316987767,130858893545,-5373783170,130124171352,5622683211,-4142364858,-655650474,-3122881336,18255907069,324883963106,-60475289462,1505396363,-207200000000,-11500000000,0,0,1180057271,-276489835828,0,0,0,-20821637288,0,-4885542556,0,-25707179844,22686947434,162931086115,-41200090,185576833459
2017,3,28553575737,-22863144478,134963329723,-3303539696,0,224466236413,-14549474046,0,347266983653,-197717518531,34847722903,281854448288,-3019611024,-1464514391,-279596042,64238721315,-96064791933,429661844238,-130009155462,-1045363093,-680489861100,382389861100,0,0,25073841087,-404080677468,0,0,0,-6220340000,0,144462556,0,-6075877444,19505289326,185576833459,41200090,205123322875
2017,4,-307791980808,-17171665598,148158250,0,0,370081116375,0,0,45265628219,6261128984,-515086107,-285085042905,-8027065459,0,-2736596843,44756090596,453614153236,253533209721,-110161674129,-3551776246,-87000000000,61600000000,0,0,-3877660442,-142991110817,0,0,0,0,0,0,0,0,110542098904,205123322875,63094975,315728516754
2018,1,47960414976,16763085845,0,5123742,0,-16946555962,2608253365,0,50390321966,-106154866035,-2010337392,-223868670360,-4139533224,2608253365,-2347289692,398877268598,-13605574286,99749572940,-146115003252,157506358,-248439930556,207500000000,0,0,8293244872,-178604182578,0,0,0,-13263547273,0,2582800000,0,-10680747273,-89535356911,311728516754,14446476,222207606319
2018,2,94416094560,18435753664,2505533607,3537989976,0,46872943440,2265841446,0,168034156693,-61326272757,2761081897,235326712388,6024201132,-7482348176,-13912484456,-398877268598,5450894867,-64001327010,43093502656,145723590,-158000000000,159000000000,0,1000000000,13173061891,58412288137,0,0,1000000000,-51920710642,0,-2582800000,0,-53503510642,-59092549515,222207606319,-14446476,163100610328
2018,3,-103746456335,14634977397,158492842505,-3459812972,0,299649735530,-12079656775,0,353491629350,275820465665,107729411,-499954702134,5139171008,-1745035116,8137999634,38262129531,460975294691,640234682040,-153464238254,-58229948,-634249652778,193539930556,0,4000000000,1683226393,-588548964031,0,0,-1000000000,-21857923069,0,-1368100000,0,-24226023069,27459694940,163100610328,31125349,190591430617
2018,4,43109115435,20888080762,82812888831,-22480471,0,-649126028021,-2051090534,0,-504389513998,192518607496,-1302072130,542009440648,-998418519,-2756967964,-11621134116,-30268376571,-6407787314,176783777532,-60094289929,314200000,-480897260274,424381229601,-74876290240,-5000000000,16473595126,-179698815716,0,0,0,-26838029156,0,-3280000000,0,-30118029156,-33033067340,190591430617,72786914,157631150191
2019,1,53729787978,31830148408,1997547545,1792580,0,86550206591,-1910076625,0,172199406477,-38891324914,-636929776,-356219763352,-8768131,-1384944703,-4345013310,1061825611,478285143180,250059631082,-21313385321,0,-431306633942,216516356164,0,0,-179752456,-236283415555,0,0,0,-13526430000,0,2582800000,0,-10943630000,2832585527,157631150191,17451918,160481187636
2019,2,112348992686,31995408542,-2381989539,3526705229,0,-71842846778,5564896383,0,79211166523,-21774845333,-7420042682,323289940126,200452460,-2436962583,-623305346,138428466,-486500780449,-115915948818,-5066399657,4962727273,-126825111448,260707067493,0,0,33087531031,166865814692,0,0,0,-27007806345,0,-3919160000,0,-30926966345,20022899529,160481187636,35346760,180539433925
2019,3,-131767849648,23458212758,36926196000,-21263649,8637420,199070739458,-1794759633,0,125879912706,-165395433761,1237869640,126012805508,-990739078,-1264250699,-1002928447,12329713430,-18105147593,78701801706,-4426917747,0,-217634549042,175703140943,0,0,7057877141,-39300448705,0,0,0,-13579680000,0,0,0,-13579680000,25821673001,180949433925,15382557,206786489483
