Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2014,4,2640561842891,0,2640561842891,-2459507510889,181054332002,35355727876,-38710738,0,0,-78087138262,138284210878,7265993392,-15003117427,-7737124035,3786470138,134333556981,-32455595667,-883464271,-33339059938,100994497043,8420338879,92574158164,2197,0
2015,1,1596812174647,0,1596812174647,-1472827648668,123984525979,24464501730,-4853231,0,0,-56578927176,92761916254,6326758520,0,6326758520,0,99088674774,-19228350391,-15471255,-19243821646,79844853128,6130791735,73714061393,1662,0
2015,2,2777243870519,0,2777243870519,-2565020743767,212223126752,24346092783,-622342716,0,0,-46463337173,192053228052,11430252986,-22002,11430230984,0,203483459036,-45046890649,568737308,-44478153341,159005305695,17522628683,141482677012,3190,0
2015,3,3818959733206,0,3818959733206,-3529292233844,289667499362,24980851981,-624499967,0,0,-46649543185,270814942681,5796706881,-70218268,5726488613,0,276541431294,-66936178567,635502163,-66300676404,210240754890,11623531843,198617223047,4447,0
2015,4,5475900479519,0,5475900479519,-4989939512601,485960966918,52311730187,-339016687,0,0,-213125056113,331763495658,17546698534,-1755237049,15791461485,0,347554957143,-63187241683,-655975755,-63843217438,283711739705,31445072167,252266667538,5471,0
2016,1,3142214893740,0,3142214893740,-2822528108532,319686785208,30275921196,-35972572,0,-1102530822,-79019161129,274412366911,15848779356,-279635271,15569144085,0,289981510996,-50965303621,1521470440,-49443833181,240537677815,0,240537677815,4884,0
2016,2,5002814446857,0,5002814446857,-4591473591891,411340854966,40785967574,0,0,-717163878,-24658795437,432275756153,10975961615,-639398546,10336563069,0,442612319222,-85686829108,-2009592628,-87696421736,354915897486,0,354915897486,7206,0
2016,3,5316661578007,0,5316661578007,-4857190225677,459471352330,39598767190,-39498702,0,-68160000,-72209081171,440330873494,16675439105,-1410636164,15264802941,0,455595676435,-89255881472,-353031686,-89608913158,365986763277,0,365986763277,7346,0
2016,4,7321030114937,0,7321030114937,-6712127107177,608903007760,59560992073,-259805149,0,0,-121366238956,555720358537,19197120544,-185082616,19012037928,0,574732396465,-116003062257,1827983625,-114175078632,460557317833,0,460557317833,6418,0
2017,1,4361300369853,0,4361300369853,-3979471196080,381829173773,65412802525,-276553,0,0,-94711028787,356769195861,18599434498,-56994081,18542440417,0,375311636278,-75837781172,1174680659,-74663100513,300648535765,0,300648535765,3710,3710
2017,2,6183122828238,0,6183122828238,-5686048933299,497073894939,85216540198,-19930000,0,0,-89710181012,493151367571,25794343937,-1769397010,24024946927,0,517176314498,-102414756715,-2362729167,-104777485882,412398828616,0,412398828616,5089,5089
2017,3,7640854721455,0,7640854721455,-7072761164585,568093556870,86391224348,-11460561,0,0,-87103919986,574536064426,23591185961,-1147430216,22443755745,0,596979820171,-118540479302,-934637331,-119475116633,477504703538,0,477504703538,5904,0
2017,4,8968175174014,0,8968175174014,-8398959699163,569215474851,88255921871,-14037144,0,0,-123048343516,554089762687,18011404290,-826398911,17185005379,0,571274768066,-110387441853,1239835208,-109147606645,462127161421,0,462127161421,5733,0
2018,1,4311468974567,0,4311468974567,-4025790889849,285678084718,84028960243,-2808141,0,0,-135519188221,297343248214,51203478409,-768511203,50434967206,0,347778215420,-56576420104,-941704940,-57518125044,290260090376,0,290260090376,3529,0
2018,2,8301624600777,0,8301624600777,-7737681296715,563943304062,79965191355,-43354951,0,0,-124842711241,520352558336,17824790207,-3336356908,14488433299,0,534840991635,-107231610551,301957137,-106929653414,427911338221,0,427911338221,5194,0
2018,3,8123852900595,0,8123852900595,-7549309370919,574543529676,79079565310,0,0,0,-124581287870,536336037704,64670119896,-8770504355,55899615541,0,592235653245,-119812442566,1012057460,-118800385106,473435268139,0,473435268139,5746,0
2018,4,7823910821456,0,7823910821456,-7415063466943,408847354513,78022708199,-210344909,0,0,-120274025934,392221337469,7488396278,-1590308483,5898087795,0,398119425264,-78485336231,-833236495,-79318572726,318800852538,0,318800852538,3888,0
2019,1,4249357248869,0,4249357248869,-3976069360216,273287888653,72718790612,-654317,0,0,-127273935027,219483852358,18962321180,-1713856521,17248464659,0,236732317017,-46717464451,-1212626788,-47930091239,188802225778,0,188802225778,2364,0
2019,2,5788423806902,0,5788423806902,-5604507464032,183916342870,71937996018,-4539234,0,0,-95129564580,150134752330,8573590634,-2452860986,6120729648,0,156255481978,-32341446754,-98832053,-32440278807,123815203171,0,123815203171,1537,3901
2019,3,6224636596791,0,6224636596791,-5970988142148,253648454643,50681177687,-93965726,0,0,-102450378499,207769547084,3755395063,-490582962,3264812101,0,211034359185,-46052156000,26978768,-46025177232,165009181953,-12505222,165021687175,2053,2053
2019,4,7470610599603,0,7470610599603,-7133356144584,337254455019,68626410168,-10068602,0,0,-134125265344,279664266116,10533752369,-3489249800,7044502569,0,286708768685,-39341972761,-14076808161,-53418780922,233289987763,38386117,233251601646,2905,0
2020,1,3553806855145,0,3553806855145,-3359431753523,194375101622,62272428080,-2659557,0,0,-109492160290,148700095000,6857532442,-671999474,6185532968,0,154885627968,-45249443477,13826152870,-31423290607,123462337361,54199758,123408137603,1537,0
