Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,0,265240524387,15009918032,19847586591,0,0,-48491372264,0,0,251606656746,-168748070437,-118274659504,371485557695,-46910585428,0,-17679188178,-18152545107,0,253327165787,-106487860273,0,-99406747899,0,-66738040000,0,35433783359,-237198864813,9000000000,0,0,0,0,-18000000000,0,-9000000000,7128300974,361909341321,0,369037642295
2010,0,312841395687,29444485644,-729441300,0,0,-85404176102,0,0,256152263929,-192723082723,-172923369555,86889514416,-124021446441,-89206840999,-11159152000,0,0,-246992113373,-168897424907,318181818,-2050000000,0,-17382500000,367530000000,37450096542,216968353453,-1560000,0,0,0,0,-49132434700,0,-49133994700,-79157754620,369037642295,0,289879887675
2011,0,283242316306,39810882864,33845042053,0,0,-59563970524,0,0,297334270699,-662548710132,75537979370,248574256843,-13233293343,0,-64861551763,63372504889,-59423107791,-115247651228,-36662331023,0,0,66406747899,0,14400000000,45289468598,89433885474,20400000000,-1739900000,0,0,0,-30749844000,0,-12089744000,-37903509754,289879887675,2033374,251978411295
2012,0,299707120610,38468222418,56247951728,184748196,0,-92101922673,444017567,0,302950137846,-311331125208,-43532988726,517839550022,71547396928,-444017567,-75191107318,37361639803,-57306252982,441893232798,-3981876969,0,-510000000000,0,-478000000,0,69734866264,-444725010705,516540000000,0,300000000000,-300000000000,0,-84201015000,0,432338985000,429507207093,251978411295,228423,681485846811
2013,0,393151115840,37172297421,140822450015,-279561788,0,0,-127118999531,0,443747301957,-503049587787,185333901336,339329573488,37765792481,0,-118358659072,4670034155,-21304373523,368133983035,-8509069758,2105958501,-545500000000,5000000000,0,91346510493,113035782806,-342520817958,0,0,0,0,0,-88636789800,0,-88636789800,-63023624723,681485846811,56221993,618518444081
2014,0,464287418714,34952395297,40117854312,-1089361412,0,-109470328119,0,0,428797978792,-220259363116,-18339912959,28201675010,19895842046,0,-99077091719,980168000,-9640017322,130559278732,-31828283506,5079772726,-253580000000,0,-55031937615,23226256020,103279458265,-208854734110,0,0,0,0,0,-72142670300,0,-72142670300,-150438125678,618518444081,943151027,469023469430
2015,0,926668522246,45201994948,89928869020,-146078821,0,-142310719120,0,0,919342588273,-969292851723,-706683514062,2345105757590,-187083189824,0,-164187105229,0,-8669374227,1228532310798,-242227710286,1504193579,0,12980000000,-8085000000,38238062386,83106235283,-114484219038,45815000000,0,0,0,0,-167264407250,0,-121449407250,992598684510,469023469430,-300547,1461621853393
2016,0,1762921903118,53782443059,-36138040739,-344190103,0,-205141007759,153055556,0,1575234163132,-914835439171,-189599751932,823723127088,-100137187236,-153055556,-289098318843,0,-4071927469,901061610013,-189440496481,6459592060,-1898900000000,0,-42000000000,0,139754616316,-1984126288105,1875250945385,0,50000000000,-50000000000,0,-257186590275,0,1618064355110,534999677018,1461621853393,6046758,1996627577169
2017,0,2060742539013,76496867074,-4994293145,-50834803,0,-364839681933,0,0,1767354596206,-2444779391189,-632934673867,2951347688516,-7568434666,0,-416776391764,0,-109083623001,1107559770235,-170070419862,8600070476,-4803527000000,3700000000000,0,0,205750711464,-1059246637922,0,-21091000000,0,0,0,-382734658400,0,-403825658400,-355512526087,1576627577169,-460512,1221114590570
2018,0,1872974285564,93961932263,-2334235286,177561364,0,-420738017892,0,0,1544041526013,-2797705273184,430287773421,331808033013,55321720026,0,-386537444561,0,-111107156003,-933890821275,-134239595441,17589916354,-4352058000000,5163527000000,-40590000000,0,366917856522,1021147177435,73236000000,-437817478999,0,0,0,-390953176000,0,-755534654999,-668278298839,1221114590570,-3060751,552833230980
2019,0,890730926865,108513963904,-6825375905,-636401875,0,-273887773585,0,0,717895339404,311858953486,-182795489410,-997251807534,186921631473,0,-207963845299,0,-167578157521,-338913375401,-76630918237,9545855152,-4708893000000,5374301000000,-163516404212,0,334358499651,769165032354,50345000000,-3865600000,0,0,0,-229028397550,0,-182548997550,247702659403,552833230980,255527979,800791418362
