date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,18946,11875,720,31224,15765,330
2019-12-03,70627,49470,1910,22993,9303,4070
2019-12-04,22758,11170,1220,30782,20300,1770
2019-12-05,19263,8850,1350,13957,2000,1390
2019-12-06,38054,14900,4110,19386,8146,4530
2019-12-09,23808,7470,0,39122,22151,1450
2019-12-10,13311,2360,4150,32379,17889,2550
2019-12-11,10717,0,590,20783,3730,2820
2019-12-12,8764,3720,520,5566,0,5420
2019-12-13,11804,1860,800,38906,26026,60
2019-12-16,6451,0,1190,14429,5170,1500
2019-12-17,6709,0,1320,13961,4131,4200
2019-12-18,7595,1800,610,16385,6575,2210
2019-12-19,10999,2000,9380,30821,18281,440
2019-12-20,23075,11045,1170,95665,72655,4060
2019-12-23,22080,5305,1440,78220,53405,3090
2019-12-24,33472,6200,4850,101418,57593,1650
2019-12-25,83549,36900,7220,44771,17351,5430
2019-12-26,13114,0,2910,46976,8880,3000
2019-12-27,19190,3080,1550,51520,13860,1420
2019-12-30,39048,20065,2730,70582,36695,1380
2019-12-31,37931,18336,4430,82039,38614,1900
2020-01-02,60386,31080,1150,62924,28234,4420
2020-01-03,57295,25990,6820,78095,39290,11880
2020-01-06,11106,0,3010,17784,6564,2160
2020-01-07,21826,0,2670,55484,38020,3870
2020-01-08,34910,10837,4260,69350,46183,420
2020-01-09,26350,2670,4060,43880,14530,980
2020-01-10,95014,23894,8400,190296,125756,12050
2020-01-13,14119,0,1540,47511,28361,2340
2020-01-14,35928,16420,20,33412,10161,1540
2020-01-15,12839,2069,2520,46131,28721,1560
2020-01-16,17104,2469,6090,28006,0,260
2020-01-17,197796,132186,3230,54094,19764,22600
2020-01-20,64314,28830,24310,43986,16436,5530
2020-01-21,73426,55256,2250,50204,21247,3320
2020-01-22,73977,54352,1930,73543,34438,6700
2020-01-30,49453,18250,4460,80867,41975,560
2020-01-31,172087,126312,5990,127313,70968,6620
2020-02-03,95015,63265,9940,190655,135305,53550
2020-02-04,107145,75343,4880,147645,99625,2040
2020-02-05,39797,15317,9950,109083,71893,3980
2020-02-06,78105,29950,4270,92875,45212,16970
2020-02-07,214239,145349,6020,57891,28540,29090
2020-02-10,204072,166443,5140,52278,28077,89500
2020-02-11,255827,186122,19160,198833,133138,21840
2020-02-12,218939,156524,6610,218931,159901,5130
2020-02-13,63917,38127,8160,61343,28910,1800
2020-02-14,86192,40180,12960,86228,45398,6150
2020-02-17,181001,112562,4130,69229,33448,6330
2020-02-18,163210,100570,35060,170370,122030,13840
2020-02-19,65910,33389,16230,67380,32690,4510
2020-02-20,69503,30743,4960,155607,110997,2550
2020-02-21,71814,35600,8090,89616,57126,3870
2020-02-24,34682,12892,46930,229478,167408,15670
2020-02-25,103693,60413,11270,134427,90847,8130
2020-02-26,30997,13992,1100,48243,26758,5470
2020-02-27,94141,52483,4890,53769,25397,4670
2020-02-28,39650,5643,2590,89950,56970,9100
2020-03-02,110930,53390,8380,55470,20670,4890
2020-03-03,202049,156859,3320,34211,12651,58160
2020-03-04,137598,77504,20660,153902,101076,11340
2020-03-05,62413,39140,11180,132097,92297,6670
2020-03-06,167261,120727,8040,136019,92393,3020
2020-03-09,60430,42185,79120,162810,103185,19660
2020-03-10,102545,59925,2790,93435,53885,9400
2020-03-11,83744,40844,32880,347066,268796,15840
2020-03-12,129799,98579,7940,273871,205601,25030
2020-03-13,117092,70512,5500,146688,89098,13640
2020-03-17,89840,59630,7150,47120,17630,1100
2020-03-18,50646,22300,2130,102384,73511,21360
2020-03-19,41280,19160,5270,77120,47140,1650
2020-03-20,126414,98390,6050,82246,46502,1700
2020-03-23,13607,2850,700,28403,17950,400
2020-03-24,51515,22065,6590,62555,25715,2810
2020-03-25,76729,49719,6420,75581,47608,3210
2020-03-26,36678,9980,3490,59152,23632,430
2020-03-27,33273,21300,2490,29757,5910,2360
2020-03-30,32777,12330,4580,132223,79673,9830
2020-03-31,45725,24390,66340,234625,146920,9040
2020-04-01,58281,14068,4960,159669,92102,4580
2020-04-02,108975,108975,0,108975,108975,0
2020-04-03,110585,56070,4070,17935,0,6350
2020-04-06,79315,63095,0,5575,3495,52940
2020-04-07,204163,131503,11930,114447,64682,9340
2020-04-08,45153,13420,40,59667,34687,3710
2020-04-09,112356,66226,8650,79034,45934,5290
2020-04-10,69218,36658,4030,74012,31212,2390
2020-04-13,79254,38422,5340,65186,30068,6330
2020-04-14,60225,31140,3180,112335,84100,2370
2020-04-15,441979,346350,2820,107231,66810,26340
2020-04-16,197484,120009,4530,156756,103641,11830
2020-04-17,233684,149434,12810,163456,112186,6360
2020-04-20,168349,108724,24930,286591,219246,32620
2020-04-21,111886,72835,52270,421974,318665,13760
2020-04-22,169778,115998,4220,132542,90452,3590
2020-04-23,88870,51580,2440,128200,84870,25580
2020-04-24,279692,219701,8250,96028,54109,10990
2020-04-27,309409,219629,8870,158481,88271,59130
2020-04-28,40521,19270,3800,79499,44449,2100
2020-04-29,80970,63040,3910,82970,46290,2370
2020-05-04,45885,14585,3810,76105,65525,8480
2020-05-05,27605,5745,4750,103265,77555,1220
