Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2019,3,4124909811,67478508,0,-541992333,0,-3465847,0,0,3646930139,-30266491792,5840051083,-610013522,16853212,0,-472070884,0,0,-21844741764,-21818000000,0,0,0,0,0,3465847,-21814534153,42461600000,0,0,0,0,0,0,42461600000,-1197675917,3093710528,0,1896034611
2019,4,1856846735,296642736,0,0,0,0,0,0,2153489471,-14014159282,-6265330215,21607716769,-588680189,0,0,0,0,2893036554,0,0,-2000000000,0,0,0,0,-2000000000,0,0,0,0,0,0,0,0,893036554,1896034611,0,2789071165
