Year,Quarter,I. Current Assets,1. Short term financial assets,1.1.Cash and cash equivalents,1.1.1. Cash,1.1.1.1 Cash deposited by investors for securities trading,1.1.2. Cash equivalents,1.2. Net Value Short-term investments,1.2.1. Short-term investments,1.2.2. Held-to-maturity investment,1.2.3. Loans,1.2.4. Available for sales assets,1.2.5. Provisions for impairments of short-term investments,1.3. Accounts receivable,1.3.1. Receivables(from 2019),1.3.1.1. Account receivables,1.3.1.2. Receivables and accrued dividend/interest of financial assets,1.3.1.2.1. Due or overdue receivables on dividend/interest,1.3.1.2.1.1. Doubtful debts on dividend/interest which are overdue,1.3.1.2.2 Undue accrued dividend/interest,1.3.2. Trade accounts receivable,1.3.3. Deductible value added tax,1.3.4. Receivables form services provided by the stock company,1.3.5. Prepayments to suppliers,1.3.6. Intercompany receivables,1.3.7. Receivables arise from transaction error,1.3.8. Receivable from trading stocks,1.3.9. Construction contract in progress receivables,1.3.10. Short-term loans receivables,1.3.11. Other receivables,1.3.12. Provision for short term receivables,1.3.13. Provision for doubtful debts,1.3.14. Shortage of current assets waiting for solution,"1.4.Inventories,net",1.4.1.Inventories,1.4.2. Provision for decline in inventories,2. Other current assets,2.1. Advance,2.2. Tools and equipments,2.3. Short-term prepayments,2.4. Short term Collaterals,2.5. VAT to be claimed,2.6. Other taxes receivable,2.7. Government bonds purchased for resale,2.8. Other current assets,2.9. Provision for other current assets,II. Long-Term Assets,1. Long term financial assets,1.1. Long-term trade receivables,1.1.1. Long-term customer receivables,1.1.2. Long-term prepayments to suppliers,1.1.3. Paid-in capital in wholly-owned subsidiaries,1.1.4. Long-term intercompany receivables,1.1.5. Long-term loans receivables,1.1.6. Other long-term receivables,1.1.7. Provision for doubtful LT receivable,1.2. Long-term investments,1.2.1. Investments in subsidiaries,1.2.2. Investments in associates,1.2.3. Long- term securities Investments,1.2.3.1. Held-to-maturity investment,1.2.4. Other long-term investments,1.2.5. Provision for diminuation in value of long-term investments,2. Fixed Assets,2.1. Tangible fixed assets Accumulated depreciation,2.1.1. Cost,2.1.2. Accumulated depreciation,2.1.3. Revaluation of tangible fixed assets using fair value model,2.2 Finance lease assets,2.2.1. Cost,2.2.2. Accumulated depreciation,2.2.3. Revaluation of fixed assets in financial lease using fair value model,2.3. Intangible fixed assets,2.3.1. Cost,2.3.2. Accumulated depreciation,2.3.3. Revaluation of intangible fixed assets using fair value model,2.4. Construction in progress,3. Net Investment properties,3.1. Cost,3.2.Accumulated depreciation,3.3.Revaluation of investment property using fair value model,4. Long-term incomplete assets,4.1. Long-term cost of work in progress,4.2. Construction in progress,5. Other long-term assets,5.1. Long term collaterals,5.2. Long-term prepayments,5.3. Deferred income tax assets,"5.4. Long-term equipment, material and spare parts",5.5. Payments to Settlement Assistance Fund,5.6. Other long-term assets,5.7. Goodwill,6. Provision for long term assets,A.  Total Assets,I. Liabilites,1. Current liabilities,1.1. Short-term borrowings,1.1.1. Short term borrowings,1.1.2. Short term finance lease,1.2. Short term financial assets borrowings,1.3. Short term convertible bonds,1.4. Short term bonds issued,1.5. Borrowings form payable assistance fund,1.6. Payables to securities trading,1.7. Payable arise from transaction errors,1.8. Short-term trade payables,1.9. Advances from customer,1.10. Taxes and liabilities to State budget,1.11. Payable to employees,1.12. Employees' welfare payable to authorities,1.13. Accrued expenses,1.14. Intercompany payables,1.15. Short-term unrealized revenue,1.16. Short term collaterals received,1.17. Construction contract in progress payables,"1.18. Dividend, principal and interest payables",1.19. Payables to securities issuers,1.20. Other payables,1.21. Provision for ST liabilities,1.22.Bonus and welfare funds,1.23.Price stabilization fund,1.24.Government bonds purchased for resale,2. Long-term liabilities,2.1. Long-term borrowings,2.1.1. Long term borrowings,2.1.2. Long term financial lease,2.2. Long term financial assets borrowings,2.3. Convertible bonds,2.4. Long term bonds,2.5. Long-term trade payables,2.6. Long-term advances from customers,2.7. Long-term accrued expenses,2.8. Long-term intercompany payables,2.9. Intra-company payables for operating capital received,2.10. Deffered revenue,2.11. Long term collaterals received,2.12. Other long-term payables,2.13. Preferred shares,2.14. Provision for severance allowances,2.15. Provision for long-term liabilities,2.16. Provision for compensation of investors,2.17. Deferred income tax liabilities,2.18. Technology-science development fund,II. Owner's equity,1. Capital and researves,1.1. Shareholders' equity,1.1.1. Paid-in capital,1.1.1.1 Common shares,1.1.1.2 Preferred shares,1.1.2. Share premium,1.1.3. Conversion options on convertible bonds,1.1.4. Owner's other capital,1.1.5. Treasury shares,1.2. Differences upon asset revaluation,1.3. Foreign exchange differences,1.4. Charter reserve,1.5. Investment and development funds,1.6. Financial researve funds,1.7. Other funds in owners' equity,1.8. Undistributed earnings,1.8.1. Realized gain,1.8.1.1 Beginning accumulated undistributed earnings,1.8.1.2 Current period undistributed earnings,1.8.2. Unrealized gain,1.9. Minority interests,2. Budget sources and other funds,2.1. Bonus and welfare funds,2.2. Budget sources and other funds,2.2. Funds used for fixed asset acquisitions,III. Minority Interests,B. Total Resources,C. Distributed profit to investor,1. Distributed profit to investor during the year
2009,4,743547276581,741200113835,362276642630,362276642630,0,0,182054620271,192531728629,0,0,0,-10477108358,196868850934,0,0,0,0,0,0,135000000,0,0,1037748524,0,0,194085838029,0,0,1610264381,0,0,0,0,0,0,2347162746,0,0,1120449199,0,0,0,0,1226713547,0,169245101409,157392802200,0,0,0,0,0,0,0,0,157392802200,0,0,132850784700,0,43120000000,-18577982500,7213749151,6082013128,13493265478,-7411252350,0,0,0,0,0,802064023,1291472269,-489408246,0,329672000,0,0,0,0,0,0,0,4638550058,0,214612295,29113461,0,0,4394824302,0,0,912792377990,557632695435,557100383435,250000000000,250000000000,0,0,0,0,0,176810820998,0,401645111,555387500,194466374,571410251,0,3775224647,0,0,0,0,1121069869,0,123670358685,0,0,0,0,532312000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532312000,0,0,0,0,355159682555,355159682555,383276000000,330000000000,330000000000,0,53276000000,0,0,0,0,0,0,0,4314316550,0,-32430633995,-32430633995,0,-32430633995,0,0,0,0,0,0,0,912792377990,0,0
2010,1,799762579350,791058753226,269711408302,269711408302,0,0,195223063616,213866535088,0,0,0,-18643471472,326124281308,0,0,0,0,0,0,70488400,0,0,8245722435,0,0,314512294613,0,0,3295775860,0,0,0,0,0,0,8703826124,0,0,1241492577,0,0,0,0,7462333547,0,164360327164,137947053000,0,0,0,0,0,0,0,0,137947053000,0,0,102943215000,0,43120000000,-8116162000,6878242489,5781389736,14085018642,-8303628906,0,0,0,0,0,767180753,1327472269,-560291516,0,329672000,0,0,0,0,0,0,0,19535031675,0,516236201,12378861347,0,0,6639934127,0,0,964122906514,588509401713,587979420713,347950000000,347950000000,0,0,0,0,0,126420409828,0,238671977,576387500,1297973271,469297227,0,3878347346,0,0,0,0,1018117919,0,106130215645,0,0,0,0,529981000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529981000,0,0,0,0,375613504801,376875166801,383276000000,330000000000,330000000000,0,53276000000,0,0,0,0,0,0,0,4314316550,0,-10715149749,-10715149749,0,-10715149749,0,0,-1261662000,-1261662000,0,0,0,964122906514,0,0
2010,2,792949469710,788944029020,300699039141,300699039141,0,0,175225425848,183985020149,0,0,0,-8759594301,313019564031,0,0,0,0,0,0,30000000,0,0,2202995979,0,0,304515695768,0,0,6270872284,0,0,0,0,0,0,4005440690,0,0,2162874252,0,0,0,0,1842566438,0,239140392007,203200925400,0,0,0,0,0,0,0,0,203200925400,0,0,95631215000,0,122759533200,-15189822800,20654582827,10728762174,20223789857,-9495027683,0,0,0,0,0,787799329,1423507159,-635707830,0,9138021324,0,0,0,0,0,0,0,15284883780,0,5993402579,4368362155,0,0,4923119046,0,0,1032089861717,635401823739,634892885739,413950000000,413950000000,0,0,0,0,0,99411735587,0,300549479,712000000,1135215841,489066952,0,7053307778,0,0,0,0,1055312269,0,110785697833,0,0,0,0,508938000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508938000,0,0,0,0,396688037978,396688037978,383276000000,330000000000,330000000000,0,53276000000,0,0,0,0,0,0,0,2157158275,2157158275,9097721428,9097721428,0,9097721428,0,0,0,0,0,0,0,1032089861717,0,0
2010,3,767521286610,754549726497,203298914759,203298914759,0,0,278862966541,298921205520,0,0,0,-20058238979,272387845197,0,0,0,0,0,0,110000000,0,0,2647677492,0,0,262123416725,0,0,7506750980,0,0,0,0,0,0,12971560113,0,0,1524443850,0,0,0,0,11447116263,0,108120861965,70045909500,0,0,0,0,0,0,0,0,70045909500,0,0,0,0,88259533200,-18213623700,21272249872,11157400307,21874955714,-10717555407,0,0,0,0,0,976828241,1698743344,-721915103,0,9138021324,0,0,0,0,0,0,0,16802702593,0,7511221392,4368362155,0,0,4923119046,0,0,875642148575,504442334550,503933396550,308950000000,308950000000,0,0,0,0,0,62595842676,0,519683088,916000000,955566982,148793253,0,5160887936,0,0,0,3850068366,0,0,120836554249,0,0,0,0,508938000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508938000,0,0,0,0,371199814025,371199814025,383276000000,349799870000,349799870000,0,33476130000,0,0,0,0,0,0,0,4314316550,0,-16390502525,-16390502525,0,-16390502525,0,0,0,0,0,0,0,875642148575,0,0
2010,4,960788143409,957918594975,224840236892,194840236892,0,30000000000,263570606120,285666438543,0,0,0,-22095832423,469507751963,0,0,0,0,0,0,62500000,0,0,4190937000,0,0,463789407802,0,0,3443115639,0,-1978208478,0,0,0,0,2869548434,0,0,1924849188,0,0,0,0,944699246,0,121208980813,81879094150,0,0,0,0,0,0,0,0,81879094150,0,0,0,0,85582294150,-3703200000,20750237721,10045642671,21958379714,-11912737043,0,0,0,0,0,1175132676,2006243536,-831110860,0,9529462374,0,0,0,0,0,0,0,18579648942,0,7217847352,6438682544,0,0,4923119046,0,0,1081997124222,692486665118,691566860118,521243128849,521243128849,0,0,0,0,0,65623068557,0,226464844,873000000,1783634207,241000024,0,6531182134,0,0,0,0,3280716996,0,91764664507,0,0,0,0,919805000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919805000,0,0,0,0,389510459104,389510459104,383276000000,349799870000,349799870000,0,33476130000,0,0,0,0,0,0,0,4314316550,0,1920142554,1920142554,0,1920142554,0,0,0,0,0,0,0,1081997124222,0,0
2011,1,1291403631686,1274944698043,216869669129,201869669129,0,15000000000,207220481371,245557775228,0,0,0,-38337293857,850854547543,0,0,0,0,0,0,173500000,0,0,4293613090,0,0,840446475837,0,0,7919167094,0,-1978208478,0,0,0,0,16458933643,0,0,1008707742,0,0,0,0,15450225901,0,122117889519,81879094150,0,0,0,0,0,0,0,0,81879094150,0,0,0,0,85582294150,-3703200000,20807444256,9831445799,22776493714,-12945047915,0,0,0,0,0,1395353583,2341243536,-945889953,0,9580644874,0,0,0,0,0,0,0,19431351113,0,8880158338,6384932543,0,0,4166260232,0,0,1413521521205,1048882814404,1048000997404,878254207832,878254207832,0,0,0,0,0,61032264465,0,254453395,793000000,837261561,7796755,0,12382842767,0,0,0,0,2996214561,0,91442956068,0,0,0,0,881817000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881817000,0,0,0,0,364638706801,364638706801,385433158275,349799870000,349799870000,0,33476130000,0,2157158275,0,0,0,0,0,2157158275,0,-22951609749,-22951609749,0,-22951609749,0,0,0,0,0,0,0,1413521521205,0,0
2011,2,1163065800691,1159929592573,131991378734,131991378734,0,0,196422221901,254231713261,0,0,0,-57809491360,831515991938,0,0,0,0,0,0,72500000,0,0,5105830000,0,0,775102570492,0,0,53213299924,0,-1978208478,0,0,0,0,3136208118,0,0,1292753267,0,0,0,0,1843454851,0,119990450211,81156694150,0,0,0,0,0,0,0,0,81156694150,0,0,0,0,85582294150,-4425600000,19655258583,8805205881,22776493714,-13971287833,0,0,0,0,0,1269407828,2341243536,-1071835708,0,9580644874,0,0,0,0,0,0,0,19178497478,0,8625804703,6384932543,0,0,4167760232,0,0,1283056250902,953183028465,952325641465,804780901392,804780901392,0,0,0,0,0,23719789544,0,191477132,841000000,1479417350,29565605,0,27455299897,0,0,0,0,3573069426,0,90255121119,0,0,0,0,857387000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857387000,0,0,0,0,329873222437,329873222437,385433158275,349799870000,349799870000,0,33476130000,0,2157158275,0,0,0,0,0,2157158275,0,-57717094113,-57717094113,0,-57717094113,0,0,0,0,0,0,0,1283056250902,0,0
2011,3,872950256618,856580270524,162703050448,162703050448,0,0,195161376558,248313328888,0,0,0,-53151952330,498715843518,0,0,0,0,0,0,137000000,0,0,336127745,0,0,428135845552,0,0,72085078699,0,-1978208478,0,0,0,0,16369986094,0,0,1312285433,0,0,0,0,15057700661,0,123870884213,81156694150,0,0,0,0,0,0,0,0,81156694150,0,0,0,0,85582294150,-4425600000,23581896220,14725572402,29927049088,-15201476686,0,0,0,0,0,8526651818,9979026036,-1452374218,0,329672000,0,0,0,0,0,0,0,19132293843,0,8371451068,6384932543,0,0,4375910232,0,0,996821140831,672803805210,671972256210,491414881364,491414881364,0,0,0,0,0,56185878968,0,479864371,861000000,419343816,9511698,0,37350786522,0,0,0,0,2785827646,0,82465161825,0,0,0,0,831549000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831549000,0,0,0,0,324017335621,324017335621,385433158275,349799870000,349799870000,0,33476130000,0,2157158275,0,0,0,0,0,2157158275,0,-63572980929,-63572980929,0,-63572980929,0,0,0,0,0,0,0,996821140831,0,0
2011,4,872637772298,868796167737,188615436519,188615436519,0,0,113080729079,207189713737,0,0,0,-94108984658,567100002139,0,0,0,0,0,0,86000000,0,0,61370745,0,0,380951502238,0,0,195751650918,0,-9750521762,0,0,0,0,3841604561,0,0,951385225,0,0,0,0,2890219336,0,39891434368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22055198160,13560453813,29680383848,-16119930035,0,0,0,0,0,8165072347,9979026036,-1813953689,0,329672000,0,0,0,0,0,0,0,17836236208,0,9037847196,5464182780,0,0,3334206232,0,0,912529206666,649199961159,648445843159,450441572364,450441572364,0,0,0,0,0,114097618728,0,492460334,718326410,275552508,12462026,0,29389153948,0,0,0,0,2595362086,0,50423334755,0,0,0,0,754118000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754118000,0,0,0,0,263329245507,263329245507,385433158275,349799870000,349799870000,0,33476130000,0,2157158275,0,0,0,0,0,2157158275,0,-124261071043,-124261071043,0,-124261071043,0,0,0,0,0,0,0,912529206666,0,0
2012,1,812324521139,795744295010,222388435912,222388435912,0,0,111872599631,193139351139,0,0,0,-81266751508,461483259467,0,0,0,0,0,0,2478500000,0,0,25000000,0,0,270705111430,0,0,198025169799,0,-9750521762,0,0,0,0,16580226129,0,0,1394296008,0,0,0,0,15185930121,0,38991645128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20550029441,12416864571,29636859348,-17219994777,0,0,0,0,0,7803492870,9979026036,-2175533166,0,329672000,0,0,0,0,0,0,0,18441615687,0,8723976912,6384932543,0,0,3332706232,0,0,851316166267,584798079020,584059004020,339369266751,339369266751,0,0,0,0,0,104490436062,0,476016934,787826410,683953124,15374755,0,30301441891,0,0,0,0,2922889566,0,105011798527,0,0,0,0,739075000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739075000,0,0,0,0,266518087247,266518087247,383276000000,349799870000,349799870000,0,33476130000,0,0,0,0,0,0,0,2157158275,2157158275,-121072229303,-121072229303,0,-121072229303,0,0,0,0,0,0,0,851316166267,0,0
2012,2,653809655616,647890031269,156042231563,156042231563,0,0,91406001537,154236594470,0,0,0,-62830592933,400441798169,0,0,0,0,0,0,220000000,0,0,68000000,0,0,227260235251,0,0,182644084680,0,-9750521762,0,0,0,0,5919624347,0,0,1291340115,0,0,0,0,4628284232,0,37960836425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19878977195,12096437769,29883532250,-17787094481,0,0,0,0,0,7452867426,9979026036,-2526158610,0,329672000,0,0,0,0,0,0,0,18081859230,0,8384220455,6384932543,0,0,3312706232,0,0,691770492041,425147175016,424441529016,273000000000,273000000000,0,0,0,0,0,26671038783,0,883559405,1040500000,1991191839,7796755,0,4404534119,0,0,0,0,2598301186,0,113844606929,0,0,0,0,705646000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705646000,0,0,0,0,266623317025,266623317025,385433158275,349799870000,349799870000,0,33476130000,0,2157158275,0,0,0,0,0,2157158275,0,-120966999525,-120966999525,0,-120966999525,0,0,0,0,0,0,0,691770492041,0,0
2012,3,632265617030,616574126889,145234785701,145234785701,0,0,95339025955,156780241115,0,0,0,-61441215160,376000315233,0,0,0,0,0,0,120000000,0,0,25000000,0,0,201687039219,0,0,183918797776,0,-9750521762,0,0,0,0,15691490141,0,0,1181930589,0,0,0,0,14509559552,0,37430033317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19572236113,11933363889,30906191250,-18972827361,0,0,0,0,0,7138679177,9979026036,-2840346859,0,500193047,0,0,0,0,0,0,0,17857797204,0,1835198535,6384932543,0,0,9637666126,0,0,669695650347,413839983596,413141580596,274424200000,274424200000,0,0,0,0,0,39297762055,0,458109479,1355500000,209590807,7796755,0,4474395180,0,0,0,0,2350195186,0,90564031134,0,0,0,0,698403000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698403000,0,0,0,0,255855666751,255855666751,383276000000,349799870000,349799870000,0,33476130000,0,0,0,0,0,0,0,2157158275,2157158275,-131734649799,-131734649799,0,-131734649799,0,0,0,0,0,0,0,669695650347,0,0
