Year,Quarter,I. Current Assets,1. Short term financial assets,1.1.Cash and cash equivalents,1.1.1. Cash,1.1.1.1 Cash deposited by investors for securities trading,1.1.2. Cash equivalents,1.2. Net Value Short-term investments,1.2.1. Short-term investments,1.2.2. Held-to-maturity investment,1.2.3. Loans,1.2.4. Available for sales assets,1.2.5. Provisions for impairments of short-term investments,1.3. Accounts receivable,1.3.1. Receivables(from 2019),1.3.1.1. Account receivables,1.3.1.2. Receivables and accrued dividend/interest of financial assets,1.3.1.2.1. Due or overdue receivables on dividend/interest,1.3.1.2.1.1. Doubtful debts on dividend/interest which are overdue,1.3.1.2.2 Undue accrued dividend/interest,1.3.2. Trade accounts receivable,1.3.3. Deductible value added tax,1.3.4. Receivables form services provided by the stock company,1.3.5. Prepayments to suppliers,1.3.6. Intercompany receivables,1.3.7. Receivables arise from transaction error,1.3.8. Receivable from trading stocks,1.3.9. Construction contract in progress receivables,1.3.10. Short-term loans receivables,1.3.11. Other receivables,1.3.12. Provision for short term receivables,1.3.13. Provision for doubtful debts,1.3.14. Shortage of current assets waiting for solution,"1.4.Inventories,net",1.4.1.Inventories,1.4.2. Provision for decline in inventories,2. Other current assets,2.1. Advance,2.2. Tools and equipments,2.3. Short-term prepayments,2.4. Short term Collaterals,2.5. VAT to be claimed,2.6. Other taxes receivable,2.7. Government bonds purchased for resale,2.8. Other current assets,2.9. Provision for other current assets,II. Long-Term Assets,1. Long term financial assets,1.1. Long-term trade receivables,1.1.1. Long-term customer receivables,1.1.2. Long-term prepayments to suppliers,1.1.3. Paid-in capital in wholly-owned subsidiaries,1.1.4. Long-term intercompany receivables,1.1.5. Long-term loans receivables,1.1.6. Other long-term receivables,1.1.7. Provision for doubtful LT receivable,1.2. Long-term investments,1.2.1. Investments in subsidiaries,1.2.2. Investments in associates,1.2.3. Long- term securities Investments,1.2.3.1. Held-to-maturity investment,1.2.4. Other long-term investments,1.2.5. Provision for diminuation in value of long-term investments,2. Fixed Assets,2.1. Tangible fixed assets Accumulated depreciation,2.1.1. Cost,2.1.2. Accumulated depreciation,2.1.3. Revaluation of tangible fixed assets using fair value model,2.2 Finance lease assets,2.2.1. Cost,2.2.2. Accumulated depreciation,2.2.3. Revaluation of fixed assets in financial lease using fair value model,2.3. Intangible fixed assets,2.3.1. Cost,2.3.2. Accumulated depreciation,2.3.3. Revaluation of intangible fixed assets using fair value model,2.4. Construction in progress,3. Net Investment properties,3.1. Cost,3.2.Accumulated depreciation,3.3.Revaluation of investment property using fair value model,4. Long-term incomplete assets,4.1. Long-term cost of work in progress,4.2. Construction in progress,5. Other long-term assets,5.1. Long term collaterals,5.2. Long-term prepayments,5.3. Deferred income tax assets,"5.4. Long-term equipment, material and spare parts",5.5. Payments to Settlement Assistance Fund,5.6. Other long-term assets,5.7. Goodwill,6. Provision for long term assets,A.  Total Assets,I. Liabilites,1. Current liabilities,1.1. Short-term borrowings,1.1.1. Short term borrowings,1.1.2. Short term finance lease,1.2. Short term financial assets borrowings,1.3. Short term convertible bonds,1.4. Short term bonds issued,1.5. Borrowings form payable assistance fund,1.6. Payables to securities trading,1.7. Payable arise from transaction errors,1.8. Short-term trade payables,1.9. Advances from customer,1.10. Taxes and liabilities to State budget,1.11. Payable to employees,1.12. Employees' welfare payable to authorities,1.13. Accrued expenses,1.14. Intercompany payables,1.15. Short-term unrealized revenue,1.16. Short term collaterals received,1.17. Construction contract in progress payables,"1.18. Dividend, principal and interest payables",1.19. Payables to securities issuers,1.20. Other payables,1.21. Provision for ST liabilities,1.22.Bonus and welfare funds,1.23.Price stabilization fund,1.24.Government bonds purchased for resale,2. Long-term liabilities,2.1. Long-term borrowings,2.1.1. Long term borrowings,2.1.2. Long term financial lease,2.2. Long term financial assets borrowings,2.3. Convertible bonds,2.4. Long term bonds,2.5. Long-term trade payables,2.6. Long-term advances from customers,2.7. Long-term accrued expenses,2.8. Long-term intercompany payables,2.9. Intra-company payables for operating capital received,2.10. Deffered revenue,2.11. Long term collaterals received,2.12. Other long-term payables,2.13. Preferred shares,2.14. Provision for severance allowances,2.15. Provision for long-term liabilities,2.16. Provision for compensation of investors,2.17. Deferred income tax liabilities,2.18. Technology-science development fund,II. Owner's equity,1. Capital and researves,1.1. Shareholders' equity,1.1.1. Paid-in capital,1.1.1.1 Common shares,1.1.1.2 Preferred shares,1.1.2. Share premium,1.1.3. Conversion options on convertible bonds,1.1.4. Owner's other capital,1.1.5. Treasury shares,1.2. Differences upon asset revaluation,1.3. Foreign exchange differences,1.4. Charter reserve,1.5. Investment and development funds,1.6. Financial researve funds,1.7. Other funds in owners' equity,1.8. Undistributed earnings,1.8.1. Realized gain,1.8.1.1 Beginning accumulated undistributed earnings,1.8.1.2 Current period undistributed earnings,1.8.2. Unrealized gain,1.9. Minority interests,2. Budget sources and other funds,2.1. Bonus and welfare funds,2.2. Budget sources and other funds,2.2. Funds used for fixed asset acquisitions,III. Minority Interests,B. Total Resources,C. Distributed profit to investor,1. Distributed profit to investor during the year
2007,0,219865331000,218936494000,156517190000,156517190000,0,0,52745106000,59365059000,0,0,0,-6619953000,9674198000,0,0,0,0,0,0,70980000,0,0,780120000,0,0,1629688000,0,0,7193410000,0,0,0,0,0,0,928837000,0,0,895645000,0,0,0,0,33192000,0,275834045000,266259317000,0,0,0,0,0,0,0,0,266259317000,0,30000000000,238569485000,0,0,-2310168000,5759947000,4933908000,5998236000,-1064328000,0,0,0,0,0,826039000,913871000,-87832000,0,0,0,0,0,0,0,0,0,3814781000,0,0,0,0,0,3814781000,0,0,495699376000,150280211000,150115211000,15000000000,15000000000,0,0,0,0,0,117710484000,0,218998000,275000000,14793159000,0,0,1185501000,0,0,0,0,44082000,0,887987000,0,0,0,0,165000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165000000,0,0,0,0,345419165000,345419165000,304433158000,300000000000,300000000000,0,2276000000,0,2157158000,0,0,0,0,0,2157158000,0,38828849000,38828849000,0,38828849000,0,0,0,0,0,0,0,495699376000,0,0
2008,0,76050783046,74908554722,64471560631,53471560631,0,11000000000,5631080804,22408955646,0,0,0,-16777874842,4805913287,0,0,0,0,0,0,0,0,0,190927418,0,0,114985869,0,0,4500000000,0,0,0,0,0,0,1142228324,0,0,1012388324,0,0,0,0,129840000,0,281967531144,266747631929,0,0,0,0,0,0,0,0,266747631929,0,0,270569031576,0,38120000000,-41941399647,9253873955,8241503198,12186519051,-3945015853,0,0,0,0,0,682698757,955554269,-272855512,0,329672000,0,0,0,0,0,0,0,5966025260,0,625603758,29113461,0,0,5311308041,0,0,358018314190,55680430560,55046373560,10000000000,10000000000,0,0,0,0,0,0,0,29926000,587500000,628354954,0,0,1213026203,0,0,0,0,5700000,0,42581866403,0,0,0,0,634057000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634057000,0,0,0,0,302337883630,302111014497,385433158275,330000000000,330000000000,0,53276000000,0,2157158275,0,0,0,0,0,2157158275,0,-85479302053,-85479302053,0,-85479302053,0,0,226869133,226869133,0,0,0,358018314190,0,0
2009,0,744770935073,742423772327,362276642630,362276642630,0,0,182054620271,192531728629,0,0,0,-10477108358,198092509426,0,0,0,0,0,0,135000000,0,0,1037718524,0,0,194085838029,0,0,2833952873,0,0,0,0,0,0,2347162746,0,0,1120449199,0,0,0,0,1226713547,0,181594849295,157392802200,0,0,0,0,0,0,0,0,157392802200,0,0,132850784700,0,43120000000,-18577982500,7213749151,6082013128,13493265478,-7411252350,0,0,0,0,0,802064023,1291472269,-489408246,0,329672000,0,0,0,0,0,0,0,16988297944,0,214612295,12378861347,0,0,4394824302,0,0,926365784368,557632695435,557100383435,250000000000,250000000000,0,0,0,0,0,176810820998,0,401645111,555387500,194466374,571410251,0,3775224647,0,0,0,0,1121069869,0,123670358685,0,0,0,0,532312000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532312000,0,0,0,0,368733088933,368733088933,383276000000,330000000000,330000000000,0,53276000000,0,0,0,0,0,0,2157158275,2157158275,0,-18857227617,-18857227617,0,-18857227617,0,0,0,0,0,0,0,926365784368,0,0
2010,0,961003143409,958133594975,224840236892,194840236892,0,30000000000,263570606120,285666438543,0,0,0,-22095832423,469722751963,0,0,0,0,0,0,62500000,0,0,4190937000,0,0,463785877802,0,0,3661645639,0,-1978208478,0,0,0,0,2869548434,0,0,1924849188,0,0,0,0,944699246,0,121155230812,81879094150,0,0,0,0,0,0,0,0,81879094150,0,0,0,0,85582294150,-3703200000,20750237721,10045642671,21958379714,-11912737043,0,0,0,0,0,1175132676,2006243536,-831110860,0,9529462374,0,0,0,0,0,0,0,18525898941,0,7217847352,6384932543,0,0,4923119046,0,0,1082158374221,692486665118,691566860118,521243128849,521243128849,0,0,0,0,0,65623068557,0,226464844,873000000,1783634207,241000024,0,6531182134,0,0,0,0,3280716996,0,91764664507,0,0,0,0,919805000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919805000,0,0,0,0,389671709103,389671709103,383276000000,349799870000,349799870000,0,33476130000,0,0,0,0,0,0,0,2157158275,2157158275,2081392553,2081392553,0,2081392553,0,0,0,0,0,0,0,1082158374221,0,0
2011,0,872637772298,868796167737,188615436519,188615436519,0,0,113080729079,207189713737,0,0,0,-94108984658,567100002139,0,0,0,0,0,0,86000000,0,0,61370745,0,0,380951502238,0,0,195751650918,0,-9750521762,0,0,0,0,3841604561,0,0,951385225,0,0,0,0,2890219336,0,39891434368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22055198160,13560453813,29680383848,-16119930035,0,0,0,0,0,8165072347,9979026036,-1813953689,0,329672000,0,0,0,0,0,0,0,17836236208,0,9037847196,5464182780,0,0,3334206232,0,0,912529206666,649199961159,648445843159,450441572364,450441572364,0,0,0,0,0,114097618728,0,492460334,718326410,275552508,12462026,0,29389153948,0,0,0,0,2595362086,0,50423334755,0,0,0,0,754118000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754118000,0,0,0,0,263329245507,263329245507,385433158275,349799870000,349799870000,0,33476130000,0,2157158275,0,0,0,0,0,2157158275,0,-124261071043,-124261071043,0,-124261071043,0,0,0,0,0,0,0,912529206666,0,0
2012,0,564547655665,561082146745,131517142289,111517142289,0,20000000000,47275845234,112264390116,0,0,0,-64988544882,382289159222,0,0,0,0,0,0,119344818,0,0,25000000,0,0,213772758518,0,0,185661553775,0,-17289497889,0,0,0,0,3465508920,0,0,657266278,0,0,0,0,2808242642,0,35829554997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18195819819,10754237835,30596377520,-19842139685,0,0,0,0,0,7027640443,10177412699,-3149772256,0,413941541,0,0,0,0,0,0,0,17633735178,0,7936096403,6384932543,0,0,3312706232,0,0,600377210662,364685140878,363883785878,247000000000,247000000000,0,0,0,0,0,39221581584,0,628347967,794594818,252776594,7796755,0,3958421537,0,0,0,0,2416860486,0,69603406137,0,0,0,0,801355000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801355000,0,0,0,0,235692069784,235692069784,383276000000,349799870000,349799870000,0,33476130000,0,0,0,0,0,0,0,2157158275,2157158275,-151898246766,-151898246766,0,-151898246766,0,0,0,0,0,0,0,600377210662,0,0
2013,0,658391013880,657164989757,209168491183,209168491183,0,0,55569360319,80582127076,0,0,0,-25012766757,392427138255,0,0,0,0,0,0,38500000,0,0,43480000,0,0,266491753221,0,0,143407120195,0,-17553715161,0,0,0,0,1226024123,0,0,612678506,0,0,2624212,0,610721405,0,26811399072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14238981900,7999805030,24863228376,-16863423346,0,0,0,0,0,5810534603,10080247524,-4269712921,0,428642267,0,0,0,0,0,0,0,12572417172,0,847874558,0,0,0,11724542614,0,0,685202412952,447973245760,447241749760,252272409000,252272409000,0,0,0,0,0,63574062482,0,626038892,700500000,577629310,7796755,0,3929981737,0,0,0,0,2906838706,0,122646492878,0,0,0,0,731496000,0,0,0,0,0,0,0,0,0,0,0,0,0,731496000,0,0,0,0,0,0,237229167192,237229167192,383276000000,349799870000,349799870000,0,33476130000,0,0,0,0,0,0,0,2157158275,2157158275,-150361149358,-150361149358,0,-150361149358,0,0,0,0,0,0,0,685202412952,0,0
2014,0,1074235816723,938685437941,315516672633,315516672633,0,0,152792400716,181742066774,0,0,0,-28949666058,470376364592,0,0,0,0,0,0,253500000,0,0,1633833400,0,0,456234065034,0,0,33975665389,0,-21720699231,0,0,0,0,135550378782,0,0,782611182,0,0,2071968,0,134765695632,0,26399924782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12852015745,8183558724,27298827961,-19115269237,0,0,0,0,0,4613299858,10124060628,-5510760770,0,55157163,0,0,0,0,0,0,0,13547909037,0,171571592,0,0,0,13376337445,0,0,1100635741505,758174461507,757517520507,284833623695,284833623695,0,0,0,0,0,69206784606,0,364385438,655000000,1739413715,7796755,0,9146797514,0,0,0,0,2627227486,0,388936491298,0,0,0,0,656941000,0,0,0,0,0,0,0,0,0,0,0,0,0,656941000,0,0,0,0,0,0,342461279998,342461279998,383276000000,349799870000,349799870000,0,33476130000,0,0,0,0,0,0,0,2157158275,2157158275,-45129036552,-45129036552,0,-45129036552,0,0,0,0,0,0,0,1100635741505,0,0
2015,0,1214094965895,1079106250527,480449112173,320449112173,0,160000000000,99911875543,111452477830,0,0,0,-11540602287,498745262811,0,0,0,0,0,0,1213852900,0,0,551967902,0,0,517498346495,0,0,8061486955,0,-28580391441,0,0,0,0,134988715368,0,0,2882344507,0,0,7005590,0,132099365271,0,37074571443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13696291370,10033518916,32455626481,-22422107565,0,0,0,0,0,3492615291,10124060628,-6631445337,0,170157163,0,0,0,0,0,0,0,23378280073,0,0,8506770145,0,12214638264,2656871664,0,0,1251169537338,537615101996,536993118996,155770100000,155770100000,0,0,0,0,0,73902191782,0,0,616500000,1401782303,7796755,0,3673782456,0,0,0,0,2794673766,0,298826291934,0,0,0,0,621983000,0,0,0,0,0,0,0,0,0,0,0,0,0,621983000,0,0,0,0,0,0,713554435342,713554435342,0,700000000000,700000000000,0,9240118792,0,0,0,0,0,0,0,2157158275,2157158275,0,0,0,0,0,0,0,0,0,0,0,1251169537338,0,0
2016,0,1562665911314,1428040695023,248012673266,248012673266,0,0,1168376012953,335565864659,0,861420252720,0,-28610104426,11652008804,4145678317,2484000000,1661678317,0,0,1661678317,0,0,5843493487,1662837000,0,0,0,0,0,1978208478,-1978208478,0,0,0,0,0,134625216291,132955166000,0,1619001959,48550000,0,0,0,2498332,0,30569517429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13410029791,9577738069,32741559294,-23163821225,0,0,0,0,0,3832291722,11707841628,-7875549906,0,0,0,0,0,0,170157163,0,170157163,16989330475,2734871664,245182746,0,0,14009276065,0,0,0,1593235428743,830374427069,829840256069,0,0,0,0,0,503120000000,0,0,0,20037277465,1717240560,5308043049,7796755,0,8037734900,0,0,0,0,0,0,291612163340,0,0,0,0,534171000,0,0,0,0,0,0,0,0,0,0,0,0,0,534171000,0,0,0,0,0,0,762861001674,762861001674,709240118792,700000000000,700000000000,0,9240118792,0,0,0,0,0,4622486592,0,4622486592,0,44375909698,68930268960,0,68930268960,-24554359262,0,0,0,0,0,0,1593235428743,0,0
