Year,Quarter,1. Revenue,1.1. Income from financial assets regconized through profit/loss (FVTPL),1.1.1. Income from selling financial assets FVTPL,1.1.2. FVTPL revaluation gain,"1.1.3. Dividend, interest from FVTPL financial assets",1.2. Income from held to maturity investment (HTM),1.3. Income from loans and receivables,1.4. Income from available for sales assets (AFS),1.5. Income from derivatives,1.6. Revenue in Brokerage services,1.7. Revenue in Underwriting services,1.8. Revenue in Issuance agency services,1.9. Revenue in Advisory services,1.10.Revenue in Auction trust services,1.11. Revenue in Securities custody services,1.12. Revenue in Securities investment and other investment activities,1.13. Rental income from investment property,1.14. Revenue from advisory services,1.15. Others revenue,2. Deductions,3. Net sales and services,4. Cost of goods sold,4.1. Loss from financial assets recognized through profit/loss (FVTPL),4.1.1 Loss from selling financial assets FVTPL,4.1.2 FVTPL financial assets revaluation loss,4.1.3 FVTPL financial assets purchase transaction costs,4.2 Loss form held to maturity investment (HTM),"4.3 Interest cost, loss from loans and receivables",4.4 Loss from available for sales assets (AFS),"4.5 Provision for losses from mortgage assets, uncollectible receivables, and borrowing expenses",4.6 Loss from derivatives,4.7 Proprietary trading services expenses,4.8 Brokerage expenses,"4.9 Underwriting, securities issuance expenses",4.10 Expenses for securities advisory,4.11 Bidding agent service expenses,4.12 Investor' securities depository expenses,4.13 Expenses for financial advisory activities,4.14 Other expenses,4.14.1 Expenses arise from securities transaction errors and other errors,5. Gross profit/(loss) from operating activities,6. Revenue from financial activities,6.1. Realized and unrealized foreign exchange gain,6.2. Income from non fixed accrued dividend and interest,"6.3. Gain from disposals or sales of investments in subsidiaries, associates and joint ventures",6.4. Other revenue from investments,7. Financial expenses,7.1. Realized and unrealized foreign exchange loss,7.2. Interests expenses,"7.3. Loss from disposals or sales of investments in subsidiaries, associates and joint ventures",7.4. Provision for losses on long term financial investment,7.5. Other investment expenses,8. Gain/(loss) from joint ventures,9. Selling costs,10. General and administrative expenses,11. Net profit/(loss) from operating activities,12. Other incomes/(loss),13. Other profit,14. Others revenue,"15. Shares of profit/(loss) in associates, joint-ventures",16. Profit/(loss) before tax,16.1.  Realized gain,16.2.  Unrealized gain,17. Business income tax expenses,17.1.  Current Enterprise Income Tax Expense,17.2.  DeferredIncomeTaxIncome/(expense),18.  Net profit/(loss)after tax,19. Equity holders of the parent,20. Profit after tax deducted of Funds,21. Minority Interests,22. Gain (loss) from revaluation of held to maturity investments,23. Gain (loss) from revaluation of available for sales financial assets,"24. Gain (loss) distributed from investments in subsidiaries, associates and joint ventures",25. Gain (loss) from revaluation of derivatives,26. Gain (loss) from foreign exchange difference of overseas operations,"27. Pre-distributed gain (loss) from investments in subsidiaries, associates and joint ventures",28. Gain (loss) from revaluation of derivatives,29. Gain (loss) from revaluation of fixed assets using fair value model,30. Total comprehensive income,31. Comprehensive income distributed to shareholders,32. Comprehensive income distributed to uncontrolled shareholders,33. Net income to common share,34. Basic earnings/(loss) per share,35. EPS_diluted
2009,4,66449547917,0,0,0,0,0,0,0,0,16361223000,0,49870951,6097095653,0,0,41208113765,0,0,2733244548,0,66449547917,-42157486478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24292061439,0,0,0,0,0,0,0,0,0,0,0,0,0,-8029007306,16263054133,586126072,-6221062,579905010,0,16842959143,0,0,0,0,0,16842959143,16842959143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0
2010,1,34750404168,0,0,0,0,0,0,0,0,9830422712,0,0,12056026137,0,0,9714967896,0,0,3148987423,0,34750404168,-16245722421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18504681747,0,0,0,0,0,0,0,0,0,0,0,0,0,-10920825524,7583856223,558221699,-54,558221645,0,8142077868,0,0,0,0,0,8142077868,8142077868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0
2010,2,70319739466,0,0,0,0,0,0,0,0,11056286016,2411024000,0,15006695798,0,0,37753813244,0,0,4091920408,0,70319739466,-28970817196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41348922270,0,0,0,0,0,0,0,0,0,0,0,0,0,-13916522963,27432399307,420518682,-29547620,390971062,0,27823370369,0,0,0,-8010499192,0,19812871177,19812871177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0
2010,3,25780026077,0,0,0,0,0,0,0,0,8081432592,173187500,0,11756790459,0,0,2155998380,0,0,3612617146,0,25780026077,-36565079343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10785053266,0,0,0,0,0,0,0,0,0,0,0,0,0,-14541643024,-25326696290,382698638,-544226301,-161527663,0,-25488223953,0,0,0,0,0,-25488223953,-25488223953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-729,0
2010,4,67558986536,0,0,0,0,0,0,0,0,7200225009,1350000000,0,14069984457,0,0,42671456353,0,0,2267320717,0,67558986536,-33616505146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33942481390,0,0,0,0,0,0,0,0,0,0,0,0,0,-18345707448,15596773942,497143151,146407597,643550748,0,16240324690,0,0,0,0,2070320389,18310645079,18310645079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,0
2011,1,42652244934,0,0,0,0,0,0,0,0,4727714525,0,0,31109890195,0,0,2147275911,0,0,4667364303,0,42652244934,-53680160961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11027916027,0,0,0,0,0,0,0,0,0,0,0,0,0,-13846059993,-24873976020,597832950,-756859232,-159026282,0,-25033002302,0,0,0,0,0,-25033002302,-25033002302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-716,0
2011,2,53563773971,0,0,0,0,0,0,0,0,3673040371,0,0,40298272775,0,0,4553017800,0,0,5039443025,0,53563773971,-74593510796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21029736825,0,0,0,0,0,0,0,0,0,0,0,0,0,-14623865965,-35653602790,888195669,-77243,888118426,0,-34765484364,0,0,0,0,0,-34765484364,-34765484364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994,0
2011,3,43085661112,0,0,0,0,0,0,0,0,4671803306,0,0,30855063982,0,0,3389227475,0,0,4169566349,0,43085661112,-38395784561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4689876551,0,0,0,0,0,0,0,0,0,0,0,0,0,-11511736946,-6821860395,965973592,-13,965973579,0,-5855886816,0,0,0,0,0,-5855886816,-5855886816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-167,0
2011,4,22270791190,0,0,0,0,0,0,0,0,2998367951,0,0,9872023084,0,0,3562404096,0,0,5837996059,0,22270791190,-64757196406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42486405216,0,0,0,0,0,0,0,0,0,0,0,0,0,-18549149399,-61035554615,347464615,-114,347464501,0,-60688090114,0,0,0,0,0,-60688090114,-60688090114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1735,0
2012,1,28290507704,0,0,0,0,0,0,0,0,7620667634,0,0,10054832899,0,841690466,2100916584,0,0,7672400121,0,28290507704,-15175551831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13114955873,0,0,0,0,0,0,0,0,0,0,0,0,0,-10167421891,2947533982,241307767,-9,241307758,0,3188841740,0,0,0,0,0,3188841740,3188841740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0
