2020-04-08,385,0,0,25,0,9500
2020-03-13,3105,0,5600,50645,27110,0
2020-03-20,80,0,0,100,0,0
2020-03-23,15,0,0,15,0,0
2020-04-09,125,0,0,285,0,0
2020-04-10,1623,0,0,2337,0,0
2020-04-13,2315,0,0,4635,0,0
2020-04-14,85,0,0,85,0,0
2020-04-15,405,0,0,275,0,0
2020-04-16,97,0,0,203,0,0
2020-04-17,495,0,0,3085,0,0
2020-04-20,20,0,0,1010,0,0
2020-04-21,490,0,0,40,0,600
2020-04-22,615,0,0,1965,0,0
2020-04-23,335,0,0,3155,0,0
2020-04-24,1020,0,0,140,0,0
2020-04-27,3095,0,0,85,0,0
2020-04-28,5,0,0,5,0,0
2020-04-29,0,0,0,0,0,0
2020-05-04,30,0,0,30,0,0
2020-05-05,5,0,0,5,0,0
