Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2006,0,5546745681,51623817443,0,0,0,-145029296,20260496040,0,77286029868,-9671806295,821487296,33025409298,642081494,-20189314022,-1619647795,0,-14803859647,65490380197,-123764368502,165669363,0,0,0,559205971,63674023,-122975819145,8000000000,0,130039494301,-32438684707,-42630307154,0,0,62970502440,5485063492,214628807,0,5699692299
2007,0,73613556553,112909768659,0,0,0,-1151759219,22644848927,0,208016414920,-38438288741,18831567,-7757786978,-1977406437,-22644848927,-3285947447,0,-6422478068,127508489889,-281884366248,62299071538,0,0,-2400000000,219193216,636580756,-221129520738,482396000000,0,27186815000,-243448009731,-76533684502,-4046187014,0,185554933753,91933902904,5699692299,0,97633595203
2008,0,78055475217,117340270054,0,-9193786,0,-2306524840,36584694169,0,229664720814,-39744046791,-129078806,32190537555,-5819757075,-36584694169,-35755759938,9540017830,-13698087470,139663851950,-467085254425,49727428924,0,0,0,0,2306524840,-415051300661,0,-7517804750,313192628954,-69507680816,-5897800932,-43898104000,0,186371238456,-89016210255,97633595203,9193786,8626578734
2009,0,143820706049,115679627129,957548960,0,0,-35266790587,36502111477,0,261693203028,-21492836870,-624540303,-12041366868,1820980587,-36502111477,-29057579881,12080111608,-16598428330,159277431494,-456414783581,77680935136,0,0,0,0,2192600020,-376541248425,118252000000,-1806876140,275567420800,-65845465170,-27574886704,-30698000000,0,267894192786,50630375855,8626578734,0,59256954589
2010,0,239875468688,197423862191,676100132,0,0,-105441090058,80599309196,0,413133650149,-51697886233,-1113326974,40651963563,-11037839060,-77545533683,-62929108822,22813878013,-22450501533,249825295420,-696509291630,282780000000,0,0,0,0,5248439303,-408480852327,31197864000,0,411070000000,-202245654719,-23123659954,-54505881000,0,162392668327,3737111420,59256954589,0,62994066009
2011,0,177992747438,257487781166,715077163,0,0,-42494137645,124736616068,0,518438084190,-25899378911,-1625551567,-82195504777,-6289749403,-123788490617,-41004584589,19411885150,-26347926392,230698783084,-264086827654,59829999994,0,0,0,0,3101612853,-201155214807,0,0,316755656304,-293237930476,-46882410164,-30688455000,0,-54053139336,-24509571059,62994066009,0,38484494950
2012,0,203999879895,291200021690,163902188,0,0,-10355090342,112890048568,0,597898761999,-4343915439,-648919701,-4447514123,-452217918,-111738699290,-48386549516,18954651800,-24849200198,421986397614,-298484713450,13681909736,0,0,0,0,1117203240,-283685600474,0,-4000000000,379259319761,-412119671739,-35613207237,-76014152500,0,-148487711715,-10186914575,38484494950,0,28297580375
2013,0,302046571531,319472121363,-136741412,0,0,-44103712506,65959185078,0,643237424054,9755593872,-875190610,13992323450,-860545450,-64324144044,-76116878038,16793942936,-29080171072,512522355098,-395517996477,56874090893,0,0,0,900000000,869204631,-336874700953,135000000000,0,323959307841,-406037832240,-18340950655,-29971587000,0,4608937946,180256592091,28297580375,0,208554172466
2014,0,408513038558,390176594717,-1384195171,0,0,-94766786922,64526293336,0,767064944518,89673565817,-268190312,18414605860,-56891867136,-64074185647,-88215880686,22909124693,-42230164849,646381952258,-786668208631,112318181852,0,0,0,1500000000,7696674278,-665153352501,0,0,542146700000,-259191236893,-41449392743,-143204765000,0,98301305364,79529905121,208554172466,0,288084077587
2015,0,428045460525,456446087873,44630069,0,0,-151610701498,70995059123,0,803920536092,-14585801176,-1638706771,1710753624,-35362410893,-70362200238,-100018898940,21197206678,-55414618876,549445859500,-789782424141,174304369364,0,0,0,0,9403824804,-606074229973,0,0,519893500000,-305282621353,-54721907161,-124173945000,0,35715026486,-20913343987,288084077587,0,267170733600
