Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2009,4,305812739641,0,305812739641,-254381795998,51430943643,1698535299,-9883754623,-1285231623,-1285231593,-12073436874,29887055852,26148976889,-7531324932,18617651957,0,48504707809,-12531405497,0,-12531405497,35973302312,0,35973302312,0,0
2010,1,369010922977,0,369010922977,-306635507161,62375415816,520942616,-11434273930,-11434273930,-1447603771,-11604300608,38410180123,300101310,0,300101310,0,38710281433,-9677570358,0,-9677570358,29032711075,0,29032711075,1452,0
2010,2,388541717397,0,388541717397,-325358441200,63183276197,127010069,-21068238790,-21068238790,-1439425228,-10640772765,30161849483,668320251,-78460040,589860211,0,30751709694,-7687927424,0,-7687927424,23063782270,0,23063782270,0,0
2010,3,429389820169,0,429389820169,-360730170635,68659649534,2258693495,-22962980508,-22962980508,-1455641939,-10905770409,35593950173,282201142172,-185640750104,96560392068,0,132154342241,-33038585560,0,-33038585560,99115756681,0,99115756681,3304,0
2010,4,454570278103,0,454570278103,-385930228048,68640050055,2216001372,-24917640245,-24917513745,-1541345668,-13136999317,31260066197,13394266611,-5520718950,7873547661,0,39133613858,-10330279272,0,-10330279272,28803334586,0,28803334586,0,0
2011,1,530936036737,0,530936036737,-450296749979,80639286758,1105302125,-30762106391,-30762106391,-1903645298,-13765209119,35313628075,596005827,-139873315,456132512,0,35769760587,-9045052890,0,-9045052890,26724707697,-82090194,26806797891,0,0
2011,2,557393094274,0,557393094274,-472029651361,85363442913,310689569,-31822925130,-31822925130,-1650716383,-15894346261,36306144708,1226141842,-232673427,993468415,0,37299613123,-9188670903,0,-9188670903,28110942220,114064154,27996878066,0,0
2011,3,594649424224,0,594649424224,-512491780765,82157643459,1133674158,-31967142366,-31967142366,-1398438842,-12038841728,37886894681,22079448194,-8432138941,13647309253,0,51534203934,-12883550983,0,-12883550983,38650652951,107756892,38542896059,1285,0
2011,4,591349393669,0,591349393669,-519890426860,71458966809,559791863,-30704442181,-30184442181,-1896272025,-15555498412,23862546054,45543698124,-16017074386,29526623738,0,53389169792,-14183318050,0,-14183318050,39205851742,-326779049,39532630791,0,0
2012,1,657913646690,0,657913646690,-566187891063,91725755627,266593242,-32614681887,-32614681887,-10207273091,-12876705063,36293688828,944130727,-103821326,840309401,0,37133998229,-9398952399,0,-9398952399,27735045830,-92362273,27827408103,923,0
2012,2,660154417972,0,660154417972,-545417745158,114736672814,319492500,-33209507760,-33209507760,-26818848020,-14082351037,40945458497,1370389150,-508173226,862215924,0,41807674421,-10336465764,0,-10336465764,31471208657,247988669,31223219988,1030,0
