Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2005,0,433185224729,0,433185224729,-265319201709,167866023020,6346681875,-715660662,-715660662,-4367383640,-22545786671,146583873922,6647936706,-948568601,5699368105,0,152283242027,-40967227986,0,-40967227986,111316014041,0,111316014041,0,0
2006,0,602104826984,0,602104826984,-368401744190,233703082794,12268767345,-3974953015,-3909765337,-6779448882,-34526835260,200690612982,9753869739,-3313163647,6440706092,0,207131319074,-55914696209,0,-55914696209,151216622865,0,151216622865,0,0
2007,0,703796059207,0,703796059207,-448004011281,255792047926,18868432850,-10663546072,-8755722171,-10676019145,-27926942549,225393973010,13890545886,-6571098612,7319447274,0,232713420284,-672897359,0,-672897359,232040522925,0,232040522925,5756,0
2008,0,728795494932,0,728795494932,-476771343018,252024151914,23223946054,-25410170581,-4392051073,-11243059269,-29683160904,208911707214,40911318196,-15778604072,25132714124,0,234044421338,0,0,0,234044421338,0,234044421338,5851,0
2009,0,648310112778,0,648310112778,-414850230557,233459882221,27185559063,-8813637541,-15319056640,-5643247432,-28917172472,217271383839,11937432026,-8485604495,3451827531,0,220723211370,-9963593792,0,-9963593792,210759617578,3221338,210756396240,5269,0
2010,0,1028420692577,0,1028420692577,-565358457104,463062235473,36181379760,-13009217540,-8889843925,-12071297292,-73642785425,400520314976,64817013368,-31658589319,33158424049,-268920080,433409818945,-38901465309,0,-38901465309,394508353636,397575600,394110778036,9335,0
2011,0,1837201957069,0,1837201957069,-970977994307,866223962762,107103007789,-8443655728,-2546263728,-14383586569,-85413767022,865085961232,11532544843,-2174234025,9358310818,-3233121202,871211150848,-68247535644,0,-68247535644,802963615204,474065727,802489549477,18663,0
2012,0,1384643243393,-7692149307,1376951094086,-823643931934,553307162152,97994986760,-5317608283,-5271936787,-14438234257,-54182730693,577363575679,14264483232,-2654123839,11610359393,-255135342,588718799730,-50459355482,0,-50459355482,538259444248,-1489580614,539749024862,12552,0
2013,0,1105680092369,-5558569730,1100121522639,-675168354175,424953168464,73041826024,-22852458990,-5486904328,-18207769422,-55681753359,401253012717,12025441846,-5190098280,6835343566,535929525,408624285808,-37562404073,-3203782547,-40766186620,367858099188,-1083793346,368941892534,8582,0
2014,0,923557887008,0,923557887008,-638077709485,285480177523,53997468521,-18820409115,-4422789339,-19216614219,-51134151321,250306471389,9946440499,-4053985015,5892455484,0,256198926873,-39859524313,-2393659130,-42253183443,213945743430,391877762,213553865668,5120,5120
2015,0,855514019377,-248395997,855265623380,-652463454775,202802168605,54883733207,-16243192792,-2450509819,-16144607708,-65446237996,159851863316,36582381067,-6153321371,30429059696,0,190280923012,-37249173530,2616240449,-34632933081,155647989931,11094994272,144552995659,3603,0
2016,0,853954656912,-745706353,853208950559,-637944117294,215264833265,52271729613,-6176038489,-2842233270,-14585560676,-66008758897,180766204816,14827365907,-6284208410,8543157497,0,189309362313,-28404694477,154709689,-28249984788,161059377525,7609195711,153450181814,3824,0
2017,0,1069929679488,-22890000,1069906789488,-751489749523,318417039965,56873669237,-12343703771,-7713063292,-14923560686,-79174413477,268849031268,17380815153,-16228488135,1152327018,0,270001358286,-45755912173,609007029,-45146905144,224854453142,11710270091,213144183051,5312,0
2018,0,1030080220175,-29408251,1030050811924,-685179592014,344871219910,65197162556,-15694124623,-9660481458,-16193621013,-87237744199,290942892631,34393278812,-23692615664,10700663148,0,301643555779,-67438007587,832868842,-66605138745,235038417034,-309823479,235348240513,5865,0
2019,0,1033254234073,-175395455,1033078838618,-762643927813,270434910805,68669022883,-22917326767,-18173462191,-19411163034,-81561485357,215213958530,37481743158,-8827904183,28653838975,0,243867797505,-53320592026,617199378,-52703392648,191164404857,8265272153,182899132704,4558,4558
