date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,69501,58000,640,41279,22570,3910
2019-12-03,78999,54214,3480,20561,7310,800
2019-12-04,125549,73858,710,37591,21322,2800
2019-12-05,65752,37230,2690,49178,27940,4820
2019-12-06,88981,64011,570,26269,11329,22540
2019-12-09,48284,29010,4890,53556,35760,7060
2019-12-10,36680,26340,3000,70790,36830,240
2019-12-11,132006,111800,650,48754,12580,4400
2019-12-12,158158,135908,340,41382,17862,40
2019-12-13,183691,157821,3030,76989,58099,350
2019-12-16,638280,611400,16110,35080,17610,5510
2019-12-17,10774,6600,4960,15736,10046,720
2019-12-18,12740,10500,640,36470,19660,1750
2019-12-19,50435,37600,0,18335,12000,280
2019-12-20,9735,0,0,14205,0,200
2019-12-23,9597,3000,90,11793,7310,210
2019-12-24,5025,3000,0,4915,0,270
2019-12-25,148419,141670,1000,8311,2561,210
2019-12-26,11135,6000,0,10565,9000,0
2019-12-27,6110,5000,5000,3260,0,0
2019-12-30,4293,0,0,9537,3060,0
2019-12-31,50090,41970,0,14400,10030,0
2020-01-02,4540,0,0,2740,0,770
2020-01-03,80080,76500,30,6420,3020,4120
2020-01-06,109693,97963,80,10907,3000,160
2020-01-07,163065,113000,4180,3605,0,280
2020-01-08,71068,66428,2050,21862,15902,300
2020-01-09,20921,10000,0,6089,0,80
2020-01-10,11420,7710,0,8110,0,0
2020-01-13,1725,0,0,1615,0,0
2020-01-14,5345,4000,300,4305,0,0
2020-01-15,26060,19500,5060,21100,18040,0
2020-01-16,33392,31020,0,15798,5000,0
2020-01-17,11225,3000,550,975,0,50
2020-01-20,950,0,290,2690,0,950
2020-01-21,30842,16500,0,2168,0,0
2020-01-22,8316,6000,260,15014,11394,60
2020-01-30,43915,19500,10130,15655,6040,5000
2020-01-31,7350,3500,2400,25040,20470,0
2020-02-03,114060,100830,3580,19140,10000,0
2020-02-04,5205,5000,80,7525,0,0
2020-02-05,20990,19500,500,560,0,4040
2020-02-06,31797,24000,0,1063,0,170
2020-02-07,2586,0,0,1214,0,530
2020-02-10,20005,20000,0,13465,10000,0
2020-02-11,5726,0,0,4474,3450,600
2020-02-12,6005,0,2000,5015,0,100
2020-02-13,75,0,0,7535,3000,10
2020-02-14,610,0,200,1100,0,80
2020-02-17,5740,0,0,3260,0,0
2020-02-18,6500,4000,0,2440,0,0
2020-02-19,8365,0,30,6385,0,1000
2020-02-20,755,0,120,3585,0,2000
2020-02-21,6005,6000,40,1065,0,1000
2020-02-24,4229,0,30,30151,22990,0
2020-02-25,10745,10000,0,1065,0,0
2020-02-26,58405,58360,0,30085,23000,0
2020-02-27,26415,13550,2000,38705,31220,20
2020-02-28,1830,0,0,11620,3740,100
2020-03-02,20940,20000,0,2470,0,0
2020-03-03,51555,46700,0,13625,8860,2000
2020-03-04,730,0,0,3880,0,0
2020-03-05,3235,0,660,45165,42770,2000
2020-03-06,9445,9040,110,23005,17720,180
2020-03-09,5770,0,0,58600,44380,1370
2020-03-10,43680,37990,0,54550,44320,5210
2020-03-11,8590,4990,100,44240,31100,4000
2020-03-12,25090,16000,510,2210,0,0
2020-03-13,75870,62870,0,49040,45140,0
2020-03-17,15005,13000,2380,19395,15000,0
2020-03-18,20125,17955,0,6965,5025,210
2020-03-19,1355,0,0,1975,0,0
2020-03-20,1550,0,1000,6110,0,5010
2020-03-23,1715,0,0,1575,0,1970
2020-03-24,225,0,0,3045,0,220
2020-03-25,1165,0,1050,4565,0,80
2020-03-26,1855,0,0,2355,0,0
2020-03-27,870,0,90,600,0,0
2020-03-30,1560,0,0,22650,13390,200
2020-03-31,13865,3700,0,17385,6310,5000
2020-04-01,61960,23000,0,31110,17100,500
2020-04-02,46535,46535,0,46535,46535,0
2020-04-03,4252,0,0,1918,0,0
2020-04-06,10100,3000,0,4000,0,0
2020-04-07,5270,4000,0,5460,0,100
2020-04-08,2500,0,0,6090,3000,0
2020-04-09,5958,3040,0,2282,0,600
2020-04-10,595,0,50,345,0,540
2020-04-13,7670,4500,0,6290,3740,290
2020-04-14,775,0,0,1405,0,2000
2020-04-15,1075,0,0,945,0,890
2020-04-16,2031,0,10,5179,0,90
2020-04-17,15800,0,2610,4500,3240,13800
2020-04-20,13452,5790,0,26868,17030,1200
2020-04-21,24912,13000,200,21048,6180,1670
2020-04-22,22705,11240,2000,2725,0,60
2020-04-23,41179,21900,0,8541,2900,150
2020-04-24,2790,0,50,2190,0,0
2020-04-27,2275,0,50,3405,0,100
2020-04-28,795,0,0,6355,5000,0
2020-04-29,210,0,0,890,0,2000
2020-05-04,775,0,0,675,0,130
2020-05-05,15500,15000,0,1520,0,0
