Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,2,174813550983,-46059995279,-121212706438,-5543480087,0,23677204479,-89025772019,0,-63351198361,-15274148960,21156310240,-44100000000,66843200000,-2298000000,0,7806542331,34133903611,0,0,70428458266,-44224000000,0,0,0,26204458266,-3012836484,38905693534,0,35892857050
2010,1,175650507649,-25843960240,-122459953381,-1763938318,-5079135272,9423626167,-38335907372,4261281065,-8408760767,-5801295807,0,18162261805,-15704125586,0,0,1137860877,-2205298711,17850000000,0,61700000000,-99335423881,0,0,0,-19785423881,-30399483359,278716524427,0,248317041068
2010,2,260719779222,-78479218245,-154524149609,-7087686512,-5115145823,17600223373,-47370247382,0,-14256444976,-22310150271,6129490,-120004125586,104363160998,-55600000000,6000000000,4850110676,-82694874693,189960822000,0,61700000000,-188897730435,0,-59957200000,0,2805891565,-94145428104,278716524427,0,184571096323
2010,3,596675254892,-96828112297,-205662741910,-7561385048,-5283369227,31498111758,-129724293548,0,183113464620,-27789382665,6129490,-199021158104,180513438309,-71658645000,6000000000,12936582617,-99013035353,196520467000,0,89700000000,-234433790546,0,-81572250000,0,-29785573546,54314855721,278716524427,0,333031380148
2011,1,454848420191,-41522348788,-203081917096,-1922544445,-18412375657,27851867401,-89277602894,0,128483498712,-6525850959,7258498800,-140560000000,146624012340,-4236060000,0,1379059075,3939659256,740000000,100000000000,0,-45000000000,0,-36517870000,0,19222130000,151645287968,507874192044,0,659519480012
2011,2,225392003555,-22582293899,-44753192863,-283636110,-16262336607,13532180984,-99250852611,0,55791872449,-46255475971,16828359200,-188385862760,129947384560,-11200000000,14305760000,20806219876,-63953615095,-740000000,-100000000000,102703756000,-60000000000,0,-64422437500,0,-122458681500,-130620424146,659519480012,0,528899055866
2011,3,602746286713,-78230159635,-104042344027,-721897368,-18797761585,33171015703,-217015271418,0,217109868383,-2547249918,38554136734,-287315949544,265541250000,-12353940000,0,14095790731,15974038003,0,0,-720200000,0,0,-3161102500,0,-3881302500,229202603886,528899055866,0,758101659752
2011,4,652309932738,-37692563593,-127994100930,721897368,-40628839463,14409966784,-119497054184,0,341629238720,-32163028192,-45136114543,-242812637656,207989999100,-80469781418,0,29338132919,-163253429790,0,0,0,0,0,-61323370000,0,-61323370000,117052438930,758101659752,-3198174602,871955924080
2012,1,324277789904,-48427891106,-243033112625,0,-1738935840,10732308110,-90219576042,0,-48409417599,-6493021505,553787840,-220100000000,180950000000,-3300000000,6000000000,29053127456,-13336106209,0,0,0,0,0,-21790000,0,-21790000,-61767313808,822455959715,0,760688645907
2012,2,210209603247,-76357305012,-62037220595,-240859326,-14736275789,7667151468,-69284229450,0,-4779135457,-20067572486,0,5491159095,6281835700,-31802789000,0,8322743312,-31774623379,0,0,20185080715,0,0,-64552090000,0,-44367009285,-80920768121,760688645907,0,679767877786
2012,3,374460324174,-29146910102,-80211734614,-1383158956,-15132396043,13782468883,-71374015512,0,190994577830,-18543340292,1811195837,-319891159095,212079723051,-57896140000,0,21192448570,-161247271929,0,0,1296509870,-20185080715,0,-85953985000,0,-104842555845,-75095249944,679767877786,0,604672627842
2012,4,446216483323,-21075096839,-81100235906,-3283261081,-64293863286,53459195562,-205666122092,0,124257099681,-29222717742,1017587186,-312240000000,210820593625,41375595376,7515565818,38023254409,-42710121328,0,0,22018409415,2686080715,0,-64478017500,0,-39773527370,41773450983,604672627842,0,646446078825
2013,1,255371206936,-30381994861,-178371016593,-2981425132,-434938254,24501472060,-68367598561,0,-664294405,-17722423909,0,-97750000000,61636515700,0,0,709625932,-53126282277,0,0,0,-69750000000,0,-6500000,0,-69756500000,-123547076682,646446078825,0,522899002143
2013,2,182987010795,-66705413585,-55129490672,-924194414,-153604184,6393146121,-46768176109,0,19699277952,-18388833078,0,-140443869038,296149380138,-52000000000,0,28662617340,113979295362,0,0,43465845400,-5538000000,0,-106778628750,0,-68850783350,64827789964,522899002143,442894411,588169686518
2013,3,338876669875,-28026297182,-74908450333,-1307130876,-198713672,18874384355,-214216883063,0,39093579104,-24617661279,0,171943869038,-310535895838,-47406043151,0,13549669573,-197066061657,0,0,96863057212,-77514661446,0,-576551250,0,18771844516,-139200638037,588169686518,-442894411,448526154070
2013,4,402076575109,-43901148866,-87656510867,-2051183397,-8042194889,12817658316,175686241220,0,448929436626,-6674437246,0,-644380947594,581620015981,38019493151,0,16145784151,-15270091557,0,-40164299748,-37857402389,-129318174900,0,-62848837200,0,-270188714237,163470630832,448526154070,8090351,612004875253
2014,1,208186049840,-27636702289,-144372102182,-1750403828,-1338791529,27590926356,-237613021181,0,-176934044813,-19145731108,106027600,-375200000000,183488859045,-2343000000,0,43648328,-213050196135,0,0,169067750867,-38427472000,0,0,0,130640278867,-259343962081,762152486904,-105552117,502702972706
2014,2,205109575213,-139202758540,-52184103801,-620885935,-27113952,-18527310753,158112464466,0,152659866698,-43607504313,199300,-228111359036,311978545057,-9956300000,0,28560143542,58863724550,0,0,212720358571,-317296771500,0,-63373760000,0,-167950172929,43573418319,502702972706,55060762,546331451787
2014,3,216749423261,40043895962,-79327385497,-1998836104,-174935306,127312421185,-267706280640,0,34898302861,-59889833264,-597900,-133639319734,225763309131,-2369000000,0,-12611361759,17253196474,5632939200,0,157023758042,-145284912508,0,-17952043940,0,-580259206,51571240129,546331451787,45741382,597948433298
2014,4,435900565819,-153654575537,-92877284007,-3317854070,-7540710962,-980540475,162424174512,0,339953775280,-38474625988,597900,-459492935462,395863213310,-5950200000,0,38946260656,-69107689584,-5632939200,-86815754599,96533720857,-149934484272,0,-84574725360,0,-230424182574,40421903122,597948433298,362601858,638732938278
2015,1,164431792235,-61751238351,-102805387904,-1455205525,-8780221128,31916816259,-25387626940,13092929249,-3831071354,-12168067200,0,-289200000000,370884375194,0,0,482664296,69998972290,0,0,93841965463,-141316036315,0,0,0,-47474070852,18693830084,638738674452,19960158,657452464694
2015,2,0,0,0,0,0,0,0,0,161123402739,-60447423595,0,-263664898815,264971221478,-807750000,43775141532,24845150672,8671441272,592000000,0,11833973350,-27870173200,0,-57942004165,0,-73386204015,96408639996,657452464694,262826800,754123931490
