disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2010-02-10,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2010-03-26,,,Giá tham chiếu 40.000đ/cp,,,,
2010-04-05,investorRight,MEETING,Họp cổ đông,2010-04-14,2010-05-11,2010-05-11,ĐHCĐ thường niên 2010,,,,
2010-05-26,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-06-04,2010-06-25,2010-06-25,Trả cổ tức đợt 2/2009 (800 đ/cp),800,8,2,2009
2010-11-01,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-11-11,2010-12-06,2010-12-06,Trả cổ tức đợt 1/2010 (1000 đ/cp),1000,10,1,2010
2011-01-18,investorRight,ISSUE,Phát hành thêm,2011-02-15,2011-03-22,,"Phát hành 1550000 cp cho CĐHH, giá 17000 đ/cp",,10,,
2011-04-04,investorRight,MEETING,Họp cổ đông,2011-04-13,2011-05-12,2011-05-12,ĐHCĐ thường niên 2011,,,,
2011-07-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-08-10,2011-08-26,2011-08-26,Trả cổ tức đợt 2/2010 (1000 đ/cp),1000,10,2,2010
2012-04-03,investorRight,MEETING,Họp cổ đông,2012-04-10,2012-05-15,2012-05-15,ĐHĐCĐ thường niên năm 2012,,,,
2012-06-26,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-07-03,2012-07-26,2012-07-26,Trả cổ tức đợt 1/2011 (1000 đ/cp),1000,10,1,2011
2012-10-17,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2012-10-26,2012-10-30,,Tỷ lệ 100:10,,10,2,2011
2012-10-17,investorRight,KINDDIV,Cổ phiếu thưởng,2012-10-26,2012-10-30,,Tỷ lệ 100:10,,10,,
2012-12-11,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2012-12-25,,,Số lượng 3.529.970 cp,,,,
2013-04-02,investorRight,MEETING,Họp cổ đông,2013-04-16,2013-05-22,2013-05-22,ĐHĐCĐ thường niên năm 2013,,,,
2013-06-06,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-06-18,2013-07-17,2013-07-17,Trả cổ tức đợt 1/2012 (1000 đ/cp),1000,10,1,2012
2013-09-18,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2013-09-27,2013-10-01,,"Trả cổ tức đợt 2/2012, Tỷ lệ 100:10",,10,2,2012
2013-10-30,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2013-11-05,,,Số lượng  2.117.945 cp,,,,
2014-03-28,investorRight,MEETING,Họp cổ đông,2014-04-08,2014-05-12,2014-05-12,ĐHĐCĐ thường niên năm 2014,,,,
2014-06-02,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-06-10,2014-07-03,2014-07-03,Trả cổ tức năm 2013 (500đ/cp),500,5,,2013
2014-08-14,schedEvent,schedIssue,Dự kiến phát hành,,,,"Phát hành cổ phiếu trả cổ tức cho CĐHH, tỷ lệ 10:1,5",,15,,
2014-09-25,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2014-10-06,2014-10-08,,"Trả cổ tức đợt 2/2013, Tỷ lệ 100:15",,15,2,2013
2014-11-06,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2014-11-01,,,Số lượng: 3.494.511 cp,,,,
2014-11-10,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2014-11-28,,,Số lượng 3.494.511 cp,,,,
2014-12-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-01-07,2015-01-23,2015-01-23,Trả cổ tức đợt 1/2014 (500đ/cp),2000,20,1,2014
2015-03-27,investorRight,MEETING,Họp cổ đông,2015-04-09,2015-05-15,2015-05-15,ĐHĐCĐ thường niên năm 2015,,,,
2015-05-18,schedEvent,schedIssue,Dự kiến phát hành,,,,"Phát hành CP để tăng vốn cổ phần, tỷ lệ 10:1",,10,,
2015-06-16,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-07-03,2015-07-20,2015-07-20,Trả cổ tức đợt 2/2014 (1500 đ/cp),1500,15,2,2014
2015-06-16,investorRight,KINDDIV,Cổ phiếu thưởng,2015-07-03,2015-07-07,,Tỷ lệ 100:10,,10,,
2015-08-14,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2015-08-28,,,Số lượng 2.679.038 cp,,,,
2015-11-13,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-11-30,2016-01-07,2016-01-07,Trả cổ tức đợt 1/2015 (1000 đ/cp),1000,10,1,2015
2015-11-13,investorRight,POLL,Lấy ý kiến cổ đông,2015-11-30,,,Vv phát hành cổ phiếu để tăng vốn từ nguồn VCSH,,,,
2016-02-05,investorRight,KINDDIV,Cổ phiếu thưởng,2016-02-23,2016-02-24,,Tỷ lệ 100:30,,30,,
2016-03-31,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2016-04-12,,,Số lượng 8841208CP,,,,
2016-04-08,investorRight,MEETING,Họp cổ đông,2016-04-20,2016-05-21,2016-05-21,ĐHCĐ thường niên năm 2016,,,,
2016-05-31,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-06-22,2016-07-13,2016-07-13,Trả cổ tức đợt 2/2015 (1000 đ/cp),1000,10,2,2015
2016-11-16,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-12-07,2016-12-28,2016-12-28,Trả cổ tức đợt 1/2016 (1500 đ/cp),1500,15,1,2016
2017-04-04,investorRight,MEETING,Họp cổ đông,2017-04-17,2017-05-16,2017-05-16,ĐHĐCĐ thường niên năm tài chính 2016,,,,
2017-05-18,schedEvent,schedIssue,Dự kiến phát hành,,,,"Phát hành cp theo chương trình lựa chọn cho ng lao động, 2400000cp",,,,
2017-05-18,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến trả cổ tức bằng tiền năm 2016 (3000đ/cp),3000,30,,2016
2017-05-18,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến trả cổ tức năm 2017 (2000đ/cp),2000,20,,2017
