disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2010-07-01,stockAlert,listedHnx,Ngày giao dịch đầu tiên trên HNX,2010-07-13,,,Ngày giao dịch đầu tiên trên sàn HNX,,,,
2011-01-04,investorRight,MEETING,Họp cổ đông,2011-01-13,,,ĐHCĐ thường niên 2011,,,,
2011-03-17,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2011-03-22,2011-03-24,,"Trả cổ tức năm 2010, Tỷ lệ 100:50",,50,,2010
2012-02-22,investorRight,MEETING,Họp cổ đông,2012-02-29,2012-03-29,2012-03-29,Đại hội đồng cổ đông thường niên năm 2012,,,,
2013-03-29,investorRight,MEETING,Họp cổ đông,2013-04-03,2013-04-24,2013-04-24,Đại hội đồng cổ đông thường niên năm 2013,,,,
2014-03-13,investorRight,MEETING,Họp cổ đông,2014-03-21,2014-04-15,2014-04-15,Đại hội cổ đông thường niên năm 2014,,,,
2014-08-26,schedEvent,schedIssue,Dự kiến phát hành,,,,Phát hành cho cổ đông chiến lược,,,,
2014-08-26,schedEvent,schedIssue,Dự kiến phát hành,,,,Phát hành cho CBCNV,,,,
2015-03-02,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2015-03-09,,,Số lượng 265.000 cp,,,,
2015-03-16,investorRight,MEETING,Họp cổ đông,2015-03-23,2015-04-24,2015-04-24,ĐHĐCĐ thường niên năm 2015,,,,
2015-03-20,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2015-03-31,,,Số lượng 2.500.000 cp,,,,
2015-09-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-10-08,2015-11-10,2015-11-10,Trả cổ tức năm 2014 (450đ/cp),450,4.5,,2014
2015-09-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-10-08,2015-11-10,2015-11-10,Tạm ứng cổ tức năm 2015 (550đ/cp),550,5.5,,2015
2016-02-23,investorRight,MEETING,Họp cổ đông,2016-03-09,2016-04-28,2016-04-28,ĐHCĐ thường niên năm 2016,,,,
2016-04-28,schedEvent,schedDiv,Dự kiến cổ tức,,,,"Dự kiến trả cổ tức bằng cổ phiếu năm 2016, tỷ lệ 100:10",,10,,2016
2016-08-09,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-08-23,2016-09-20,2016-09-20,Trả cổ tức năm 2016 (550 đ/cp),550,5.5,,2016
2016-08-09,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-08-23,2016-09-20,2016-09-20,Trả cổ tức năm 2015 (450 đ/cp),450,4.5,,2015
2017-04-10,investorRight,MEETING,Họp cổ đông,2017-04-03,2017-04-24,2017-04-24,ĐHĐCĐ thường niên năm 2017,,,,
2017-06-07,schedEvent,schedIssue,Dự kiến phát hành,2017-06-29,2017-06-29,,"Phát hành 1160000 cổ phiếu để tăng vốn cổ phần, tỷ lệ 100:10",,10,,
2017-06-15,investorRight,KINDDIV,Cổ phiếu thưởng,2017-06-29,2017-06-30,,Tỷ lệ 100:10,,10,,
2017-06-16,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-06-29,2017-07-28,2017-07-28,Trả cổ tức năm 2016 (450 đ/cp),450,4.5,,2016
2017-08-15,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2017-08-21,,,Số lượng 1159997 cp,,,,
2018-03-05,investorRight,MEETING,Họp cổ đông,2018-02-22,2018-04-01,2018-04-01,ĐHĐCĐ thường niên năm 2018,,,,
2018-04-03,schedEvent,schedDiv,Dự kiến cổ tức,,,,"Dự kiến phát hành 2.041.599 cp để trả cổ tức năm 2017, tỷ lệ 100:16",,16,,2017
2018-04-03,schedEvent,schedIssue,Dự kiến phát hành,2018-07-17,2018-07-17,,"Dự kiến phát hành 250000 cp ESOP, tỷ lệ 100:1.69",,,,
2018-04-24,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2018-05-10,2018-05-11,,"Trả cổ tức năm 2017, Tỷ lệ 100:16",,16,,2017
2018-06-25,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2018-06-29,,,Số lượng 2041528 cp,,,,
2018-08-24,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2018-09-11,,,Số lượng 250000 cp,,,,
2019-02-26,investorRight,MEETING,Họp cổ đông,2019-03-15,,,ĐHĐCĐ thường niên năm 2019,,,,
2019-09-09,schedEvent,schedIssue,Dự kiến phát hành,,,,"Dự kiến phát hành 2,408,244cp cho CĐHH",,16,,
2019-09-24,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2019-10-09,2019-10-10,,"Trả cổ tức năm 2018, Tỷ lệ 100:16",,16,,2018
2019-12-02,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2019-12-11,,,Số lượng 2408124 cp,,,,
2020-05-21,investorRight,MEETING,Họp cổ đông,2020-02-21,2020-06-09,2020-06-09,ĐHĐCĐ thường niên năm 2020,,,,
2020-07-29,schedEvent,schedIssue,Dự kiến phát hành,,,,"Dự kiến phát hành 6,285,474cp cho CĐHH",,36,,
2020-07-29,investorRight,KINDDIV,Cổ phiếu thưởng,2020-08-12,2020-08-13,,Tỷ lệ 100:36,,36,,
