Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2014,4,2150791305,-1216310447,-123510480,0,-56136686,-755190154,-56805100,0,-57161562,0,0,3000000000,-3000000000,-806908001,586982470,230171800,10246269,0,0,0,0,0,-137480000,0,-137480000,-184395293,1387633486,0,1203238193
2015,1,2064222300,-803943695,-1490112254,0,-39783603,131682011,-680023714,0,-817958955,0,0,0,0,-1226706062,798071642,637117050,208482630,0,0,0,0,0,0,0,0,-609476325,1203238193,0,593761868
2015,2,2647683350,-1199140570,-495317228,0,-21162251,943877172,-411961071,0,1463979402,0,0,-2563629379,3928686214,1226706062,-798071642,-475725129,1317966126,0,0,0,0,0,-1052580000,0,-1052580000,1729365528,593761868,0,2323127396
2015,3,1451373900,-596294999,-970851807,0,-674845,-665003094,159054645,0,-622396200,0,0,-757491100,760930000,0,0,874385014,877823914,0,0,0,0,0,0,0,0,255427714,2323127396,0,2578555110
2015,4,3092790880,-618572988,-1145144800,0,-8298620,1238029089,-234130473,0,2324673088,0,0,-3324648000,1308000000,0,0,-722313048,-2738961048,0,0,0,0,0,0,0,0,-414287960,2578555110,0,2164267150
2016,1,1560230075,-726621566,-1359319536,0,-26443124,14860000,-580846485,0,-1118140636,0,0,-308708400,1812500000,0,0,616107760,2119899360,0,0,0,0,0,0,0,0,1001758724,2164267150,0,3166025874
2016,2,6479137673,-899092764,-309716974,0,-7000000,61410000,-1422497677,224267908,3902240258,0,0,-4191291600,687500000,0,0,-554398046,-4058189646,0,0,0,0,0,0,0,0,-155949388,3166025874,0,3010076486
2016,3,1771353715,-1633461874,-713196349,0,-8387351,6065000,-152532716,0,-730159575,0,0,0,0,0,0,12971350,12971350,0,0,0,0,0,-1054015000,0,-1054015000,-1771203225,3010076486,0,1238873261
2016,4,4512314927,-2136600602,-1514940994,0,-42815185,853894598,369564037,0,2041416781,0,0,-3500000000,3500000000,0,0,684462322,684462322,-1053065000,0,0,0,0,1054015000,0,950000,2726829103,1238873261,0,3965702364
2017,1,1494826350,-343237065,-2253719247,0,0,187068782,-715649087,0,-1630710267,0,0,0,2800000000,0,-3800000000,24091503,-975908497,0,0,0,0,0,0,0,0,-2606618764,3965702344,0,1359083580
2017,2,2080374600,-903564754,-237260727,0,-10000000,222644000,-916580168,0,235612951,0,0,0,-3800000000,0,3800000000,773330962,773330962,0,0,0,0,0,0,0,0,1008943913,1359083580,0,2368027493
2017,3,5788443573,-1141058265,-796992689,0,-20989529,533792221,-2006798287,0,2356397024,0,0,-7100000000,4600000000,0,0,1493006,-2498506994,0,0,0,0,0,0,0,0,-142109970,2368027493,0,2225917523
2017,4,6714306505,-3228681400,-1064017111,0,-49829488,663576387,362331399,0,3397686292,0,0,7100000000,-8100000000,0,0,-524746943,-1524746943,0,0,0,0,-949338000,0,0,-949338000,923601349,2225917523,0,3149518872
2018,1,2277355467,-1689681683,-2455984982,0,-133646252,228493650,-698128517,0,-2471592317,0,0,0,0,0,0,81676696,81676696,0,0,0,0,0,0,0,0,-2389915621,3149518872,0,759603251
2018,2,2537467083,-1306982153,-451591810,0,-6000000,727519375,-1029850974,0,470561521,0,0,0,0,0,0,-22025007,-22025007,0,0,0,0,0,0,0,0,448536514,759603251,0,1208139765
2018,3,2298394642,-1659213456,-1214011335,0,-17619109,81462825,-625352729,0,-1136339162,0,0,0,0,0,0,787512190,787512190,0,0,0,0,0,0,0,0,-348826972,1208139765,0,859312793
2018,4,4399239058,-383880908,-684271772,0,-5000000,859781080,-2437620410,0,1748247048,0,0,1000000000,-1000000000,0,0,146486520,146486520,0,0,0,0,0,0,0,0,1894733568,859312793,0,2754046361
2019,1,3102520000,-1780803919,-1506794135,0,-88828480,226301600,-1148198821,0,-1195803755,0,0,0,0,0,-1000000000,536155919,-463844081,0,0,0,0,0,0,0,0,-1659647836,2754046361,0,1094398525
2019,2,1683991000,-1332431886,-1043548216,0,-5000000,834540267,-1432295949,0,-1294744784,-402040000,0,-1000000000,2000000000,0,1000000000,133847349,1731807349,0,0,0,0,0,-843692000,0,-843692000,-406629435,1094398525,0,687769090
2019,3,2926559000,-941697189,-542641603,0,-3000000,801271953,-775869498,0,1464622663,-1273373636,0,0,1000000000,0,0,104220236,-169153400,163518004,0,0,0,0,0,0,163518004,1458987267,687769090,0,2146756357
2019,4,3433896296,-1735923436,-1091439085,0,-3000000,956852166,-755842316,0,804543625,-1427334909,0,5000000000,-7000000000,-6920700,2809717898,908393022,283855311,-163518004,0,0,0,0,0,0,-163518004,924880932,2146756357,0,3071637289
2020,1,1152886093,-1239506776,-1521038160,0,-264678450,242016437,-2214950643,0,-3845271499,-204400000,0,0,0,0,1300000000,113461017,1209061017,0,0,0,0,-70673,0,0,-70673,-2636281155,3071637289,0,435356134
2020,2,2631863900,383481276,-1136253898,0,264678450,118333563,-445233000,0,1816870291,-7800000,0,-1500000000,2000000000,0,-459377568,170199995,203022427,0,0,0,0,70673,-1510670000,0,-1510599327,509293391,435356134,0,944649525
