Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2014,4,726348484411,250039182601,5699968388,5212241352,0,-40521798539,20769751766,0,967547829979,1049273877275,-149930804164,-1499238888700,45210135222,-20022033967,-103507381469,14487795426,-138464911489,165355618113,-118558738312,2133175525,18200000000,10204555158,-21600000000,0,42467927748,-67153079881,0,0,17594428783,-132996579865,0,-426521335,0,-115828672417,-17626134185,8240876588011,22282246229,8245532700055
2015,1,369630459381,243765439745,-188812538,9672812927,0,-27224008209,18260901232,0,613916792538,617327537937,-94325761707,-811096509254,-31701276199,-16313328379,-179223921580,212880634,-59306031872,39490382118,-90018962217,519319339,9193023651,0,0,0,32240920994,-48065698233,0,0,15195546000,-150878854984,0,-18404300,0,-135701713284,-144277029399,8199395568055,19493500109,8074612038765
2015,2,764538341432,240750532819,29604917291,-6536428263,0,-44578273913,18458108583,0,1002237197949,-550020452499,87274408234,606251803670,-949782995,-26050130534,-48409500419,22544387809,-23425641129,1069452290086,-415408166682,-64682975,-9193023651,13303023651,-25577150000,8355146953,41285980539,-387298872165,0,0,245429730000,-268843090605,0,-24866479899,0,-48279840504,633873577417,8074612038765,26293920106,8734779536288
2015,3,569582869258,249203529693,10643489819,9894356773,0,-43347848850,17402416306,0,813378812999,-60971397419,-226297383399,167542192318,39390994803,-15531129845,-105123834673,-1559050374,-37032096782,573797107628,-87556979678,18909091,0,9295500459,23969634303,0,46685916108,-7587019717,0,0,0,-241245908129,0,-554315240481,0,-795561148610,-229351060699,8734779536288,45081494683,8550509970272
2015,4,299004969683,196764771321,347791835871,5093708964,0,-62155882863,16815734707,0,814767888269,1768260969960,-299156739288,-1917714361547,-69789315419,-18669038474,-110185549123,7194876867,-104151124151,70557607094,-141732876326,5355607399,-446090000000,14775621742,0,39169156293,56800275464,-471722215428,0,0,98284915041,-125510437957,0,-4564051520,0,-31789574436,-432954182770,8550509970272,928562141,8118484349643
2016,1,315285694455,229873617540,15541245716,9143390262,0,-40090089344,16324996602,0,546078855231,-768928950785,247420953248,-602235914842,-8010063161,-11889468591,-107582690533,0,-43054286973,-748201566406,-112839145132,4500000,-265000000000,291100892369,0,0,44059149591,-42674603172,0,0,7854350000,-257652691725,0,-41848600,0,-249840190325,-1040716359903,7996669754080,-15134493780,6940818900397
2016,2,537444375449,228079442407,-15305813053,10603368745,0,-407539623772,14330226280,0,376475804332,165345763384,-153652313618,63136518783,19415955234,-23093982052,-40853694167,0,-47199830254,359574221642,-104088976531,1074390817,-463369000000,236882377343,0,0,58871745349,-270629463022,0,0,25733400000,-199759561223,0,-35091209284,0,-209117370507,-120172611887,6940818900397,-10293443041,6810352845469
2016,3,148286969545,213036513886,27847512145,169064215,0,-226493758680,12891827316,0,175684677126,108426729566,-272677430110,508128529775,-13376603063,-9231608714,-37830978069,403068550,-95856612025,363669773036,-116155188147,0,-307130000000,246355718689,0,5000000000,64098207221,-107831262237,0,0,25577562670,-170113367094,0,-534044212330,0,-678580016754,-422741505955,6810352845469,223238565,6387834578079
2016,4,238663297209,199775320133,-206258814847,20413056012,0,-234558707752,12294828189,0,35391108945,96208161367,-249286496873,36573936394,56468561490,-17788740704,-19337821964,0,8914168214,-52857123131,-114587009591,406211867,-195095000000,115190056220,0,0,50335686690,-143750054814,0,0,0,-107542305856,0,-223347899100,0,-330890204956,-527497382901,6382552180723,30231540586,5885286338408
2017,1,343759990595,191767286013,23622851847,-6333931537,0,-212460615584,10519405431,0,353724986765,1136658980188,435525298280,-1583554173147,31938400910,-6466364946,-281871306701,0,-47277300957,38678520392,-127993418934,0,-394617462322,175000000000,0,0,53611925780,-293998955476,0,0,26000000000,-134093977795,0,-95341400,0,-108189319195,-363509754279,5883669671740,-517740175,5519642177286
