Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,1,85099577975,2664330440,11171500,0,0,-764738159,54000000,0,87064341756,60850907175,-55175502324,-94749131112,-543620126,-235404234,569415177,6920466978,6727024093,11428497383,-4320903491,0,-259305447188,330230695961,0,7693257401,0,74297602683,0,0,13080000000,-3085400000,0,-13633958272,0,-3639358272,82086741794,83702241866,0,165788983660
2010,2,187934779675,5958920011,0,0,0,-12461673507,489197758,0,181921223937,34614325772,-24700766393,-76095069514,123286558,-489197758,-894498788,13559401431,-54410424352,73628280893,-11061157892,649174402,-703025317258,621138928927,-28146610002,0,20938203507,-99506778316,13982453000,0,21153836000,-5166800000,0,-30993034421,0,-1023545421,-26902042844,83702241866,0,56800199022
2010,4,370534851125,10758524252,914616829,0,0,-54401627116,2767410546,0,330573775636,-229652758612,-34515433755,71836165599,-1134193953,-1042819546,-68908718009,49662316188,-68523519721,48294813827,-129050263355,36000000000,-1131974717418,1138467123257,-46920150000,0,48908415681,-84569591835,28174684000,-495000,25652559848,-8492424398,0,-33269785798,0,12064538652,-24210239356,83702241866,-514793130,58977209380
2011,1,15006063257,3338894428,-24950000,0,0,-1133019179,423188358,0,17610176864,-72680635284,-107034547381,155538018484,314617241,-367464474,-549100660,1497222507,-6950031633,-12621744336,-19170664862,11205722,-67385000000,-254633915583,364615435221,0,1337471401,24774531899,0,0,13406172499,-17330485000,0,-23919175122,0,-27843487623,-15690700060,58977209380,0,43286509320
2011,2,19974095807,3681767719,1944950000,0,0,-18112562219,960956909,0,8449208216,-101205877784,-220387002402,289021409331,-3730954326,-1489012793,-19601900860,7274500512,-16320026658,-57989656764,-6058606500,-11205722,-774752512694,1230611647915,-380249635221,0,17908109997,87447797775,0,0,473544020317,-474161579785,0,-10103305033,0,-10720864501,18737276510,43286509320,0,62023785830
2011,3,30598527136,3252042017,-1920000000,114231400,0,13441031212,2205487370,0,47691319135,-222533392270,177917053975,-35069097752,2824009525,-1719073394,-32086313295,1871612840,14823664233,-46280217003,7038286276,32640807388,-243464184329,248992887444,-770000000,0,-17767752,44420029027,0,0,35235185293,-22262669381,0,-6947384014,0,6025131898,4164943922,62023785830,0,66188729752
2011,4,174168830342,13323050922,6652039383,24056116,0,-14692827830,-1566087334,0,177909061599,166662747011,22049435229,-398867519824,-122123224,-4756206638,-6174542417,400272381,4553805287,-38345070596,-7432798895,30195433766,-75996010764,145102753097,-12734000000,0,7138354591,86273731795,19381510000,10000,28345740333,-62099692810,0,-50978089,0,-14423410566,33505250633,66188729752,-20535131,99673445254
2012,1,4991147671,4398432669,0,0,0,-2458885701,394344161,0,7325038800,10328464146,-86691050099,-12288094033,-6311640674,-444027595,-2032178523,3480578157,-2365725986,-88998635807,-8226506068,0,-3000000000,34440000000,-3000000000,0,2667999936,22881493868,213000000,0,52982314071,-4940929088,0,-40186027757,0,8068357226,-58048784713,105876526363,0,47827741650
2012,2,14341481734,4537166852,10614168012,0,0,-5052837529,989316490,0,25429295559,42661247579,-137856781941,59689220789,6616942161,-8505311335,-1522465972,-2227361146,1223559542,-14491654764,-1199190411,-1003890909,50000000,-37460000000,26205290000,0,5572852919,-7834938401,-213000000,0,123346209225,-46094166643,0,-5838097193,0,71200945389,48874352224,47827741650,0,96702093874
2012,3,17898886631,2114492339,0,0,0,0,773407252,0,20786786222,-22672477334,-20526608332,97904825293,5669973380,-7822720874,-6140626877,2255639149,-9514135397,59940655230,-12183739567,-511727273,-32163441744,58750700000,-21024634110,0,2314094362,-4818748332,4455900000,0,17062077329,-95107124991,0,-5968603993,0,-79557751655,-24435844757,98822093874,0,74386249117
2013,1,9156437064,5096085981,1700119837,0,0,-2861457200,3384223319,0,16475409001,7173635510,-56438006647,24067883241,-18686947863,-3384223319,-31533013411,0,124187666,-62201075822,-4200105733,0,-700000000,1995000000,0,0,625198625,-2279907108,0,0,50604231560,-24103019406,0,-17561789950,0,8939422204,-55541560726,90497975627,633441266,35589856167
2013,2,31936355764,12335355608,-2235882876,0,0,-42550555134,9056397467,0,8541670829,85777421372,-104969301261,157285862649,20211520052,-14827678949,-22921503422,97072666,-1594821877,127600242059,-88358812708,0,-2024032529,-1995000000,-10000000000,117974962019,1140416699,16737533481,-1580000,0,152875906417,-236543318377,0,-2282856090,0,-85951848050,58385927490,35589856167,6935080209,100910863866
2013,3,51223808974,3035164825,-806835685,0,0,9072725548,-1636431612,0,60888432050,123424540214,-41872610401,108961716449,-915730009,7186425805,-998751123,6380607293,-2084152659,260970477619,52626025497,0,-176775967471,105134250500,-4894800000,-117974962019,34818466547,-107066986946,1580000,-1580000,-14223722145,-37614881023,0,-11937361660,0,-63775964828,90127525845,100910863866,-633441266,190404948445
2013,4,21508907533,7805488582,-184635034,0,0,-24374531941,9811599391,0,14566828531,-272596720510,-33325256928,483760742910,3169911183,-9590312102,8217045955,-6477679959,3554786870,191279345950,-58419396097,0,133047725240,-105134250500,-52529683891,112000000000,-33797731430,-4833336678,0,1580000,-19399469600,-58897067144,0,2391423300,0,-75903533444,110542475828,190404948445,-6935080209,294012344064
2014,1,15478895748,10887535658,122335004,0,0,-2938506232,1995600346,0,25545860524,88878496517,-9414363978,-67191493806,-628281054,-2036739865,-28204415794,806905582,-711191851,7044776275,-2034039545,899927273,-202450000000,289000000000,-111756300,0,14773194147,100077325575,0,0,15232112454,-104652485379,0,-18722008075,0,-108142381000,-1020279150,294240599725,0,293220320575
2014,2,21188694225,4429486236,4285805777,0,0,-20197680321,2261003475,0,11967309392,-50457770545,95174198184,55361849210,2153563159,-2915554887,-5778504218,-806905582,-459830097,104238354616,-126243486,-24602794115,277035234947,-289000000000,111756300,46979739200,9021031993,19418724839,899927273,0,3351282662,-34211300150,0,-12701400357,0,-42661490572,80995588883,293220320575,-12259024161,361956885297
2014,3,51535363579,7808677080,-2700640781,0,0,-30093972679,20199283265,0,46748710464,28720297048,-20792117381,-165582563315,-62433862,-539135416,-945503752,5357700919,-72129060424,-179224105719,-10827447611,23733947775,-478585234947,576480751444,-121207906475,0,2000027316,-8405862498,108592127061,-3180000,11233836353,-10342269035,0,1512499190,0,110993013569,-76636954648,361956885297,12259024161,297578954810
2014,4,117110121241,4310772479,60913383,0,0,-5247984492,1518789053,0,117752611664,-56328266901,368214940307,-124149691173,577209738,-3511445883,-8302750536,-35596467639,68934109176,327590248753,-7476110947,12039248067,429000000000,-571480751444,-10767824110,-46079811927,30959658,-194734290703,-102207054334,0,-29817231469,86439671440,0,-6289251508,0,-51873865871,80982092179,297578954810,0,378561046989
2015,1,10867862813,7380862746,0,0,0,-8042661659,479999375,0,10686063275,51804390801,-100689707756,-21267185338,-356543207,-202889104,-38265495499,617415400,-51238132821,-148912084249,-16188346930,200000000,-65000000000,9718806172,-123378548656,0,2746229841,-191901859573,65955390007,-3180000,377089059310,-21037669211,0,2127660350,0,424131260456,83317316634,348073109778,0,431390426412
2015,2,13538756387,8374313603,314374090,0,0,-16748526306,1903876516,0,7382794290,11832538271,-180389726865,156769240551,1245719754,-187127841,-1592288837,-617415400,43401056748,37844790671,-32194062236,-200000000,-97455513408,86608281316,123300548656,0,15734205415,95793459743,69169609993,3180000,-192949437379,-105427196404,0,-15711188650,0,-244915032440,-111276782026,431390426412,1511599856,321625244242
2015,3,117708323835,1325164752,2910048434,0,0,1408855569,1760075766,0,125112468356,-77036307579,186419930753,-418021782098,-581514133,-729217928,-3271150910,0,3512277883,-184595295656,-14475100474,0,91690733863,-84220234352,78000000,0,-11070724291,-17997325254,-9514453317,0,-36710526705,125219665615,0,13583528300,0,92578213893,-110014407017,321625244242,-3060136348,208550700877
2015,4,53200970589,9193383223,-762086234,0,0,13131684418,8805610084,0,83569562080,-196258135481,56706173174,356709270,-331081112,-8805610084,-14846158295,0,18315152024,-61293388424,-63695992282,0,-46635291405,-12106853136,-27426243022,0,2840937013,-147023442832,9514453317,-2350000,1236551307439,-633068407000,0,-13583528300,0,599411475456,391094644200,208550700877,0,599645345077
2016,1,3202679591,6459016877,-55689453,0,0,2275370688,12892047215,0,24773424918,-1705314826,-340151401498,57722436740,-1079434596,-18352801685,0,0,-673182991,-279466273938,-13126332425,0,-15051829625,0,-95760000000,0,3990829312,-119947332738,6515400000,0,60894787827,-136858291028,0,-9783049162,0,-79231152363,-478644759039,695367012660,0,216722253621
2016,2,3177309500,32356996047,-64765957,0,0,-17225506059,40990359735,0,59234393266,-89932801663,-704087742248,94817328287,-1533743899,-4551574464,-7929294027,0,-2073200531,-656056635279,-210111704795,145454545,-8330448166,62835200218,4221363746,0,16801318012,-134438816440,17395300000,-230000000,1958483172282,-967283512091,0,-18215838,0,1008346744353,217851292634,216722253621,410786129,434984332384
