disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2010-01-19,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2010-02-02,,,Giá tham chiếu 86.000đ/cp,,,,
2010-04-02,investorRight,KINDDIV,Cổ phiếu thưởng,2010-04-12,2010-04-14,,Tỷ lệ 100:50,,50,,
2010-04-02,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-04-12,2010-05-06,2010-05-06,Cổ tức đợt 2/2009 (1.000 đ/cp),1000,10,2,2009
2011-01-06,investorRight,POLL,Lấy ý kiến cổ đông,2011-01-12,,,Lấy ý kiến cổ đông bằng văn bản,,,,
2011-01-06,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-01-12,2011-01-28,2011-01-28,Cổ tức đợt 1/2010 (1.000 đ/cp),1000,10,1,2010
2011-03-15,investorRight,MEETING,Họp cổ đông,2011-03-21,2011-04-23,2011-04-23,ĐHCĐ thường niên năm 2011,,,,
2011-04-19,investorRight,KINDDIV,Cổ phiếu thưởng,2011-04-27,2011-04-29,,Tỷ lệ 100:100,,100,,
2011-04-20,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-04-27,2011-05-12,2011-05-12,Trả cổ tức đợt 2/2010 (500 đ/cp),500,5,2,2010
2011-12-15,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-12-23,2012-01-12,2012-01-12,Cổ tức đợt 1.2011 (1.000 đ/cp),1000,10,1,2011
2012-02-15,investorRight,MEETING,Họp cổ đông,2012-02-23,2012-03-24,2012-03-24,Đại hội đồng cổ đông thường niên năm 2012,,,,
2012-07-03,investorRight,KINDDIV,Cổ phiếu thưởng,2012-07-18,2012-07-20,,Tỷ lệ 100:25,,25,,
2012-09-20,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2012-10-01,,,Số lượng 10.124.974 cp,,,,
2013-02-05,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-02-21,2013-03-20,2013-03-20,Trả cổ tức đợt 1.2012 (500 đ/cp),500,5,1,2012
2013-02-05,investorRight,MEETING,Họp cổ đông,2013-02-21,2013-03-23,2013-03-23,Đại hội cổ đông thường niên 2013,,,,
2013-05-31,investorRight,KINDDIV,Cổ phiếu thưởng,2013-06-06,2013-06-10,,Tỷ lệ 100:10,,10,,
2013-09-06,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2013-09-16,,,Số lượng: 5.062.477 cp,,,,
2013-12-20,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-12-27,2014-01-13,2014-01-13,Trả cổ tức đợt 1/2013 (500 đ/cp),500,5,1,2013
2014-02-21,investorRight,MEETING,Họp cổ đông,2014-02-28,2014-04-05,2014-04-05,Đại hội đồng cổ đông thường niên 2014,,,,
2014-06-20,investorRight,KINDDIV,Cổ phiếu thưởng,2014-07-08,2014-07-10,,Tỷ lệ 100:17,,17,,
2014-08-11,schedEvent,schedIssue,Dự kiến phát hành,,,,"Phát hành cổ phiếu cho CĐHH, tỷ lệ 100:17",,17,,
2014-08-11,schedEvent,schedIssue,Dự kiến phát hành,,,,"Phát hành cổ phiếu cho CĐHH, tỷ lệ 10:1",,10,,
2014-09-04,stockAlert,noticed,Nhắc nhở,2014-09-04,,,Nhắc nhở chậm công bố BCTC bán niên,,,,
2014-09-04,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2014-09-15,,,Số lượng:  9.466.806 cổ phiếu,,,,
2015-03-03,investorRight,MEETING,Họp cổ đông,2015-03-10,2015-04-11,2015-04-11,ĐHĐCĐ thường niên năm 2015,,,,
2015-04-10,schedEvent,schedIssue,Dự kiến phát hành,,,,phát hành trái phiếu tăng quy mô vốn cho hoạt động của công ty số lượng :1000,,,,
2015-04-10,schedEvent,schedIssue,Dự kiến phát hành,2015-11-16,2015-11-16,,phát hành cổ phiếu từ nguồn vốn chủ sở hữu tăng vốn điều lệ tỷ lệ 100:5 số lượng: 3257710,,5,,
