Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2007,0,125824210400,2819228458,251360109,0,0,-6440830590,444791501,0,122898759878,81170478941,-109129804383,-57761150584,-476269428,-903237651,-16288351732,42794040391,-41785491548,20518973884,-6711938613,95739264,-4008815000,9990212955,-14283040002,0,6427771596,-8490069800,0,0,54166699396,-60806133552,0,-4398979432,0,-11038413588,990490496,25609201353,0,26599691849
2008,0,38852360011,5497118341,0,0,0,-13970539430,1242373171,0,31621312093,19203043874,-184786291278,164020684329,-2022132030,-1683654678,-7814042105,42143574260,-35219906875,25462587590,-14003993705,1192164000,-178795341400,181867879967,-4830000000,0,13970539430,-598751708,48405180000,0,41450256830,-26954970667,0,-28005341117,0,34895125046,59758960928,26599691849,0,86358652777
2009,0,260514175494,8201440992,783628831,0,0,-17703178850,361217028,0,252157283495,-81690174219,-113888518818,304321088115,-299984094,-361217028,-10059938815,39051301387,-63205655439,326024184584,-28415534446,200000000,-501074783460,211478656699,-9286760000,0,17703178850,-309395242357,33892585000,0,96252547070,-144380896238,0,-5049588970,0,-19285353138,-2656410911,86358652777,0,83702241866
2010,0,370534851125,10758524252,914616829,0,0,-54401627116,2767410546,0,330573775636,-229652758612,-34515433755,71836165599,-1134193953,-1042819546,-68908718009,49662316188,-68523519721,48294813827,-129050263355,36000000000,-1131974717418,1138467123257,-46920150000,0,48908415681,-84569591835,28174684000,-495000,25652559848,-8492424398,0,-33269785798,0,12064538652,-24210239356,83702241866,-514793130,58977209380
2011,0,184534831181,15239579092,3844221197,0,0,-56959740758,2023545303,0,148682436015,-19204690280,-50870421948,-24594350971,-1086211206,-3733364472,-60623047044,32897951786,-45968802633,-24500500753,-197010014099,1312500000,-1034268158189,1221665282244,-8296117134,0,24093364495,7496857317,8185985890,0,660978279044,-560204426976,0,-40036332408,0,68923505550,51919862114,58977209380,-20535131,110876536363
2012,0,50346554183,22338639737,-2703384635,0,0,-26275278913,9405309982,0,53111840354,77801289817,-306968496322,66829771491,-3738334273,-2545276000,-12964683675,0,-7004762418,-135478651026,-38486163478,743090909,0,0,-74204287556,91907000000,13147300316,-6893059809,457190000,-930000,381507037192,-186151037328,0,-73196131416,0,122616128448,-19755582387,110876526363,-622968349,90497975627
2013,0,182125030271,31440147489,-2576844155,0,0,-63261533412,20581483009,0,168308283202,100500488247,-362281067940,576090172616,4368771043,-30588867973,-58188214510,0,0,398209564685,-103470724224,160774777936,-165352847457,118467162697,-18330601200,0,1451212051,-6461020197,29719849000,-1580000,292878919301,-479509191471,0,-34107970997,0,-191019974167,200728570321,90497975627,3014053777,294240599725
2014,0,212450279074,31535298235,2152009687,0,0,-40709011834,4968053377,0,210396628539,-81048383587,232775280634,-148400318517,2775759019,-6949983605,-45160967097,0,-9945533454,154442481932,-38259377328,0,-93725253498,14299207647,-28740028515,116608780000,39589210833,9772539139,8025000000,-3180000,75190359543,-160492449827,0,-33636798250,0,-110917068534,53297952537,294240599725,534557516,348073109778
2015,0,185234177492,28681239012,4561882131,0,0,-37799199367,11994101663,0,192672200931,-131114673844,-95916795830,-216443612019,40880613,-4131042820,-78564406610,8287192741,-16707697987,-341877954825,-124142972070,0,-157085997600,74028743298,-200317000,0,22741657879,-184658885493,135125000000,-2350000,1104211631094,-354544835429,0,-14053928300,0,870735517365,344198677047,348073109778,3095225835,695367012660
2016,0,293174502310,85692308597,617183707,0,0,-81167622391,116187055784,0,414503428007,-84452567754,-1227891402992,1146257673594,-10503486340,-82131500235,-16902581854,0,-4873316240,134006246186,-712756753136,377272727,-220933163711,64572975391,-358704998589,0,29258647408,-1198186019910,38757521700,-303220000,3082575247203,-2079097288006,0,-44305952750,0,997626308147,-66553465577,695367012660,-1719133402,627094413681
