date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,84779,47572,1760,315371,263968,12100
2019-12-03,146044,115034,1960,257506,203956,13420
2019-12-04,234532,168172,52440,361238,303808,25410
2019-12-05,213859,164420,7760,245511,209030,19050
2019-12-06,145385,137140,8410,67365,54600,33690
2019-12-09,176402,105672,10730,150438,116328,27360
2019-12-10,57757,38930,1020,238333,204883,25500
2019-12-11,20990,10000,17850,132230,119190,21840
2019-12-12,147809,108737,21390,98911,76113,5670
2019-12-13,69411,48204,0,42089,20496,1310
2019-12-16,20450,10000,7380,77300,56000,21000
2019-12-17,42481,31740,4870,165329,140387,11050
2019-12-18,138670,118670,1190,136080,124440,48560
2019-12-19,76399,60679,4000,107521,87771,39350
2019-12-20,170510,156390,650,217970,201670,2500
2019-12-23,36780,10000,100,155790,118240,17220
2019-12-24,57110,12320,4750,157760,92660,3330
2019-12-25,82791,62978,6500,144079,126252,15540
2019-12-26,64521,47151,1000,116539,86310,2460
2019-12-27,45325,27025,0,53495,33785,480
2019-12-30,45518,31870,250,248242,216337,2900
2019-12-31,74576,54406,14300,110554,73984,7650
2020-01-02,110283,74383,4500,97077,70490,1410
2020-01-03,273616,244476,15210,107654,53344,52910
2020-01-06,112595,89800,3500,106365,87170,5840
2020-01-07,147437,109677,1000,114733,58133,4590
2020-01-08,118903,81233,37910,240657,183917,1400
2020-01-09,82424,64954,5650,97556,73556,10420
2020-01-10,22760,8980,1950,107520,86955,5660
2020-01-13,36293,21790,15500,69267,51377,0
2020-01-14,190332,164677,4440,72598,36820,9870
2020-01-15,123446,96146,1030,131344,109464,0
2020-01-16,153533,120408,9810,67977,35212,2140
2020-01-17,33840,28980,0,80280,60390,2940
2020-01-20,36822,23080,4980,80888,64908,1110
2020-01-21,40841,26381,9230,90619,81279,870
2020-01-22,26135,10010,300,74995,65270,640
2020-01-30,94364,45904,1700,225776,192706,5150
2020-01-31,71054,37900,10140,358156,310495,23090
2020-02-03,190122,128380,20210,601498,506428,39720
2020-02-04,54442,27340,1350,106748,68438,11180
2020-02-05,89743,71043,3300,65777,45207,5150
2020-02-06,97353,46000,5990,88427,61637,15470
2020-02-07,31838,0,12590,68622,33740,15430
2020-02-10,18009,5000,1000,75181,54491,760
2020-02-11,66518,31768,15740,62762,30030,13150
2020-02-12,228457,175407,920,101203,56223,18310
2020-02-13,113544,64088,1730,53766,22502,2520
2020-02-14,28655,13990,50,55885,35945,3060
2020-02-17,44217,17310,570,128163,93153,3780
2020-02-18,35125,18775,2010,79425,55675,2320
2020-02-19,47928,31108,180,58712,37692,10780
2020-02-20,153344,132640,10590,67466,41166,7690
2020-02-21,167265,111620,170,326795,272695,13160
2020-02-24,81459,40020,9330,129251,107831,9860
2020-02-25,160520,79920,9700,165860,105640,23280
2020-02-26,25084,9930,2840,87676,50196,7630
2020-02-27,36643,8620,6580,69847,49577,11100
2020-02-28,65994,36294,7590,333076,278976,1740
2020-03-02,34593,12170,1570,100537,77635,1000
2020-03-03,147308,20522,30380,105992,63358,10500
2020-03-04,90753,59113,8060,58387,37380,2170
2020-03-05,25691,4000,5050,96579,67179,29060
2020-03-06,289910,127980,6000,148520,128980,31400
2020-03-09,37867,16500,16500,311793,240823,6200
2020-03-10,164297,118502,15300,179473,129968,10200
2020-03-11,156806,91521,23210,481224,339649,38380
2020-03-12,41612,30330,132130,764788,651088,1470
2020-03-13,105756,51409,275500,589994,475824,11900
2020-03-17,435443,322870,61860,611817,486997,57050
2020-03-18,386292,290707,10510,253938,152683,10820
2020-03-19,172435,101255,9210,253445,155865,12300
2020-03-20,185720,113810,600,179050,107340,23350
2020-03-23,16800,10000,11000,701790,627290,0
2020-03-24,211971,86210,3820,360109,250029,28790
2020-03-25,211133,116470,7250,297937,233410,1910
2020-03-26,323433,138480,45280,532127,439422,28570
2020-03-27,123290,36460,16380,216260,132960,32400
2020-03-30,88662,20990,8420,436018,352338,10220
2020-03-31,105360,35570,27600,162360,65700,14450
2020-04-01,111551,58460,4830,62879,37416,6530
2020-04-02,87215,87215,0,87215,87215,0
2020-04-03,212631,125790,7400,142879,67589,8800
2020-04-06,422613,322450,17800,71457,16200,46900
2020-04-07,367321,247936,30750,182329,64934,44080
2020-04-08,142305,56670,11390,113725,57090,5000
2020-04-09,172808,80631,39700,145882,62773,101640
2020-04-10,73849,20080,13680,156331,100181,29760
2020-04-13,134990,76080,6990,89150,27950,9160
2020-04-14,284359,209679,24460,350401,280280,27060
2020-04-15,383701,313290,24460,236939,162940,53640
2020-04-16,570490,458210,46800,350520,255114,50630
2020-04-17,665728,492963,31440,622452,520165,109550
2020-04-20,272006,156316,54390,522134,397444,124920
2020-04-21,200306,109260,16630,702794,574739,31080
2020-04-22,149770,43510,16760,185920,99170,34120
2020-04-23,56874,17350,15330,318356,226411,23520
2020-04-24,247975,160300,16380,239635,197220,40720
2020-04-27,229710,172860,61080,399920,337350,120370
2020-04-28,299270,242320,16200,162530,106220,79760
2020-04-29,38558,10000,2310,74322,30000,11700
2020-05-04,15090,0,1000,59050,25000,3070
2020-05-05,28430,4600,10740,55210,20960,6260
