disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2006-12-20,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2006-12-20,,,,,,,
2007-01-30,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-02-07,2007-03-07,2007-03-07,Cổ tức đợt 2/2006 (1.000 đ/cp),1000,10,2,2006
2007-02-27,investorRight,MEETING,Họp cổ đông,2007-03-07,2007-04-16,2007-04-16,ĐHCĐ thường niên năm 2007,,,,
2007-08-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-09-04,2007-09-25,2007-09-25,Cổ tức đợt 1/2007 (800 đ/cp),800,8,1,2007
2007-12-18,investorRight,ISSUE,Phát hành thêm,2007-12-26,2008-02-20,,"Phát hành 1000000 cp cho CBCNV, giá 17000 đ/cp",,50,,
2007-12-18,investorRight,ISSUE,Phát hành thêm,2007-12-26,,,"Phát hành 800000 cp cho CBCNV, giá 35151 đ/cp",,40,,
2007-12-18,investorRight,ISSUE,Phát hành thêm,2007-12-26,2008-02-20,,"Phát hành 72000 cp cho CBCNV, giá 20000 đ/cp",,,,
2007-12-18,investorRight,ISSUE,Phát hành thêm,2007-12-26,2008-02-20,,"Phát hành 128000 cp cho CĐCL, giá 40000 đ/cp",,,,
2007-12-18,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-12-26,2008-02-01,2008-02-01,Cổ tức đợt 2/2007 (700 đ/cp),700,7,2,2007
2007-12-18,investorRight,POLL,Lấy ý kiến cổ đông,2007-12-26,2008-01-07,2008-01-07,Xin ý kiến cổ đông bằng văn bản về việc niêm yết bổ sung 2.000.000 cổ phiếu phát hành thêm,,,,
2008-04-10,investorRight,MEETING,Họp cổ đông,2008-04-22,2008-05-23,2008-05-23,ĐHCĐ thường niên 2008,,,,
2008-11-25,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-12-05,2008-12-25,2008-12-25,Cổ tức năm 2008 (1.500 đ/cp),1500,15,,2008
2009-03-30,investorRight,MEETING,Họp cổ đông,2009-04-07,2009-05-09,2009-05-09,ĐHCĐ thường niên 2009,,,,
2009-06-22,stockAlert,delistedHose,Hủy niêm yết trên HOSE,2009-06-22,,,Hủy niêm yết trên HOSE,,,,
2009-06-29,stockAlert,listedHnx,Ngày giao dịch đầu tiên trên HNX,2009-06-29,,,Ngày giao dịch đầu tiên trên HNX,,,,
2009-08-31,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-09-09,2009-09-30,2009-09-30,Cổ tức đợt 1/2009 (500 đ/cp),500,5,1,2009
2009-12-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-01-05,2010-01-27,2010-01-27,Cổ tức đợt 2/2009 (1.000 đ/cp),1000,10,2,2009
2010-04-16,investorRight,MEETING,Họp cổ đông,2010-04-22,2010-05-22,2010-05-22,ĐHCĐ thường niên 2010,,,,
2011-01-28,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-02-09,2011-02-25,2011-02-25,Cổ tức đợt 1/2010 (1.000 đ/cp),1000,10,1,2010
2011-04-08,investorRight,MEETING,Họp cổ đông,2011-04-20,2011-05-28,2011-05-28,ĐHCĐ thường niên 2011,,,,
2011-04-08,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-04-20,2011-05-10,2011-05-10,Cổ tức đợt 2/2010 (500 đ/cp),500,5,2,2010
2011-12-02,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-12-14,2012-01-09,2012-01-09,Cổ tức đợt 1.2011 (600 đ/cp),600,6,1,2011
2012-04-10,investorRight,MEETING,Họp cổ đông,2012-04-18,2012-06-30,2012-06-30,ĐHĐCĐ thường niên năm 2012,,,,
2012-05-17,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-05-23,2012-06-08,2012-06-08,Trả cổ tức đợt 2/2011 (1.000 đ/cp),1000,10,2,2011
2013-04-10,investorRight,MEETING,Họp cổ đông,2013-04-12,2013-05-04,2013-05-04,ĐHĐCĐ thường niên năm 2013,,,,
2013-04-10,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-04-12,2013-04-29,2013-04-29,Trả cổ tức đợt 1/2012 (600 đ/cp),600,6,1,2012
2014-04-02,investorRight,MEETING,Họp cổ đông,2014-04-07,2014-05-04,2014-05-04,Đại hội cổ đông thường niên năm 2014,,,,
2014-12-24,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2014-12-26,2014-12-30,,"Trả cổ tức năm 2014, Tỷ lệ 100:98",,98,,2014
2015-02-25,investorRight,MEETING,Họp cổ đông,2015-03-06,,,ĐHCĐ thường niên năm 2015,,,,
2015-03-20,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2015-03-26,,,Số lượng 3.358.946 cp,,,,
2015-06-22,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2015-06-29,2015-07-01,,"Trả cổ tức năm 2014, Tỷ lệ 100:16",,16,,2014
2015-08-24,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2015-09-03,,,Số lượng 1.085.558 cp,,,,
2015-10-20,schedEvent,schedIssue,Dự kiến phát hành,,,,Phát hành ESOP năm 2015,,,,
2015-11-18,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2015-11-23,,,Số lượng 5.635.000 cp,,,,
2016-02-19,investorRight,MEETING,Họp cổ đông,2016-02-29,2016-03-19,2016-03-19,ĐHCĐ thường niên năm 2016,,,,
2016-05-04,schedEvent,schedDiv,Dự kiến cổ tức,2016-06-22,2016-06-22,,"Dự kiến trả cổ tức bằng cổ phiếu năm 2015, tỷ lệ 100:22",,22,,2015
2016-05-04,schedEvent,schedIssue,Dự kiến phát hành,2016-06-22,2016-06-22,,Phát hành tăng vốn từ nguồn quỹ đầu tư phát triển,,18,,
2016-06-10,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2016-06-22,2016-06-23,,"Trả cổ tức năm 2015, Tỷ lệ 100:22",,22,,2015
2016-06-10,investorRight,ISSUE,Phát hành thêm,2016-06-22,2016-08-03,,"Phát hành 8,104,278 cp cho CĐHH, giá 10000 đ/cp, tỷ lệ 100:60",,60,,
2016-08-11,investorRight,KINDDIV,Cổ phiếu thưởng,2016-06-22,2016-06-23,,Tỷ lệ 100:18,,18,,
2016-09-16,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2016-09-23,,,"Số lượng 13.506.583 cp 
",,,,
2016-10-25,schedEvent,schedIssue,Dự kiến phát hành,2017-01-23,2017-01-23,,"Chào bán 2.450.000 cp, giá 15.000 đ/cp cho đối tác và nhà đầu tư tài chính.",,,,
2016-10-25,schedEvent,schedIssue,Dự kiến phát hành,2017-01-23,2017-01-23,,"Chào bán 546.600 cp ,giá 10.000 đ/cp cho CBCNV.",,,,
2016-12-12,schedEvent,schedIssue,Dự kiến phát hành,2017-01-23,2017-01-23,,Phat hanh rieng le,,,,
2017-02-07,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2017-02-14,,,Số lượng 2991900 cp,,,,
2017-03-31,investorRight,MEETING,Họp cổ đông,2017-03-28,2017-04-08,2017-04-08,ĐHĐCĐ thường niên năm 2017,,,,
2017-06-21,investorRight,ISSUE,Phát hành thêm,2017-07-04,2017-08-03,,"Phát hành 12,002,245 cp cho CĐHH, giá 10000 đ/cp, tỷ lệ 100:40",,40,,
2017-06-21,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2017-07-04,2017-07-05,,"Trả cổ tức năm 2016, Tỷ lệ 100:25",,25,,2016
2017-09-08,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2017-09-15,,,Số lượng 19503648 cp,,,,
2017-10-27,schedEvent,schedIssue,Dự kiến phát hành,2017-11-23,2017-11-23,,Dự kiến phát hành 500000 cổ phiếu theo chương trình Iựa chọn cho người lao động năm 2017,,,,
2018-01-10,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2018-01-16,,,Số lượng 500000 cp,,,,
2018-03-01,investorRight,MEETING,Họp cổ đông,2018-03-16,,,ĐHĐCĐ thường niên năm 2018,,,,
2018-06-26,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2018-07-04,2018-07-05,,"Trả cổ tức năm 2017, Tỷ lệ 100:13",,13,,2017
2018-06-26,investorRight,ISSUE,Phát hành thêm,2018-07-04,2018-08-02,,"Phát hành 21,500,000 cp cho CĐHH, giá 10000 đ/cp, tỷ lệ 100:42.99",,42.99,,
2018-06-29,schedEvent,schedIssue,Dự kiến phát hành,2018-07-02,2018-07-02,,"Dự kiến phát hành 10.000.000 cp riêng lẻ, giá 12.000 đ/cp",,,,
2018-06-29,schedEvent,schedIssue,Dự kiến phát hành,2018-07-04,2018-07-04,,"Dự kiến phát hành 21.500.000 cp cho CĐHH. tỷ lệ 100:42.992, giá 10.000 đ/cp",,42.99,,
2018-09-18,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2018-09-20,,,"Số lượng 37,999,263 cp",,,,
2018-11-30,schedEvent,schedIssue,Dự kiến phát hành,2019-01-09,2019-01-09,,"Dự kiến phát hành 2.000.000 cp ESOP, giá 10.000 đ/cp",,,,
2019-02-12,investorRight,POLL,Lấy ý kiến cổ đông,2019-02-20,,,V/v lấy ý kiến về các nội dung có liên quan thuộc thẩm quyền của ĐHĐCĐ Công ty,,,,
2019-03-06,investorRight,MEETING,Họp cổ đông,2019-03-20,,,ĐHĐCĐ thường niên năm 2019,,,,
2019-03-14,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2019-03-18,,,Số lượng 120000000CP,,,,
2020-03-26,investorRight,MEETING,Họp cổ đông,2020-04-13,,,ĐHĐCĐ thường niên năm 2020,,,,
2020-07-24,schedEvent,schedIssue,Dự kiến phát hành,,,,"Dự kiến phát hành 9,999,972cp cho CĐHH",,10,,
