Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2015,1,16203879688,-28840727519,-1439619001,-2413326596,0,683490057,-1150954437,4641007516,-16957257808,0,0,0,0,-127300000000,0,0,-127300000000,150000000000,0,2301290659,-3840935979,0,0,0,148460354680,4203096872,3225987873,0,7429084745
2015,2,51909848707,-50317377588,-1911669615,-2301735126,0,-320786,-601146939,4463881654,-3222401347,-15250500000,0,0,0,0,23474496600,788617,8224785217,0,0,1879902808,-670000000,0,-6000000000,0,-4790097192,212286678,7429084745,0,7641371423
2015,3,6803164980,-41957980305,-2432835559,-1510632233,-76639420,18969085750,-6241956809,4241345029,-26447793596,-371965000,0,0,0,0,22298400000,149185,21926584185,0,0,0,0,0,0,0,0,-4521209411,7641371423,0,3120162012
2015,4,148244610955,-79940891747,-1224852279,-2923179512,0,5285215706,-1539881855,4632237365,67901021268,-22823585000,0,0,0,-43400000000,561835000,251766,-65661498234,0,0,5732615000,-8032240954,0,0,0,-2299625954,-60102920,3120162012,0,3060059092
2016,1,24323960423,-5861323049,-1992505695,-1547588843,0,10874592708,-2873721826,3082946739,22923413718,-46575000,0,0,0,0,0,231228,-46343772,0,0,0,-13307534000,0,0,0,-13307534000,9569535946,3016524792,0,12586060738
2016,2,11184148490,-47312071668,-1749428500,-2634177748,0,2048130300,548774835,4750210508,-37914624291,-7123940549,0,0,0,-84000000,40000000000,106423,32792165874,0,0,9187964023,-1364380992,0,0,0,7823583031,2701124614,12586060738,0,15287185352
2016,3,6978638260,1394775164,-976351413,0,0,-4146180005,-14302421321,0,-11051539315,-60267785,0,0,0,0,0,18764,-60249021,0,0,0,0,0,0,0,0,-11111788336,15287185352,0,4175397016
2016,4,6623240000,-74822260,-737242965,-160811799,0,1123683500,-1760344869,0,5013701607,-512573501,0,0,0,84000000,0,35256,-428538245,0,0,0,0,0,0,0,0,4585163362,4175397016,0,8760560378
2017,1,4233000000,-8602006497,-886664087,0,0,20680000,-11889358,0,-5246879942,0,0,0,0,0,0,20232,20232,0,0,0,0,0,0,0,0,-5246859710,8760560378,0,3513700668
2017,2,981269300,-1705339313,-627655255,0,0,0,-26691824,0,-1378417092,0,0,0,0,0,0,30312,30312,0,0,0,0,0,0,0,0,-1378386780,3513700668,0,2135313888
2017,3,49500000,-332566288,-440673413,0,0,1000000000,-50143000,0,226117299,0,0,0,0,0,0,12987,12987,0,0,0,0,0,0,0,0,226130286,2135313888,0,2361444174
2017,4,15500000000,-252304271,-1376821563,0,0,0,-286000,0,13870588166,0,0,0,0,0,0,19948,19948,0,0,0,0,0,0,0,0,13870608114,2361444174,0,16232052288
2018,1,5824097500,-5296733627,-774050604,0,0,22600000,-3115247600,0,-3339334331,0,0,0,0,0,0,14622,14622,0,0,0,0,0,0,0,0,-3339319709,16232052288,0,12892732579
2018,2,1107400000,-726756541,-472172601,0,0,1140000,-455511000,0,-545900142,0,0,0,0,0,0,25709,25709,0,0,0,0,0,0,0,0,-545874433,12892732579,0,12346858146
2018,3,37400000,-2130026850,-1846517063,0,0,0,308011000,0,-3631132913,0,0,0,0,0,0,7521,7521,0,0,0,0,0,0,0,0,-3631125392,12346858146,0,8715732754
2018,4,31358382,-499661120,-530935383,0,0,580000000,0,0,-419238121,0,0,0,0,-8000000000,0,6646,-7999993354,0,0,0,0,0,0,0,0,-8419231475,8715732754,0,296501279
2019,1,792626900,-283114511,-552498926,0,0,180000000,-385000000,415492005,-247986537,0,0,0,0,0,0,6676,6676,0,0,0,0,0,0,0,0,-247979861,296501279,0,48521418
2019,2,1908900000,-196554280,-447210099,0,0,670380679,-670380679,-415492005,1265135621,0,0,0,0,0,0,8808,8808,0,0,0,0,0,0,0,0,1265144429,48521418,0,1313665847
2019,3,200000000,-191069442,-405686991,0,0,314619321,-319619321,87915906,-401756433,0,0,0,0,0,0,5417,5417,0,0,0,0,0,0,0,0,-401751016,1313665847,0,911914831
2019,4,31496000000,-1002447134,-432528454,0,0,-5420000000,-22550000010,0,2091024402,0,0,0,0,0,0,20940,20940,0,0,0,0,0,0,0,0,2091045342,911914831,0,3002960173
2020,1,0,-288283621,-154443772,0,0,10000000000,-9422690000,0,134582607,0,0,0,0,0,0,5934,5934,0,0,0,0,0,0,0,0,134588541,3002960173,0,3137548714
2020,2,0,-270472835,-233843022,0,0,0,0,0,-504315857,0,0,0,0,0,0,4339,4339,0,0,0,0,0,0,0,0,-504311518,3137548714,0,2633237196
