Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2016,3,8373188983,2292889938,0,0,0,-626901913,651965827,0,10691142835,6615420920,0,5160334061,207491724,-651965827,-1702928694,0,576000000,20895495019,-303019443,3636364,0,0,-576000000,0,626901913,-248481166,0,0,35935383312,-15046699444,0,-2639792500,0,18248891368,38895905221,22920944220,0,61816849441
2016,4,9110601368,2246433414,142474790,0,0,-7078077813,880151094,0,5301582853,20172859916,10466676163,-15513571212,1419547661,-880151094,-1754121941,15000000,-1734090470,17493731876,-713500461,1160411273,0,0,-12000000000,9000000000,3396531408,843442220,0,-304500000,35900413750,-33579235312,0,-6125102500,0,-4108424062,14228750034,61816849441,0,76045599475
2017,1,6193079696,2260636241,0,0,0,-1649895776,576694770,0,7380514931,-15525926588,-27771219517,27707166095,2649090224,-576694770,-1654678762,10000000,-490400000,-8272148387,-2318603000,0,-300000000,0,1630699301,0,618054210,-369849489,0,0,17841793613,-38030855653,0,0,0,-20189062040,-28831059916,76045599475,0,47214539559
2017,2,12295664361,2273817536,0,0,0,-1805511348,558418536,0,13322389085,-34099877496,9565394085,9866864780,-1013065512,-558418536,-1391638849,0,-186324800,-4494677243,721076853,0,300000000,0,-1630699301,0,694352105,84729657,0,-161700000,22157970687,-11471091607,0,-950000,0,10524229080,6114281494,47214539559,1630699301,54959520354
2017,3,13152694254,2170663380,0,0,0,-11412112587,647124133,0,4558369180,-612085389,-9481669078,8572008350,1940898414,-647124133,-1959225604,0,-1163470637,1207701103,-223713459,1818182,0,0,0,24147200000,1149968241,25075272964,0,-107100000,30353603876,-26629786790,0,-142500,0,3616574586,29899548653,52482371805,0,82381920458
2017,4,3234601896,2129507718,332965501,16444529,0,-2794647004,1009658804,0,3928531444,13418610823,26366756863,-33008473730,5958911797,-1009658804,-2646010974,0,-1132767158,11875900261,-5387984173,454545,0,0,0,0,2794192459,-2593337169,0,0,48272230665,-35436601882,0,-15033101500,0,-2197472717,7085090375,82381920458,-16444529,89450566304
2018,3,7841416895,2311875490,0,0,0,-2042229085,803780455,0,8914843755,22358204262,-14601447547,-4822341011,-9649602742,-803780455,-1777265532,0,-1361262500,-1742651770,0,0,0,0,0,0,2042229085,2042229085,0,0,39478327113,-36881046548,0,0,0,2597280565,2896857880,49371034414,0,52267892294
2018,4,-6172598752,2342184664,228172188,9087930,0,-1286954836,855501829,0,-4024606977,4152654916,35109597969,-42428881078,1502712578,-855501829,-1396011398,0,-1496251460,-9436287279,0,0,0,0,0,8250000000,1288773018,9538773018,0,0,42051371085,-47790819113,0,-17455970000,0,-23195418028,-23092932289,52267892294,-9087930,29165872075
2019,1,2618995554,2312206611,0,0,0,-121195487,505429469,0,5315436147,-12223409274,-29682412738,29952677398,2206616017,-505429469,0,10000000,-470085000,-5396606919,0,0,0,0,0,0,121195487,121195487,0,0,29068164678,-35026583085,0,0,0,-5958418407,-11233829839,29165872075,0,17932042236
2019,2,5396857237,2329128462,1260072572,0,0,-649372399,821032694,0,9157718566,-37084026565,-5152867283,17038723177,-1178405535,-821032694,0,0,-10800000,-18050690334,-836666960,17727272,0,0,0,0,631645127,-187294561,0,0,67797891808,-37206892890,0,0,0,30590998918,12353014023,17932042236,0,30285056259
2019,3,4315856290,2348844322,0,0,0,-247711226,1336622209,0,7753611595,-1722480072,-13397732953,-8864271842,1065714539,-1336622209,-633743831,0,-95050000,-17230574773,-750591819,0,-3000000000,0,0,0,247711226,-3502880593,0,0,90982250939,-65932985996,0,0,0,25049264943,4315809577,30285056259,0,34600865836
2019,4,3388986478,2352053684,281394982,1217259,0,-3213078967,1569618360,0,4380191796,2131210765,42994178390,-44372446820,12764832502,-1569618360,-883608677,0,-1074980988,14369758608,-600653636,0,0,0,-250000000,1200000000,3213078967,3562425331,0,0,96385588167,-94371245539,0,-12492750000,0,-10478407372,7453776567,34600865836,-1217259,42053425144
2020,1,-7665460076,2248087145,0,0,0,-545854366,1037618892,0,-4925608405,44738962415,-6138659673,-21604357475,5614069037,-1037618892,-258658861,0,-1113874000,15274254146,-49500000,0,0,0,0,0,545854366,496354366,0,0,41345759843,-90862909047,0,0,0,-49517149204,-33746540692,42053523734,0,8306983042
2020,2,-7356793369,2170730997,2100000000,0,0,149658056,670857798,0,-2265546518,21160513903,-4861065958,777361192,493521654,-670857798,-74913388,0,0,14559013087,0,0,0,0,0,0,-149658056,-149658056,0,0,41491444601,-27261987652,0,0,0,14229456949,28638811980,8306983042,0,36945795022
