disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2018-10-04,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2018-10-12,2020-06-18,,Giá tham chiếu 11.200 đ/cp,,,,
2018-10-12,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2018-10-12,2019-04-17,,Thời gian niêm yết dưới 6 tháng,,,,
2018-11-27,investorRight,MEETING,Họp cổ đông,2018-12-14,,,Họp ĐHĐCĐ bất thường,,,,
2019-01-17,schedEvent,schedIssue,Dự kiến phát hành,2019-10-04,2019-10-04,,"Dự kiến phát hành 2.330.000 cp tăng vốn từ VCSH, tỷ lệ 100:10",,10,,
2019-03-08,investorRight,MEETING,Họp cổ đông,2019-03-28,2019-04-23,2019-04-23,ĐHĐCĐ thường niên năm 2019,,,,
2019-09-11,investorRight,KINDDIV,Cổ phiếu thưởng,2019-10-04,2019-10-07,,Tỷ lệ 100:10,,10,,
2019-09-16,investorRight,POLL,Lấy ý kiến cổ đông,2019-10-04,,,V/v: Nâng tỷ lệ sở hữu nước ngoài của Công ty và Thay đổi một số ngành nghề kinh doanh,,,,
2019-11-01,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2019-11-15,,,"Số lượng 2,329,995 cp",,,,
2020-04-15,stockAlert,noticed,Nhắc nhở,2020-04-15,,,Nhắc nhở nghĩa vụ thanh toán giá dịch vụ niêm yết 2020,,,,
2020-04-28,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2020-04-28,,,BCTC hợp nhất năm 2019 không có ý kiến chấp nhận toàn phần,,,,
2020-05-14,investorRight,MEETING,Họp cổ đông,2020-05-29,2020-06-30,2020-06-30,ĐHĐCĐ thường niên năm 2020,,,,
2020-05-19,stockAlert,delistedHose,Hủy niêm yết trên HOSE,2020-06-19,,,Hủy niêm yết trên HOSE,,,,
2020-06-19,stockAlert,listedUpcom,Ngày giao dịch đầu tiên trên UPCoM,2020-06-29,,,Giá tham chiếu: 700 đ/cp,,,,
2020-06-24,stockAlert,halt,Kiểm soát đặc biệt (Hạn chế GD),2020-06-29,,,CK bị hủy bỏ niêm yết,,,,
