date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,280130,189620,22700,801220,717150,40660
2019-12-03,525502,284032,94070,882278,742858,101690
2019-12-04,1351029,1164130,163270,441841,248230,107640
2019-12-05,262892,175104,47610,396228,278826,178410
2019-12-06,478887,409988,192210,246003,190552,62050
2019-12-09,206142,124303,24120,475088,338447,70520
2019-12-10,148470,90260,16380,440410,354191,140100
2019-12-11,681977,466220,246230,396543,339543,61050
2019-12-12,769355,513585,266630,441435,317405,92270
2019-12-13,563289,482461,110270,408241,323242,106380
2019-12-16,717643,507955,69870,555397,489847,47910
2019-12-17,249935,163805,71950,435355,366415,75550
2019-12-18,481921,364042,46950,555919,446288,16470
2019-12-19,1100195,891915,49250,909275,738655,72630
2019-12-20,1238589,865420,91630,614771,585300,32750
2019-12-23,1299128,990878,60970,1576282,1494687,51660
2019-12-24,1045820,832240,14660,735350,664370,60500
2019-12-25,961043,781823,105110,546427,433746,64750
2019-12-26,676199,539440,39970,475661,339261,69750
2019-12-27,1098980,883980,3550,698070,634430,60830
2019-12-30,1064377,894777,65600,1077313,999593,69690
2019-12-31,1839255,1641277,16980,967165,761273,64510
2020-01-02,976131,806834,39890,745089,509766,96840
2020-01-03,485931,386101,32790,930349,802789,113530
2020-01-06,612072,461762,59800,1043338,929428,108430
2020-01-07,823584,700629,111530,474936,407679,27140
2020-01-08,898900,706450,164940,1518700,1361380,228520
2020-01-09,2012010,1772870,101610,1367160,1242270,167130
2020-01-10,1626632,1421952,137020,1476228,1275816,96670
2020-01-13,386694,278514,63000,891976,782826,32140
2020-01-14,1111166,980576,112480,938464,772004,61800
2020-01-15,1265819,1088279,94080,758501,601191,63920
2020-01-16,1464428,1303618,201020,1349972,1155943,59150
2020-01-17,1223632,1055602,131840,1164568,1022518,39220
2020-01-20,1748022,1590422,111240,731098,563078,150570
2020-01-21,3435099,3151444,189070,1914411,1611350,380410
2020-01-22,1407811,1153611,86700,1320249,1143779,159800
2020-01-30,1559312,1244257,107460,2717738,2445503,189570
2020-01-31,2083519,1750409,70460,2581161,2260981,301140
2020-02-03,2540985,2164885,175290,1842565,1538565,163030
2020-02-04,2677002,2273972,253870,1890028,1657608,310260
2020-02-05,4037489,3329384,156270,2364161,2090703,243870
2020-02-06,5856614,5239034,169900,2610206,2417176,162010
2020-02-07,3128187,2744382,471700,2812953,2494678,195920
2020-02-10,1978728,1605515,116530,2849232,2567692,210150
2020-02-11,2814888,2565238,213240,2139952,1876632,260960
2020-02-12,3839383,3435353,178430,2330227,2015177,109110
2020-02-13,2009621,1768331,213120,1711669,1488159,342780
2020-02-14,3422503,3147553,185580,2331537,2058827,150970
2020-02-17,1425184,1076424,93260,1373996,1207966,82860
2020-02-18,1486729,1317429,88250,1172911,977651,72340
2020-02-19,1771346,1608336,104540,1255134,1122104,197880
2020-02-20,1779363,1602828,322260,2210277,2006145,212160
2020-02-21,1991578,1659988,190200,2763912,2485372,215690
2020-02-24,2572424,2247160,292790,5510356,5093146,259810
2020-02-25,3393288,3088478,335580,2652342,2413452,366980
2020-02-26,1588696,1347821,147940,2556224,2296039,85900
2020-02-27,1419153,1286253,117620,1485937,1317387,208180
2020-02-28,1766610,1525535,220970,3225800,3008135,120950
2020-03-02,1695675,1501265,234190,1454595,1301355,682600
2020-03-03,1382668,1215938,168510,1053762,925112,172750
2020-03-04,1250786,1111466,225900,1739414,1591424,175420
2020-03-05,2347324,2181474,327010,2636086,2351146,783100
2020-03-06,1167808,1025399,161960,985872,902332,45910
2020-03-09,1072649,962350,1074510,2780361,2584600,55120
2020-03-10,2623359,2426529,327770,2040271,1814851,375810
2020-03-11,1757097,1598694,198390,4701553,4413047,185450
2020-03-12,417845,349165,1496670,2667975,2415625,173240
2020-03-13,1609918,1279084,718970,3748922,3425382,118180
2020-03-17,1966880,1724525,579240,3060470,2667565,53900
2020-03-18,1491957,1341627,105810,1772643,1539303,291500
2020-03-19,1172026,970646,98950,2653554,2421284,582490
2020-03-20,1351103,1203983,98780,1484657,1260967,324480
2020-03-23,303063,225070,104030,1702457,1552462,227390
2020-03-24,2095869,1682694,228170,2988611,1612106,289090
2020-03-25,1558591,1255621,131500,1215439,1072319,122370
2020-03-26,1274846,1076286,155940,1744334,1332184,244490
2020-03-27,1317494,1044864,221860,3461496,2919266,91940
2020-03-30,29857,25609,419940,823343,569453,13530
2020-03-31,1081043,711056,744330,3419717,2749832,371000
