Year,Quarter,I. Current Assets,1. Short term financial assets,1.1.Cash and cash equivalents,1.1.1. Cash,1.1.1.1 Cash deposited by investors for securities trading,1.1.2. Cash equivalents,1.2. Net Value Short-term investments,1.2.1. Short-term investments,1.2.2. Held-to-maturity investment,1.2.3. Loans,1.2.4. Available for sales assets,1.2.5. Provisions for impairments of short-term investments,1.3. Accounts receivable,1.3.1. Receivables(from 2019),1.3.1.1. Account receivables,1.3.1.2. Receivables and accrued dividend/interest of financial assets,1.3.1.2.1. Due or overdue receivables on dividend/interest,1.3.1.2.1.1. Doubtful debts on dividend/interest which are overdue,1.3.1.2.2 Undue accrued dividend/interest,1.3.2. Trade accounts receivable,1.3.3. Deductible value added tax,1.3.4. Receivables form services provided by the stock company,1.3.5. Prepayments to suppliers,1.3.6. Intercompany receivables,1.3.7. Receivables arise from transaction error,1.3.8. Receivable from trading stocks,1.3.9. Construction contract in progress receivables,1.3.10. Short-term loans receivables,1.3.11. Other receivables,1.3.12. Provision for short term receivables,1.3.13. Provision for doubtful debts,1.3.14. Shortage of current assets waiting for solution,"1.4.Inventories,net",1.4.1.Inventories,1.4.2. Provision for decline in inventories,2. Other current assets,2.1. Advance,2.2. Tools and equipments,2.3. Short-term prepayments,2.4. Short term Collaterals,2.5. VAT to be claimed,2.6. Other taxes receivable,2.7. Government bonds purchased for resale,2.8. Other current assets,2.9. Provision for other current assets,II. Long-Term Assets,1. Long term financial assets,1.1. Long-term trade receivables,1.1.1. Long-term customer receivables,1.1.2. Long-term prepayments to suppliers,1.1.3. Paid-in capital in wholly-owned subsidiaries,1.1.4. Long-term intercompany receivables,1.1.5. Long-term loans receivables,1.1.6. Other long-term receivables,1.1.7. Provision for doubtful LT receivable,1.2. Long-term investments,1.2.1. Investments in subsidiaries,1.2.2. Investments in associates,1.2.3. Long- term securities Investments,1.2.3.1. Held-to-maturity investment,1.2.4. Other long-term investments,1.2.5. Provision for diminuation in value of long-term investments,2. Fixed Assets,2.1. Tangible fixed assets Accumulated depreciation,2.1.1. Cost,2.1.2. Accumulated depreciation,2.1.3. Revaluation of tangible fixed assets using fair value model,2.2 Finance lease assets,2.2.1. Cost,2.2.2. Accumulated depreciation,2.2.3. Revaluation of fixed assets in financial lease using fair value model,2.3. Intangible fixed assets,2.3.1. Cost,2.3.2. Accumulated depreciation,2.3.3. Revaluation of intangible fixed assets using fair value model,2.4. Construction in progress,3. Net Investment properties,3.1. Cost,3.2.Accumulated depreciation,3.3.Revaluation of investment property using fair value model,4. Long-term incomplete assets,4.1. Long-term cost of work in progress,4.2. Construction in progress,5. Other long-term assets,5.1. Long term collaterals,5.2. Long-term prepayments,5.3. Deferred income tax assets,"5.4. Long-term equipment, material and spare parts",5.5. Payments to Settlement Assistance Fund,5.6. Other long-term assets,5.7. Goodwill,6. Provision for long term assets,A.  Total Assets,I. Liabilites,1. Current liabilities,1.1. Short-term borrowings,1.1.1. Short term borrowings,1.1.2. Short term finance lease,1.2. Short term financial assets borrowings,1.3. Short term convertible bonds,1.4. Short term bonds issued,1.5. Borrowings form payable assistance fund,1.6. Payables to securities trading,1.7. Payable arise from transaction errors,1.8. Short-term trade payables,1.9. Advances from customer,1.10. Taxes and liabilities to State budget,1.11. Payable to employees,1.12. Employees' welfare payable to authorities,1.13. Accrued expenses,1.14. Intercompany payables,1.15. Short-term unrealized revenue,1.16. Short term collaterals received,1.17. Construction contract in progress payables,"1.18. Dividend, principal and interest payables",1.19. Payables to securities issuers,1.20. Other payables,1.21. Provision for ST liabilities,1.22.Bonus and welfare funds,1.23.Price stabilization fund,1.24.Government bonds purchased for resale,2. Long-term liabilities,2.1. Long-term borrowings,2.1.1. Long term borrowings,2.1.2. Long term financial lease,2.2. Long term financial assets borrowings,2.3. Convertible bonds,2.4. Long term bonds,2.5. Long-term trade payables,2.6. Long-term advances from customers,2.7. Long-term accrued expenses,2.8. Long-term intercompany payables,2.9. Intra-company payables for operating capital received,2.10. Deffered revenue,2.11. Long term collaterals received,2.12. Other long-term payables,2.13. Preferred shares,2.14. Provision for severance allowances,2.15. Provision for long-term liabilities,2.16. Provision for compensation of investors,2.17. Deferred income tax liabilities,2.18. Technology-science development fund,II. Owner's equity,1. Capital and researves,1.1. Shareholders' equity,1.1.1. Paid-in capital,1.1.1.1 Common shares,1.1.1.2 Preferred shares,1.1.2. Share premium,1.1.3. Conversion options on convertible bonds,1.1.4. Owner's other capital,1.1.5. Treasury shares,1.2. Differences upon asset revaluation,1.3. Foreign exchange differences,1.4. Charter reserve,1.5. Investment and development funds,1.6. Financial researve funds,1.7. Other funds in owners' equity,1.8. Undistributed earnings,1.8.1. Realized gain,1.8.1.1 Beginning accumulated undistributed earnings,1.8.1.2 Current period undistributed earnings,1.8.2. Unrealized gain,1.9. Minority interests,2. Budget sources and other funds,2.1. Bonus and welfare funds,2.2. Budget sources and other funds,2.2. Funds used for fixed asset acquisitions,III. Minority Interests,B. Total Resources,C. Distributed profit to investor,1. Distributed profit to investor during the year
2005,0,283014485756,282425016567,66950584220,66950584220,0,0,203065283851,204237954531,0,0,0,-1172670680,12409148496,0,0,0,0,0,0,320468526,0,0,10820000000,0,0,0,0,0,1268679970,0,0,0,0,0,0,589469189,0,0,589469189,0,0,0,0,0,0,20312788817,17412791000,0,0,0,0,0,0,0,0,17412791000,0,0,14412791000,0,3000000000,0,1857807546,1824599221,5776315334,-3951716113,0,0,0,0,0,33208325,409275000,-376066675,0,0,0,0,0,0,0,0,0,1042190271,0,638378833,0,0,0,403811438,0,0,303327274573,247863742520,103903826096,0,0,0,0,0,0,0,51457317140,0,20000000,4182817100,535686575,1063406260,0,30000000,0,0,0,0,180622200,42319943199,4114033622,0,0,0,0,143959916424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143959916424,0,0,55463532053,55258342469,43000000000,43000000000,43000000000,0,0,0,0,0,0,0,0,0,2095859612,0,10162482857,10162482857,0,10162482857,0,0,205189584,205189584,0,0,0,303327274573,0,0
2006,0,1170206447487,1164983184340,676983995176,676983995176,0,0,407977376071,410386103661,0,0,0,-2408727590,80021813093,0,0,0,0,0,0,6282883197,0,0,66172498766,0,0,0,0,0,7566431130,0,0,0,0,0,0,5223263147,0,0,0,0,0,0,0,5223263147,0,126154258254,121496800000,0,0,0,0,0,0,0,0,121496800000,0,0,121496800000,0,0,0,2705383921,2688425600,7082579783,-4394154183,0,0,0,0,0,16958321,409275000,-392316679,0,0,0,0,0,0,0,0,0,1952074333,0,1237966840,0,0,0,714107493,0,0,1296360705741,874925104476,727199338512,0,0,0,0,0,0,0,49437586683,0,20000000,3997391911,6411673875,1747953220,0,2005808827,0,0,0,0,923693320,652693247722,9961982954,0,0,0,0,147725765964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147725765964,0,0,421435601265,421106334681,370149110000,150000000000,150000000000,0,220281110000,0,-132000000,0,0,0,0,0,2095859612,0,48861365069,48861365069,0,48861365069,0,0,329266584,329266584,0,0,0,1296360705741,0,0
2007,0,1568056324441,1525991390641,876170837965,781170837965,0,95000000000,471278128584,512154968585,0,0,0,-40876840001,178542424092,0,0,0,0,0,0,5176011736,0,0,159333076263,0,0,7353369214,0,0,6679966879,0,0,0,0,0,0,42064933800,0,0,0,0,0,0,0,42064933800,0,202611086225,192250000000,0,0,0,0,0,0,0,0,192250000000,0,0,190000000000,0,2250000000,0,6251270104,6247645104,11564162501,-5316517397,0,0,0,0,0,3625000,409275000,-405650000,0,0,0,0,0,0,0,0,0,4109816121,0,0,0,0,0,4109816121,0,0,1770667410666,1166638278479,1166638278479,90000000000,90000000000,0,0,0,0,0,1982782739,0,104134788734,4487621000,13752081593,12099489074,0,3472686778,0,0,0,0,0,163245363618,773463464943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604029132187,603600838312,370281110000,150000000000,150000000000,0,220281110000,0,0,0,0,0,0,14322179098,14322179098,0,204675370116,204675370116,0,204675370116,0,0,428293875,428293875,0,0,0,1770667410666,0,0
2008,0,1088952824123,1069602553548,409512450020,319512450020,0,90000000000,558066355025,858483118641,0,0,0,-300416763616,102023748503,0,0,0,0,0,0,1812601737,0,0,76430355749,0,0,9711273564,0,0,14069517453,0,0,0,0,0,0,19350270575,0,0,49351498,0,2668258877,0,0,16632660200,0,349559304966,325096800000,0,0,0,0,0,0,0,0,325096800000,0,0,387324076342,0,82960000000,-145187276342,14176436509,12966040845,20243856809,-7277815964,0,0,0,0,0,1210395664,1654736256,-444340592,0,0,0,0,0,0,0,0,0,10286068457,0,3214617873,0,0,4610757685,2460692899,0,0,1438512129089,370947402534,370901700077,0,0,0,0,0,0,0,328113759612,0,4409004043,4765631000,1228028494,7062230592,0,661707974,0,0,0,0,8443276870,9373960114,6844101378,0,0,0,0,45702457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45702457,0,0,0,0,1067564726555,1064525452969,1332592536720,451500000000,451500000000,0,881092536720,0,0,0,0,0,14322179098,0,14322179098,0,-296711441947,-296711441947,0,-296711441947,0,0,3039273586,3039273586,0,0,0,1438512129089,0,0
2009,0,1268338449109,1265300455660,475807301959,439222301959,0,36585000000,732992652378,853157482042,0,0,0,-120164829664,56500501323,0,0,0,0,0,0,1321418984,0,0,4063449200,0,0,2156268687,0,0,48959364452,0,0,0,0,0,0,3037993449,0,0,331044572,0,0,2668258877,0,38690000,0,507656860022,479936000000,0,0,0,0,0,0,0,0,479936000000,0,0,390741000000,0,89195000000,0,13926692554,12733744538,24680743621,-11946999083,0,0,0,0,0,1122348016,1988064540,-865716524,0,70600000,0,0,0,0,0,0,0,13794167468,0,11410264969,0,0,0,2383902499,0,0,1775995309131,534895128740,534826875739,0,0,0,0,0,0,0,416020248791,0,2383681643,3973208500,1558592523,4612427713,0,1126152566,0,0,0,0,9418790570,7364535134,88369238299,0,0,0,0,68253001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68253001,0,0,0,0,1241100180391,1238843354287,1332592536720,722339370000,722339370000,0,610253166720,0,0,0,-151500000,0,0,0,14322179098,14322179098,-122242040629,-122242040629,0,-122242040629,0,0,2256826104,2256826104,0,0,0,1775995309131,0,0
2010,0,1103765229069,1100365380845,290875831010,268583558114,0,22292272896,634281294280,808486240419,0,0,0,-174204946139,175208255555,0,0,0,0,0,0,5506897855,0,0,9589624560,0,0,993842121,0,0,170239319718,0,-11121428699,0,0,0,0,3399848224,0,0,480787847,0,2668258877,0,0,250801500,0,514255891337,486997610397,0,0,0,0,0,0,0,0,486997610397,0,0,466586227397,0,20411383000,0,14772009454,7870087418,24079548930,-16209461512,0,0,0,0,0,6831322036,8287037040,-1455715004,0,70600000,0,0,0,0,0,0,0,12486271486,0,10748070586,0,0,0,1738200900,0,0,1618021120406,471985576729,471924668998,0,0,0,0,0,0,0,243039913639,0,10563703341,3777628500,3501559291,8541416277,0,2401168397,0,0,0,0,10613306875,45683903587,142774816998,0,1027252093,0,0,60907731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60907731,0,0,0,0,1146035543677,1146035543677,1332364536720,722339370000,722339370000,0,610253166720,0,0,-228000000,0,0,0,0,14322179098,14322179098,-214973351239,-214973351239,0,-214973351239,0,0,0,0,0,0,0,1618021120406,0,0
2011,0,996508358156,993204049896,538638087630,209969131618,0,328668956012,409948820596,617417948989,0,0,0,-207469128393,44617141670,0,0,0,0,0,0,4698656548,0,0,7949737534,0,0,738790025,0,0,42351386262,0,-11121428699,0,0,0,0,3304308260,0,0,490641383,0,0,2668258877,0,145408000,0,361336458426,328812973000,0,0,0,0,0,0,0,0,328812973000,0,0,326764681100,0,3832791900,-1784500000,18359677671,11808052980,32214157869,-20406104889,0,0,0,0,0,6551624691,10470716440,-3919091749,0,0,0,0,0,0,0,0,0,14163807755,0,13621407455,0,0,0,542400300,0,0,1357844816582,309531800650,309448551353,0,0,0,0,0,0,0,157155557781,0,16704633332,2238915000,1536173783,10269705452,0,482032075,0,0,0,0,10346871445,1915878752,108065916390,0,732867343,0,0,83249297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83249297,0,0,0,0,1048313015932,1048313015932,1332364536720,722339370000,722339370000,0,610253166720,0,0,-228000000,0,0,0,14322179098,14322179098,0,-312695878984,-312695878984,0,-312695878984,0,0,0,0,0,0,0,1357844816582,0,0
2012,0,1245457527196,1241707418998,598724776910,266114276910,0,332610500000,422867197098,604924224625,0,0,0,-182057027527,220115444990,0,0,0,0,0,0,1293919255,0,0,6603288600,0,0,190351336238,0,0,34436204596,0,-12569303699,0,0,0,0,3750108198,0,0,683989150,0,187171,2668258877,0,397673000,0,289400833311,257417881419,0,0,0,0,0,0,0,0,257417881419,0,0,280198173000,0,0,-22780291581,12565514601,8138052610,30904550527,-22766497917,0,0,0,0,0,4427461991,10470716440,-6043254449,0,0,0,0,0,0,0,0,0,19417437291,0,4468315577,0,0,0,14949121714,0,0,1534858360507,409227159433,409227159433,20000000000,20000000000,0,0,0,0,0,246491207124,0,7755670061,1949715000,1042997175,15172815955,0,1066704553,0,0,0,0,12387215055,2056186752,100588580415,0,716067343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125631201074,1125631201074,1332364536720,722339370000,722339370000,0,610253166720,0,0,-228000000,0,0,0,14322179098,14322179098,0,-235377693842,-235377693842,0,-235377693842,0,0,0,0,0,0,0,1534858360507,0,0
2013,0,1644929366173,1639955817158,534918374257,357215274257,0,177703100000,662321404963,782772864519,0,0,0,-120451459556,442716037938,0,0,0,0,0,0,1428264108,0,0,7410179850,0,0,358381076838,0,0,93190604858,0,-17694087716,0,0,0,0,4973549015,0,0,1350548043,0,0,3273243302,0,349757670,0,147765486175,119112223000,0,0,0,0,0,0,0,0,119112223000,0,0,157614223000,0,0,-38502000000,8389397745,5960032981,26717692677,-20757659696,0,0,0,0,0,2429364764,10470716440,-8041351676,0,0,0,0,0,0,0,0,0,20263865430,0,2819124879,0,0,0,17444740551,0,0,1792694852348,580640946983,580640946983,0,0,0,0,0,0,0,331975838414,0,8958535842,1819300000,1914652686,18838357155,0,854431819,0,0,0,0,10377664610,1911831075,203484068039,0,506267343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212053905365,1212053905365,1332364536720,722339370000,722339370000,0,610253166720,0,0,-228000000,0,0,0,14322179098,14322179098,0,-148954989551,-148954989551,0,-148954989551,0,0,0,0,0,0,0,1792694852348,0,0
2014,0,1688384894252,1684205932012,710556071690,590556071690,0,120000000000,333493737668,439526190838,0,0,0,-106032453170,640156122654,0,0,0,0,0,0,1656043393,0,0,8057109350,0,0,622405195723,0,0,25731861904,0,-17694087716,0,0,0,0,4178962240,0,0,443797688,0,0,3273243302,0,461921250,0,195349776913,168849067949,0,0,0,0,0,0,0,0,168849067949,0,0,207958223000,0,0,-39109155051,4129826072,3582425520,26458374097,-22875948577,0,0,0,0,0,547400552,10470716440,-9923315888,0,0,0,0,0,0,0,0,0,22370882892,0,2337139730,0,0,0,20033743162,0,0,1883734671165,542528749298,542528749298,0,0,0,0,0,0,0,484275768805,0,3277140573,2029550000,3803212512,33469130382,0,657058746,0,0,0,0,8012252948,2934834075,2317175056,0,1752626201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341205921867,1341205921867,1332364536720,722339370000,722339370000,0,610253166720,0,0,-228000000,0,0,0,14322179098,14322179098,0,-19802973049,-19802973049,0,-19802973049,0,0,0,0,0,0,0,1883734671165,0,0
