Year,Quarter,I. Current Assets,1. Short term financial assets,1.1.Cash and cash equivalents,1.1.1. Cash,1.1.1.1 Cash deposited by investors for securities trading,1.1.2. Cash equivalents,1.2. Net Value Short-term investments,1.2.1. Short-term investments,1.2.2. Held-to-maturity investment,1.2.3. Loans,1.2.4. Available for sales assets,1.2.5. Provisions for impairments of short-term investments,1.3. Accounts receivable,1.3.1. Receivables(from 2019),1.3.1.1. Account receivables,1.3.1.2. Receivables and accrued dividend/interest of financial assets,1.3.1.2.1. Due or overdue receivables on dividend/interest,1.3.1.2.1.1. Doubtful debts on dividend/interest which are overdue,1.3.1.2.2 Undue accrued dividend/interest,1.3.2. Trade accounts receivable,1.3.3. Deductible value added tax,1.3.4. Receivables form services provided by the stock company,1.3.5. Prepayments to suppliers,1.3.6. Intercompany receivables,1.3.7. Receivables arise from transaction error,1.3.8. Receivable from trading stocks,1.3.9. Construction contract in progress receivables,1.3.10. Short-term loans receivables,1.3.11. Other receivables,1.3.12. Provision for short term receivables,1.3.13. Provision for doubtful debts,1.3.14. Shortage of current assets waiting for solution,"1.4.Inventories,net",1.4.1.Inventories,1.4.2. Provision for decline in inventories,2. Other current assets,2.1. Advance,2.2. Tools and equipments,2.3. Short-term prepayments,2.4. Short term Collaterals,2.5. VAT to be claimed,2.6. Other taxes receivable,2.7. Government bonds purchased for resale,2.8. Other current assets,2.9. Provision for other current assets,II. Long-Term Assets,1. Long term financial assets,1.1. Long-term trade receivables,1.1.1. Long-term customer receivables,1.1.2. Long-term prepayments to suppliers,1.1.3. Paid-in capital in wholly-owned subsidiaries,1.1.4. Long-term intercompany receivables,1.1.5. Long-term loans receivables,1.1.6. Other long-term receivables,1.1.7. Provision for doubtful LT receivable,1.2. Long-term investments,1.2.1. Investments in subsidiaries,1.2.2. Investments in associates,1.2.3. Long- term securities Investments,1.2.3.1. Held-to-maturity investment,1.2.4. Other long-term investments,1.2.5. Provision for diminuation in value of long-term investments,2. Fixed Assets,2.1. Tangible fixed assets Accumulated depreciation,2.1.1. Cost,2.1.2. Accumulated depreciation,2.1.3. Revaluation of tangible fixed assets using fair value model,2.2 Finance lease assets,2.2.1. Cost,2.2.2. Accumulated depreciation,2.2.3. Revaluation of fixed assets in financial lease using fair value model,2.3. Intangible fixed assets,2.3.1. Cost,2.3.2. Accumulated depreciation,2.3.3. Revaluation of intangible fixed assets using fair value model,2.4. Construction in progress,3. Net Investment properties,3.1. Cost,3.2.Accumulated depreciation,3.3.Revaluation of investment property using fair value model,4. Long-term incomplete assets,4.1. Long-term cost of work in progress,4.2. Construction in progress,5. Other long-term assets,5.1. Long term collaterals,5.2. Long-term prepayments,5.3. Deferred income tax assets,"5.4. Long-term equipment, material and spare parts",5.5. Payments to Settlement Assistance Fund,5.6. Other long-term assets,5.7. Goodwill,6. Provision for long term assets,A.  Total Assets,I. Liabilites,1. Current liabilities,1.1. Short-term borrowings,1.1.1. Short term borrowings,1.1.2. Short term finance lease,1.2. Short term financial assets borrowings,1.3. Short term convertible bonds,1.4. Short term bonds issued,1.5. Borrowings form payable assistance fund,1.6. Payables to securities trading,1.7. Payable arise from transaction errors,1.8. Short-term trade payables,1.9. Advances from customer,1.10. Taxes and liabilities to State budget,1.11. Payable to employees,1.12. Employees' welfare payable to authorities,1.13. Accrued expenses,1.14. Intercompany payables,1.15. Short-term unrealized revenue,1.16. Short term collaterals received,1.17. Construction contract in progress payables,"1.18. Dividend, principal and interest payables",1.19. Payables to securities issuers,1.20. Other payables,1.21. Provision for ST liabilities,1.22.Bonus and welfare funds,1.23.Price stabilization fund,1.24.Government bonds purchased for resale,2. Long-term liabilities,2.1. Long-term borrowings,2.1.1. Long term borrowings,2.1.2. Long term financial lease,2.2. Long term financial assets borrowings,2.3. Convertible bonds,2.4. Long term bonds,2.5. Long-term trade payables,2.6. Long-term advances from customers,2.7. Long-term accrued expenses,2.8. Long-term intercompany payables,2.9. Intra-company payables for operating capital received,2.10. Deffered revenue,2.11. Long term collaterals received,2.12. Other long-term payables,2.13. Preferred shares,2.14. Provision for severance allowances,2.15. Provision for long-term liabilities,2.16. Provision for compensation of investors,2.17. Deferred income tax liabilities,2.18. Technology-science development fund,II. Owner's equity,1. Capital and researves,1.1. Shareholders' equity,1.1.1. Paid-in capital,1.1.1.1 Common shares,1.1.1.2 Preferred shares,1.1.2. Share premium,1.1.3. Conversion options on convertible bonds,1.1.4. Owner's other capital,1.1.5. Treasury shares,1.2. Differences upon asset revaluation,1.3. Foreign exchange differences,1.4. Charter reserve,1.5. Investment and development funds,1.6. Financial researve funds,1.7. Other funds in owners' equity,1.8. Undistributed earnings,1.8.1. Realized gain,1.8.1.1 Beginning accumulated undistributed earnings,1.8.1.2 Current period undistributed earnings,1.8.2. Unrealized gain,1.9. Minority interests,2. Budget sources and other funds,2.1. Bonus and welfare funds,2.2. Budget sources and other funds,2.2. Funds used for fixed asset acquisitions,III. Minority Interests,B. Total Resources,C. Distributed profit to investor,1. Distributed profit to investor during the year
2006,0,377271000000,374308000000,157269000000,157269000000,0,0,175678000000,175737000000,0,0,0,-59000000,41361000000,0,0,0,0,0,0,103000000,0,0,0,0,0,28520000000,0,0,12738000000,0,0,0,0,0,0,2963000000,0,0,1206000000,0,0,0,0,1757000000,0,294589000000,289371000000,0,0,0,0,0,0,0,0,289371000000,0,0,289371000000,0,0,0,5098000000,2870000000,3004000000,-134000000,0,1739000000,1806000000,-67000000,0,489000000,514000000,-25000000,0,0,0,0,0,0,0,0,0,120000000,0,0,0,0,0,120000000,0,0,671860000000,368999000000,367322000000,160300000000,160300000000,0,0,0,0,0,0,0,0,0,1238000000,231000000,0,0,0,0,0,0,0,128469000000,77084000000,0,0,0,0,1677000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1663000000,0,14000000,0,0,0,0,302861000000,302084000000,300000000000,300000000000,300000000000,0,0,0,0,0,0,0,0,0,972000000,0,1112000000,1112000000,0,1112000000,0,0,777000000,777000000,0,0,0,671860000000,0,0
2007,0,1436347000000,1424551000000,413742000000,413742000000,0,0,963444000000,973909000000,0,0,0,-10465000000,47365000000,0,0,0,0,0,0,11453000000,0,0,61000000,0,0,5000000,0,0,35846000000,0,0,0,0,0,0,11796000000,0,0,6680000000,0,0,0,0,5116000000,0,826938000000,808204000000,0,0,0,0,0,0,0,0,808204000000,0,0,0,0,811018000000,-2814000000,18278000000,7610000000,9461000000,-1851000000,0,1898000000,2308000000,-410000000,0,471000000,671000000,-200000000,0,8299000000,0,0,0,0,0,0,0,456000000,0,0,0,0,0,456000000,0,0,2263285000000,1098700000000,797022000000,435000000000,435000000000,0,0,0,0,0,0,0,9000000,0,777000000,0,0,2144000000,0,0,0,0,8818000000,297340000000,52934000000,0,0,0,0,301678000000,0,0,0,0,0,0,0,0,0,0,0,0,0,301664000000,0,14000000,0,0,0,0,1164585000000,1149061000000,1100000000000,1100000000000,1100000000000,0,0,0,0,0,0,0,0,4907000000,35319000000,0,8835000000,8835000000,0,8835000000,0,0,15524000000,15524000000,0,0,0,2263285000000,0,0
2008,0,1923390000000,1900558000000,611897000000,211897000000,0,400000000000,1182791000000,1189036000000,0,0,0,-6245000000,105870000000,0,0,0,0,0,0,0,0,0,5947000000,0,0,23492000000,0,0,76431000000,0,0,0,0,0,0,22832000000,0,0,2120000000,0,20000000,0,0,20692000000,0,532940000000,478471000000,0,0,0,0,0,0,0,0,478471000000,0,0,574913000000,0,0,-96442000000,40423000000,15400000000,22601000000,-7201000000,0,5778000000,7029000000,-1251000000,0,2848000000,3468000000,-620000000,0,16397000000,0,0,0,0,0,0,0,14046000000,0,10239000000,0,0,0,3807000000,0,0,2456330000000,1300323000000,1292950000000,927200000000,927200000000,0,0,0,0,0,334124000000,0,207000000,169000000,1717000000,158000000,0,19620000000,0,0,0,0,7700000000,0,2055000000,0,0,0,0,7373000000,5356000000,5356000000,5356000000,5356000000,0,0,0,0,0,0,0,0,0,0,0,2017000000,0,0,0,0,1156007000000,1147463000000,1100000000000,1100000000000,1100000000000,0,0,0,0,0,0,0,0,4882000000,19946000000,21523000000,1112000000,1112000000,0,1112000000,0,0,8544000000,8544000000,0,0,0,2456330000000,0,0
2009,0,6596416000000,6566697000000,1423070000000,833070000000,0,590000000000,4482790000000,4591749000000,0,0,0,-108959000000,660837000000,0,0,0,0,0,0,2141000000,0,0,4987000000,0,0,29256000000,0,0,624453000000,0,0,0,0,0,0,29719000000,0,0,17628000000,0,0,0,0,12091000000,0,535750000000,314342000000,0,0,0,0,0,0,0,0,314342000000,0,0,170164000000,0,173500000000,-29322000000,202553000000,124973000000,144250000000,-19277000000,0,4605000000,7029000000,-2424000000,0,70387000000,76346000000,-5959000000,0,2588000000,0,0,0,0,0,0,0,18855000000,0,8226000000,3966000000,0,0,6663000000,0,0,7132166000000,5891200000000,3764853000000,2465000000000,2465000000000,0,0,0,0,0,890566000000,0,261425000000,615000000,11562000000,3889000000,0,66413000000,0,0,0,0,9725000000,0,20525000000,2735000000,32398000000,0,0,2126347000000,2123562000000,2123562000000,2123562000000,2123562000000,0,0,0,0,0,0,0,0,0,838000000,0,1947000000,0,0,0,0,1238591000000,1238591000000,1100000000000,1100000000000,1100000000000,0,0,0,0,0,0,-37000000,0,6466000000,45392000000,48757000000,38013000000,38013000000,0,38013000000,0,0,0,0,0,0,2375000000,7132166000000,0,0
2010,0,8512148875309,8492433015713,701580721848,471768221848,0,229812500000,7139183624561,7338632033786,0,0,0,-199448409225,651668669304,0,0,0,0,0,0,5494297143,0,0,10778199399,0,0,44460912543,0,0,590935260219,0,0,0,0,0,0,19715859596,0,0,6179730036,0,7151813993,0,0,6384315567,0,679424146198,409289071378,0,0,0,0,0,0,0,0,409289071378,0,0,0,0,412352026860,-3062955482,227766587284,136928786228,174058935588,-37130149360,0,8125703363,11404291051,-3278587688,0,72168512140,83402957341,-11234445201,0,10543585553,0,0,0,0,0,0,0,42368487536,0,6516784490,9375980415,0,0,26475722631,0,0,9191573021507,7566360537923,7426613064100,3516995000000,3516995000000,0,0,0,0,0,731248280226,0,62066762207,2183317334,719857793,6223656227,0,114278378589,0,0,0,0,2487479301,0,2965522471186,308141146,24579720091,0,0,139747473823,136636609763,136636609763,136636609763,136636609763,0,0,0,0,0,0,0,0,0,837743225,0,2273120835,0,0,0,0,1625439116658,1625439116658,1406900000000,1266600000000,1266600000000,0,140300000000,0,0,0,0,-110832117,0,5446041610,55523179467,48447973843,109232753855,109232753855,0,109232753855,0,0,0,0,0,0,-226633074,9191573021507,0,0
2011,0,2286417030670,2263639980728,443465219860,443465219860,0,0,349197921044,869996868339,0,0,0,-520798947295,1470976839824,0,0,0,0,0,0,410823306,0,0,16016908503,0,0,26523515596,0,0,2261329185569,0,-833303593150,0,0,0,0,22777049942,0,0,2607067121,0,0,18021705551,0,2148277270,0,462059160500,192116551064,0,0,0,0,0,0,0,0,192116551064,0,0,361875606264,0,27431600000,-197190655200,243890682774,148498319016,200813250281,-52314931265,0,5709948082,8414109086,-2704161004,0,88712649182,106317327723,-17604678541,0,969766494,0,0,0,0,0,0,0,26051926662,0,2693121157,0,0,0,23358805505,0,0,2748476191170,2737322983919,2731133481812,844822222222,844822222222,0,0,0,0,0,346533311454,0,60737464962,4070000000,2125123303,1059413016,0,16604710069,0,0,0,0,2973888079,0,1431414145552,0,20793203155,0,0,6189502107,3641615202,3641615202,3641615202,3641615202,0,0,0,0,0,0,0,0,0,594215825,0,1953671080,0,0,0,0,-117058406401,-117058406401,1406900000000,1266600000000,1266600000000,0,140300000000,0,0,0,0,-450649276,0,4006041610,55523179467,49563234852,-1632600213054,-1632600213054,0,-1632600213054,0,0,0,0,0,0,128211613652,2748476191170,0,0
2012,0,1054338955090,1049576251223,209382318433,191382318433,0,18000000000,643086994223,664764664268,0,0,0,-21677670045,197106938567,0,0,0,0,0,0,4292010831,0,0,5795996016,0,0,36954258112,0,0,651803172057,0,-501738498449,0,0,0,0,4762703867,0,0,3213374053,0,5922234,38304939,0,1505102641,0,244491898066,164396356845,0,0,0,0,0,0,0,0,164396356845,0,0,237136463805,0,145431600000,-218171706960,55217553867,27685941894,73171821796,-45485879902,0,2123548045,3027956346,-904408301,0,24553950578,48941370795,-24387420217,0,854113350,0,0,0,0,0,0,0,24877987354,0,151779833,0,0,0,24726207521,0,0,1298830853156,1424214848064,622286551964,139000000000,139000000000,0,0,0,0,0,185412922817,0,60653286935,635105000,1848572004,0,0,115370988950,0,0,0,0,2361085336,0,87106500690,13100000000,16798090232,0,0,801928296100,801136123803,801136123803,801136123803,801136123803,0,0,0,0,0,0,0,0,0,0,0,792172297,0,0,0,0,-251097467677,-251097467677,1406900000000,1266600000000,1266600000000,0,140300000000,0,0,0,0,666905312,0,4006041610,55523179467,49563234852,-1767756828918,-1767756828918,0,-1767756828918,0,0,0,0,0,0,125713472769,1298830853156,0,0
2013,0,596882476813,595061148333,242084503021,203784503021,0,38300000000,123224465509,124072200075,0,0,0,-847734566,229752179803,0,0,0,0,0,0,4140434845,0,0,5390707132,0,0,7335344241,0,0,218895343798,0,-6009650213,0,0,0,0,1821328480,0,0,1127905780,0,0,205966471,0,487456229,0,174499717986,126323940000,0,0,0,0,0,0,0,0,126323940000,0,0,6642340000,0,119681600000,0,35231379216,15205777779,53311255459,-38105477680,0,1834884394,3027956346,-1193071952,0,17927767043,48896371698,-30968604655,0,262950000,0,0,0,0,0,0,0,12944398770,0,349903771,0,0,0,12594494999,0,0,771382194799,454676769834,392784569600,130000000000,130000000000,0,0,0,0,0,187584066140,0,1983932414,0,480332186,0,0,7012011525,0,0,0,0,879991418,0,51834770833,0,13009465084,0,0,61892200234,61320693803,61320693803,61320693803,61320693803,0,0,0,0,0,0,0,0,0,0,0,571506431,0,0,0,0,191272422394,191272422394,1406900000000,1266600000000,1266600000000,0,140300000000,0,0,0,0,57308997,0,4006041610,55523179467,49563234852,-1324777342532,-1324777342532,0,-1324777342532,0,0,0,0,0,0,125433002571,771382194799,0,0
2014,0,477924383739,476667373613,168387639644,167887639644,0,500000000,15736568147,18300842141,0,0,0,-2564273994,292543165822,0,0,0,0,0,0,606350000,0,0,891361128,0,0,209486840021,0,0,88649027343,0,-7090412670,0,0,0,0,1257010126,0,0,629787346,0,202185838,38304939,0,386732003,0,36425405300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23994723337,7371918074,44846995067,-37475076993,0,0,0,0,0,16395855263,54031795723,-37635940460,0,226950000,0,0,0,0,0,0,0,12430681963,0,142307210,0,0,0,12288374753,0,0,514349789039,306115480418,244703178500,0,0,0,0,0,0,0,198156069560,0,1675579783,0,595555186,1831792425,0,2959428083,0,0,0,0,288411974,0,32076913729,0,7119427760,0,0,61412301918,61000000000,61000000000,61000000000,61000000000,0,0,0,0,0,0,0,0,0,0,0,412301918,0,0,0,0,208234308621,208234308621,1406900000000,1266600000000,1266600000000,0,140300000000,0,0,0,0,0,0,4006041610,55523179467,49563234852,-1307758147308,-1307758147308,0,-1307758147308,0,0,0,0,0,0,0,514349789039,0,0
2015,0,358195264794,357348355737,1983619989,1483619989,0,500000000,241356312452,10430648804,0,231850409637,0,-924745989,114008423296,3690036053,1404700598,2285335455,0,0,2285335455,0,0,231295134,182565805,0,0,0,0,0,111309226902,-1404700598,0,0,0,0,0,846909057,158245926,0,320638089,103448000,226272103,38304939,0,0,0,30398252372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15688086229,4333797740,44483207067,-40149409327,0,0,0,0,0,11354288489,56163595723,-44809307234,0,0,0,0,0,0,0,0,0,14710166143,54200000,9532321,0,0,14646433822,0,0,0,388593517166,174636525877,174256779291,43000000000,43000000000,0,0,0,0,0,547807933,23908600,11762608,70000000,917103218,1657568345,25568200,7261987059,0,0,0,0,0,0,115851765787,0,4889307541,0,0,379746586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379746586,0,0,0,213956991289,213956991289,1406900000000,1266600000000,1266600000000,0,140300000000,0,0,0,0,0,44599142581,0,55523179467,8970133881,-1302035464640,-1301035739701,0,-1301035739701,-999724939,0,0,0,0,0,0,388593517166,0,0
