Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,3,320090933560,-211250091056,-8309448197,-9467120239,-3743151992,1501432960,-22261295476,0,66561259560,0,2390000,0,0,0,0,12646278,15036278,0,0,120253742849,-197245547787,-4206271820,0,0,-81198076758,-14621780920,17812484706,38589869,3229293655
2011,1,124218016071,-95781413792,-4251019029,-4220945453,-1333819087,4951613216,-5677126332,0,17905305594,0,90000000,0,0,0,0,126571504,216571504,0,0,67071716016,-108649093453,-955803714,0,0,-42533181151,-24411304053,37222894800,-42377676,12769213071
2011,4,227009542496,-148137822530,-5303327534,-8301690314,0,3619047209,5906960857,0,74792710184,-5273625583,0,-20039200000,30067000000,0,0,83810884,4837985301,0,0,104321593732,-148398539102,-370658246,-12824650000,0,-57272253616,22358441869,18502766231,-73148332,40788059768
2012,1,191378833912,-103187113523,-5221225725,-7659966625,-1822042414,508649083,-8168358091,0,65828776617,-186025540,0,-4500000000,0,0,0,75734641,-4610290899,0,0,72893967160,-161516880701,-168194200,0,0,-88791107741,-27572622023,40788059768,-2403088,13213034657
2012,2,220597227204,-122578625968,-3791186784,-5964268625,-357023441,689481902,-6380535951,0,82215068337,-8963153144,0,-10000000000,0,0,0,262280578,-18700872566,0,0,89265873106,-143620195788,-121228300,-230000,0,-54475780982,9038414789,13213034657,-1112510,22250336936
2012,3,179796840792,-125709403586,-3739715622,-6441272846,-1320353516,6007527638,-4808232176,0,43785390684,76948981,348766194,14500000000,0,0,0,18056807,14943771982,0,0,87206761313,-148440897264,0,0,0,-61234135951,-2504973285,22250336936,-2403088,19742960563
2012,4,220111665305,-124202003532,-3822692863,-8033393062,0,1801415304,-7242303516,0,78612687636,-6934558960,0,0,0,0,9108750000,16055795,2190246835,0,0,78968631963,-155064620709,0,-6401845000,0,-82497833746,-1694899275,19742960563,131801,18048193089
2013,1,222503307337,-113133910701,-4358403729,-5321666406,-1458040807,1270204638,-8216014596,0,91285475736,-2217285511,0,0,0,0,0,22259503,-2195026008,0,0,78629399118,-169614479582,-16040625,0,0,-91001121089,-1910671361,18048193089,6231984,16143753712
2013,2,225530518202,-123866017536,-3251492144,-4934812288,0,1179669258,-7155645080,0,87502220412,-1234923325,0,0,0,0,0,46451398,-1188471927,0,0,82690961467,-167030748134,-48121875,0,0,-84387908542,1925839943,16143753712,0,18069593655
2013,3,235294612807,-122321625946,-3300973825,-5012690103,-470450751,1133528801,-11582369048,0,93740031935,-7273789028,147435364,0,0,0,0,884160152,-6242193512,0,0,85789075058,-166214503007,-52813757,0,0,-80478241706,7019596717,18069593655,-112659,25089077713
2013,4,258891341553,-143225886321,-2591929841,-4822304521,0,7075574559,-23270798562,0,92055996867,-376493580,0,0,0,0,0,208005760,-168487820,0,0,110744589799,-162569758597,-56880057,0,0,-51882048855,40005460192,25089077713,-32657249,65061880656
2014,1,188359466853,-119360882959,-4326110047,-4543923058,0,2018352334,-7109913621,0,55036989502,-946143256,0,0,0,0,0,29044441,-917098815,0,0,101215252762,-188456915035,0,-16040625,0,-87257702898,-33137812211,65061880656,17236567,31941305012
2014,2,218464478757,-47675250927,-4135393291,-4454106768,0,3842754446,-4612126431,0,161430355786,-3168170379,0,0,0,0,0,17874878,-3150295501,0,0,29737762731,-181124537519,-67784175,16040625,0,-151438518338,6841541947,31941305012,495873,38783342832
2014,3,238657866732,-63719513482,-3936756729,-4538253713,0,1593444936,-14253648565,0,153803139179,-2267309491,0,0,0,0,0,32954053,-2234355438,0,0,16752866219,-156246726936,-334620228,0,0,-139828480945,11740302796,38783342832,12527365,50536172993
2014,4,287124408820,-623971034976,-4430985683,-4407014033,-2548456888,7800424525,-22182857950,0,-362615516185,-10816316408,0,0,7711642000,0,0,25633041,-3079041367,0,0,569771119389,-169868450353,0,0,0,399902669036,34208111484,50536172993,18661784,84762946261
2015,1,266265850102,-243353582255,-6121656711,-4022378253,-852095616,668146957,-8102987109,0,4481297115,-818339860,0,0,0,0,0,413360999,-404978861,0,0,181638952331,-207583809453,0,0,0,-25944857122,-21868538868,71962946261,11111174,50105518567
2015,2,302696428806,-251061666369,-3818006398,-4631296298,-1502315348,3910505307,-861219051,0,44732430649,-7504795725,0,-20000000000,0,0,0,626365341,-26878430384,0,-181638952331,573231644298,-376722860949,0,0,0,14869831018,32723831283,50105518567,-37920513,82791429337
2015,3,273088190935,-274040456976,-4909125141,-4388011330,0,7422770754,-26445278723,0,-29271910481,-1043285000,0,0,20000000000,0,0,260541548,19217256548,0,0,194354058912,-195473659178,0,-14137750000,0,-15257350266,-25312004199,82791429337,-4250000,57475175138
2015,4,329751972309,-269601873281,-5275226620,-4365252975,-1046026788,2520616072,-20829804178,0,31154404539,-12840787604,0,14500000000,-12700000000,0,0,-1227145334,-12267932938,0,0,169976120526,-139609471243,-72495750,-1450000,0,30292703533,49179175134,57475175138,4250000,106658600272
2016,1,290263463114,-320298462290,-6752915926,-4450166149,-1232318497,6173847451,-13374656495,0,-49671208792,-4767843080,0,0,0,0,0,260933254,-4506909826,0,0,209162537722,-180950388390,0,0,0,28212149332,-25965969286,106658600272,0,80692630986
