Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2007,0,598382759779,-749500870,597633258909,-548456866113,49176392796,2391645711,-22036130292,-18697226436,-11464370994,-9045993804,9021543417,6801021281,-5422198055,1378823226,0,10400366643,-2747205047,-98000000,-2845205047,7555161596,0,7555161596,0,0
2008,0,265150622880,-3242364096,261908258784,-245821654465,16086604319,780131728,-19949544104,-12929579038,-6071089461,-9355391162,-18509288680,23377975790,-4341797418,19036178372,0,526889692,-314980518,0,-314980518,211909174,0,211909174,0,0
2009,0,358150431877,-1753421262,356397010615,-318222424885,38174585730,170201147,-12912684474,-7106187853,-9036651063,-9255451233,7140000107,3946266436,-3244780728,701485708,0,7841485815,-2235580133,1140418774,-1095161359,6746324456,0,6746324456,637,0
2010,0,481253586699,-5288355786,475965230913,-412057251169,63907979744,498299696,-16762466734,-13596847514,-12673203894,-11155366494,23815242318,4714370749,-3608429067,1105941682,0,24921184000,-6339048550,0,-6339048550,18582135450,0,18582135450,1429,0
2011,0,670021347244,-605435769,669415911475,-597711653828,71704257647,5681207027,-33994462813,-27446268840,-21194467428,-14468496206,7728038227,8849971490,-4953366696,3896604794,0,11624643021,-1790261876,107679371,-1682582505,9942060516,0,9942060516,765,0
2012,0,742445472100,0,742445472100,-674517482605,67927989495,585014300,-25901126243,-24417170308,-17050730821,-16223261254,9337885477,3519363703,-539062842,2980300861,0,12318186338,-1816266815,-3999157,-1820265972,10497920366,0,10497920366,808,0
2013,0,821407631042,0,821407631042,-764397626008,57010005034,1784301369,-22269508268,-19610715583,-16458333196,-13472340954,6594123985,454269376,-2041413384,-1587144008,0,5006979977,-2076028894,157178356,-1918850538,3088129439,0,3088129439,238,0
2014,0,848212954353,-1819367571,846393586782,-788498470696,57895116086,1303482277,-15851278052,-17402291142,-15391096272,-14058061896,13898162143,2554658325,-1627543506,927114819,0,14825276962,-3295809049,-157758407,-3453567456,11371709506,0,11371709506,700,0
2015,0,1055884376138,0,1055884376138,-976436714614,79447661524,2231637741,-17649309191,-16501940017,-18443068506,-15683617446,29903304122,667841081,-1180705919,-512864838,0,29390439284,-6632955523,-103100163,-6736055686,22654383598,0,22654383598,1394,0
2016,0,1146803640734,0,1146803640734,-1035635503903,111168136831,3322440885,-19815009133,-19241995781,-23414336690,-19354545829,51906686064,1152344736,-1005694756,146649980,0,52053336044,-10881700892,-980492546,-11862193438,40191142606,0,40191142606,2450,0
2017,0,1097639037081,0,1097639037081,-1028583987643,69055049438,5670206822,-19127533428,-18167305279,-22080911308,-22008413164,11508398360,432857057,-364295231,68561826,0,11576960186,-2783717456,-551926228,-3335643684,8241316502,0,8241316502,371,0
2018,0,895239595174,-74140055,895165455119,-849247453322,45918001797,3373431293,-19411007800,-18654410059,-23540882051,-19021360951,-12681817712,17342318345,-19741529,17322576816,0,4640759104,-2579444282,0,-2579444282,2061314822,0,2061314822,98,0
2019,0,981049813413,-727780227,980322033186,-916570090581,63751942605,3757019178,-18975240774,-18585910360,-25811493449,-19074791752,3647435808,43572624,-696061283,-652488659,0,2994947149,-906701763,0,-906701763,2088245386,0,2088245386,102,102
