date,open,high,low,close,volume,unadjusted,putthrough
2010-12-08,5.9107,5.9545,5.5167,5.6918,566700,13.0000,0
2010-12-09,6.1734,6.1734,5.4291,5.8231,185600,13.3000,0
2010-12-10,5.8669,5.9107,5.6918,5.8669,189600,13.4000,0
2010-12-13,5.7356,6.1296,5.5166,5.9545,177600,13.6000,0
2010-12-14,5.7794,5.8669,5.5605,5.8669,230100,13.4000,0
2010-12-15,5.6918,6.0858,5.5604,5.6918,143500,13.0000,0
2010-12-16,5.6042,5.9545,5.6042,5.6918,108400,13.0000,0
2010-12-17,5.6918,5.9107,5.6480,5.9107,26500,13.5000,0
2010-12-20,5.7356,5.9107,5.6918,5.7356,143600,13.1000,0
2010-12-21,5.6918,5.8232,5.5605,5.8231,124100,13.3000,0
2010-12-22,5.6918,5.7793,5.6918,5.6918,175600,13.0000,0
2010-12-23,5.6042,5.7356,5.6042,5.7356,130700,13.1000,0
2010-12-24,5.6480,5.7794,5.6480,5.6918,163200,13.0000,150000
2010-12-27,5.6480,5.8231,5.6042,5.6918,105600,13.0000,81100
2010-12-28,5.6918,5.7794,5.6480,5.7356,133300,13.1000,0
2010-12-29,5.7356,5.9107,5.7356,5.8669,84400,13.4000,150000
2010-12-30,5.7793,6.2609,5.7793,6.2610,238900,14.3000,210000
2010-12-31,6.4799,6.4799,6.2610,6.4799,228300,14.8000,250000
2011-01-04,6.9177,6.9177,6.9177,6.9177,14600,15.8000,10000
2011-01-05,7.3993,7.3993,6.9615,7.3993,691600,16.9000,110000
2011-01-06,7.5744,7.7496,7.3555,7.3555,195600,16.8000,0
2011-01-07,7.2679,7.3117,7.1366,7.3117,120100,16.7000,0
2011-01-10,6.9177,7.1366,6.9177,6.9615,171300,15.9000,0
2011-01-11,6.9177,7.1804,6.9177,7.0053,175800,16.0000,20700
2011-01-12,7.0491,7.4869,7.0491,7.4869,228700,17.1000,0
2011-01-13,7.7934,7.8809,7.7496,7.8809,210300,18.0000,155000
2011-01-14,7.9247,8.3625,7.9247,8.3625,293500,19.1000,30000
2011-01-17,8.3187,8.5376,7.7933,8.0561,156600,18.4000,500700
2011-01-18,7.7934,8.7566,7.7058,8.3188,733000,19.0000,0
2011-01-19,8.1875,8.8880,8.1875,8.4063,184100,19.2000,0
2011-01-20,8.6690,8.6690,8.0123,8.0123,217800,18.3000,108000
2011-01-21,7.6620,7.9685,7.6183,7.7496,210600,17.7000,0
2011-01-24,7.4431,7.6620,7.4431,7.5744,175900,17.3000,0
2011-01-25,7.4431,7.7057,7.3555,7.6620,193800,17.5000,0
2011-01-26,7.5744,7.7933,7.5744,7.6620,162200,17.5000,0
2011-01-27,7.6620,7.9685,7.5744,7.8809,156100,18.0000,0
2011-01-28,7.7933,7.9247,7.7933,7.8371,79900,17.9000,0
2011-02-08,7.8371,7.8809,7.7933,7.7934,71700,17.8000,0
2011-02-09,7.7934,7.9247,7.7934,7.8371,227300,17.9000,0
2011-02-10,7.8371,8.3625,7.7933,8.3625,535200,19.1000,0
2011-02-11,8.2312,8.8003,8.2312,8.8004,583400,20.1000,150000
2011-02-14,9.0631,9.3696,8.8442,9.1506,512200,20.9000,0
2011-02-15,9.4571,9.5009,8.7566,9.2382,385000,21.1000,0
2011-02-16,9.1944,9.1944,8.8442,8.8879,154400,20.3000,0
2011-02-17,8.9755,8.9755,8.4939,8.4939,175600,19.4000,0
2011-02-18,8.4063,8.5377,8.3188,8.4063,198100,19.2000,0
2011-02-21,8.4501,8.4501,7.8371,7.8371,281700,17.9000,143000
2011-02-22,8.0122,8.3187,8.0122,8.0998,187000,18.5000,208300
2011-02-23,8.1874,8.3625,8.0998,8.1874,180400,18.7000,0
2011-02-24,8.2312,8.3187,7.7934,8.0998,115600,18.5000,0
2011-02-25,8.0998,8.1874,7.7058,8.1874,109300,18.7000,0
2011-02-28,8.1436,8.3187,7.9247,7.9685,119700,18.2000,0
2011-03-01,8.0998,8.1436,7.6620,7.8371,107500,17.9000,0
2011-03-02,7.8371,7.8809,7.3117,7.3117,213800,16.7000,0
2011-03-03,7.5744,7.7057,7.3117,7.5744,58400,17.3000,0
2011-03-04,7.6182,7.8809,7.4431,7.7058,153300,17.6000,0
2011-03-07,7.7058,7.7496,7.3118,7.7058,113000,17.6000,0
2011-03-08,7.6620,7.7058,7.1366,7.5307,101500,17.2000,0
2011-03-09,7.1804,7.7058,6.9177,7.4869,228800,17.1000,0
2011-03-10,7.4869,7.8809,7.4869,7.7934,378000,17.8000,0
2011-03-11,7.7496,8.2750,7.7496,8.0998,327800,18.5000,0
2011-03-14,8.0560,8.1874,7.5306,7.7934,90300,17.8000,0
2011-03-15,8.0123,8.0123,7.4869,7.6182,60900,17.4000,0
2011-03-16,7.6182,7.6182,7.2242,7.4869,117800,17.1000,50000
2011-03-17,7.5307,7.6620,7.1804,7.4431,85800,17.0000,20000
2011-03-18,7.5744,7.6182,7.4431,7.6182,176000,17.4000,0
2011-03-21,7.5306,8.0560,7.5306,8.0561,415300,18.4000,210000
2011-03-22,8.0561,8.4939,8.0561,8.4939,354700,19.4000,0
2011-03-23,8.4501,8.9317,8.0561,8.5377,483800,19.5000,0
2011-03-24,8.4939,8.5815,8.0561,8.1874,135900,18.7000,0
2011-03-25,8.1874,8.1874,7.7058,7.7058,178200,17.6000,0
2011-03-28,7.7058,7.7058,7.3555,7.4869,84700,17.1000,0
2011-03-29,7.4431,7.6620,7.4431,7.6620,127000,17.5000,0
2011-03-30,7.4869,8.0123,7.4431,7.8809,238900,18.0000,0
2011-03-31,7.8809,7.8809,7.7058,7.7058,86300,17.6000,0
2011-04-01,7.7496,7.8809,7.5307,7.6182,91800,17.4000,5000
2011-04-04,7.4431,7.7058,7.3993,7.4869,114000,17.1000,0
2011-04-05,7.5307,7.5745,7.2242,7.3993,50600,16.9000,0
2011-04-06,7.4431,7.6182,7.3993,7.5307,142300,17.2000,0
2011-04-07,7.5307,7.6183,7.3556,7.4869,135900,17.1000,0
2011-04-08,7.4869,7.5745,7.3556,7.3555,47400,16.8000,0
2011-04-13,7.4868,7.4868,7.2679,7.3993,62800,16.9000,144100
2011-04-14,7.3993,7.4431,7.2242,7.3555,26900,16.8000,10000
2011-04-15,7.3555,7.3555,7.0052,7.2242,35900,16.5000,0
2011-04-18,7.1804,7.2242,6.7426,6.8301,115700,15.6000,0
2011-04-19,6.9177,7.0052,6.5674,6.9177,52100,15.8000,200000
2011-04-20,6.8739,7.0053,6.6988,6.9177,74200,15.8000,0
2011-04-21,7.0053,7.2242,6.6550,6.7864,104600,15.5000,0
2011-04-22,7.1367,7.3556,6.6551,6.9615,65400,15.9000,0
2011-04-25,7.1804,7.4431,7.0053,7.2242,73600,16.5000,0
2011-04-26,7.3555,7.4431,6.8739,6.9615,46300,15.9000,0
2011-04-27,7.1804,7.2242,6.8302,6.8301,9400,15.6000,0
2011-04-28,6.6112,6.6988,6.5674,6.5674,103000,15.0000,0
2011-04-29,6.3923,7.0052,6.1296,7.0053,582200,16.0000,0
2011-05-04,7.0053,7.1366,6.7864,6.8301,102200,15.6000,0
2011-05-05,6.9614,7.0052,6.7425,6.8301,61400,15.6000,0
2011-05-06,6.7863,7.1366,6.7863,6.9615,95700,15.9000,0
2011-05-09,7.0053,7.0053,6.7426,6.9177,128300,15.8000,0
2011-05-10,6.8739,7.0053,6.7426,6.8739,57800,15.7000,0
2011-05-11,6.9177,7.0052,6.7426,6.7426,41700,15.4000,0
2011-05-12,6.9177,6.9615,6.6988,6.6988,41700,15.3000,6500
2011-05-13,6.8301,6.8301,6.6550,6.6550,91000,15.2000,40000
2011-05-16,6.6988,6.9177,6.6988,6.7864,74200,15.5000,0
2011-05-17,6.7864,6.8740,6.5237,6.6550,42500,15.2000,0
2011-05-18,6.6988,6.6988,6.3923,6.3923,40600,14.6000,50000
