disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2006-12-13,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2006-12-13,,,,,,,
2007-02-27,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-03-06,2007-03-22,2007-03-22,Trả cổ tức đợt 2/2006 (600 đ/cp),600,6,2,2006
2007-07-16,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-07-24,2007-08-13,2007-08-13,Trả cổ tức đợt 1/2007 (600 đ/cp),600,6,1,2007
2007-09-28,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-10-08,2007-10-25,2007-10-25,Trả cổ tức đợt 2/2007 (2000 đ/cp),2000,20,2,2007
2008-01-15,investorRight,MEETING,Họp cổ đông,2008-01-28,2008-03-30,2008-03-30,ĐHĐCĐ thường niên năm 2008,,,,
2008-03-26,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2007-05-21,2007-05-23,,"Trả cổ tức năm 2006, Tỷ lệ 100:50",,50,,2006
2008-04-04,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-04-21,2008-05-15,2008-05-15,Trả cổ tức đợt 3/2007 (1000 đ/cp),1000,10,3,2007
2008-07-17,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-07-28,2008-08-22,2008-08-22,Trả cổ tức đợt 1/2008 (1000 đ/cp),1000,10,1,2008
2008-10-30,investorRight,KINDDIV,Cổ phiếu thưởng,2008-11-07,2008-11-11,,Tỷ lệ 100:50,,50,,
2008-11-04,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-11-07,2008-12-05,2008-12-05,Trả cổ tức đợt 2/2008 (1600 đ/cp),1600,16,2,2008
2009-05-25,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-06-04,2009-06-26,2009-06-26,Trả cổ tức đợt 1/2009 (1000 đ/cp),1000,10,1,2009
2009-05-28,investorRight,MEETING,Họp cổ đông,2009-06-04,,,ĐHCĐ bất thường năm 2009,,,,
2009-12-04,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-12-14,2009-12-31,2009-12-31,Trả cổ tức đợt 2/2009 (1500 đ/cp),1500,15,2,2009
2010-02-05,investorRight,MEETING,Họp cổ đông,2010-02-22,2010-03-27,2010-03-27,ĐHCĐ thường niên 2010,,,,
2010-04-28,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2010-05-11,2010-05-13,,"Trả cổ tức năm 2009, Tỷ lệ 100:33.33",,33.33,,2009
2010-08-04,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-08-11,2010-08-31,2010-08-31,Trả cổ tức đợt 1/2010 (1000 đ/cp),1000,10,1,2010
2011-02-15,investorRight,MEETING,Họp cổ đông,2011-02-23,2011-04-15,2011-04-15,ĐHCĐ thường niên năm 2011,,,,
2011-04-26,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-05-05,2011-05-26,2011-05-26,Trả cổ tức đợt 2/2010 (500 đ/cp),500,5,2,2010
2011-08-08,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2011-08-12,,,Số lượng 697.950 cp,,,,
2011-09-19,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-09-27,2011-10-19,2011-10-19,Trả cổ tức đợt 1/2011 (1000 đ/cp),1000,10,1,2011
2011-09-28,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2011-10-06,,,Số lượng 19.830.549 cp,,,,
2011-10-07,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2011-10-17,,,Số lượng 2.771.610 cp,,,,
2012-02-29,investorRight,MEETING,Họp cổ đông,2012-03-09,2012-04-14,2012-04-14,ĐHCĐ thường niên 2012,,,,
2012-05-03,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-05-15,2012-06-01,2012-06-01,Trả cổ tức đợt 2/2011 (1000 đ/cp),1000,10,2,2011
2012-05-03,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2012-05-15,2012-05-17,,"Trả cổ tức năm 2011, Tỷ lệ 100:25",,25,,2011
2012-07-11,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2012-07-19,,,Số lượng 53.981.160 cp,,,,
2012-07-24,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2012-07-31,,,Số lượng 3.762.899 cp,,,,
2012-08-15,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-08-27,2012-09-17,2012-09-17,Trả cổ tức đợt 1/2012 (1000 đ/cp),1000,10,1,2012
2012-10-03,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2012-10-09,,,Số lượng 125.841 cp,,,,
2012-11-15,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-12-05,2012-12-28,2012-12-28,Trả cổ tức đợt 2/2012 (1000 đ/cp),1000,10,2,2012
2013-02-18,investorRight,MEETING,Họp cổ đông,2013-02-26,2013-04-06,2013-04-06,ĐHĐCĐ thường niên 2013,,,,
2013-08-06,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-08-15,2013-08-30,2013-08-30,Trả cổ tức đợt 1/2013 (1500 đ/cp),1500,15,1,2013
2014-02-18,investorRight,MEETING,Họp cổ đông,2014-02-25,2014-03-29,2014-03-29,ĐHĐCĐ thường niên năm 2014,,,,
2014-04-23,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-05-07,2014-05-22,2014-05-22,Trả cổ tức đợt 2/2013 (1500 đ/cp),1500,15,2,2013
2014-04-23,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2014-05-07,2014-05-09,,"Trả cổ tức năm 2013, Tỷ lệ 100:25",,25,,2013
2014-06-20,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2014-06-27,,,Số lượng: 68.774.845 cp,,,,
2014-08-12,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-08-20,2014-09-10,2014-09-10,Trả cổ tức đợt 1/2014 (1000 đ/cp),1000,10,1,2014
2015-02-06,investorRight,MEETING,Họp cổ đông,2015-02-24,2015-04-03,2015-04-03,ĐHCĐ thường niên năm 2015,,,,
2015-05-20,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-05-28,2015-06-12,2015-06-12,Trả cổ tức đợt 2/2014 (1000 đ/cp),1000,10,2,2014
2015-05-20,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2015-05-28,2015-06-01,,"Trả cổ tức năm 2014, Tỷ lệ 100:15",,15,,2014
2015-05-21,schedEvent,schedIssue,Dự kiến phát hành,,,,"Phát hành CP để trả cổ tức, tỷ lệ 100:15",,15,,
2015-05-28,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2015-04-23,,,Số lượng 1.719.317 cp,,,,
2015-07-10,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2015-07-21,,,Số lượng 51.324.241 cp,,,,
2015-07-10,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2016-06-06,,,Phân phối cho cổ đông đang sở hữu cp của đợt ESOP 2013,,,,
2015-08-10,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-08-19,2015-09-09,2015-09-09,Trả cổ tức đợt 1/2015 (1000 đ/cp),1000,10,1,2015
2016-02-04,investorRight,MEETING,Họp cổ đông,2016-02-23,2016-03-31,2016-03-31,ĐHCĐ thường niên năm 2016,,,,
