Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2005,0,343893381223,53816820923,363454635,0,695314066,0,31914976160,0,430683947007,-451926086979,-28471612066,-33287547978,-27301778343,-31914976160,-48818745691,1050000000,-8978369669,-198965169879,-142136581154,-695314066,0,0,0,4169000000,0,-138662895220,136650000000,0,3764480281591,-3519035143506,0,-2090350000,0,380004788085,42376722986,372681437525,0,415058160511
2006,0,609298577265,106819175194,-708439270,0,-651472711,0,57960675488,0,772718515966,-581095728923,-200189346901,391813876398,-1545031381,-57960675488,-98446379030,25780000,-89331853167,135989157474,-246629478307,651472711,0,0,-12000000000,0,191077000,-257786928596,590676161360,-18500000,5581874306556,-5761757487959,0,-34568652000,0,376205827957,254408056835,415058160511,-14520000,669451697346
2007,0,1028985307735,170933484994,10452830284,-1013877186,-3020858578,-2686833823,42955516407,0,1246605569833,-193517518379,-875431474762,804844584666,-39808692475,-42796905355,-106309996772,0,-57435047450,736150519306,-486954802912,6678625574,0,0,-306800000000,0,-5000000000,-792076177338,37281104622,-604100000,6181524164314,-5655716255385,0,-280496149434,0,281988764117,226063106085,669451697346,0,895514803431
2008,0,1240085369808,239579866501,12782651645,6050173517,-17140243329,43531337289,80487827505,0,1605376982936,-180373800109,199228286404,160805132763,8908800515,-96013911456,-215724602526,508478969,-112078597834,1370636769662,-708045537841,38999419468,-1920000000,0,-23900000000,0,11750000000,-683116118373,114684780000,-2366850000,6138972666600,-6202511262423,0,-389311861400,0,-340532527223,346988124066,895514803431,0,1242502927497
2009,0,1697522452018,304181269102,35592523489,4275227360,0,-128456186352,109698561121,0,2022813846738,-554814304648,-203836994738,47849812446,30828005594,-60853123264,-170727137070,0,-587986030762,523274074296,-817264433466,46704975545,-1067420583790,0,-144122000000,0,78052945044,-1904049096667,84313100000,-3605040000,11750348530857,-8861090474506,0,-521183994846,0,2448782121505,1068007099134,1242502927497,0,2310510026631
2010,0,2023193146444,329405999993,20246387805,6764052109,0,-542475019961,238147740131,0,2075282306521,-538514304725,-1025744658403,796734112550,-51501636948,-250492904816,-407116316964,0,-113131548159,485515049056,-875985423639,8771598355,0,340441373368,-1228597124000,0,276456491097,-1478913084819,53088510000,2113400000,10294347714483,-9944279366412,0,-286254483409,0,119015774662,-874382261101,2310510026631,0,1436127765530
2011,0,2501542976121,375956684154,59937938863,409467514,0,-325930804228,249500890165,0,2861417152589,-290780558057,-834229232855,974370578362,-79826956983,-220209220032,-401260017116,0,-162897462490,1846584283418,-465352162753,12944087088,-295705297188,0,0,804592238800,50537846873,107016712820,34227560000,8249100000,11504198543665,-11305754272430,0,-728266869721,0,-487345938486,1466255057752,1436127765530,0,2902382823282
2012,0,2406560609284,399559790020,242249402527,8565760608,-23922459582,-606148184382,228658640864,0,2655523559339,105223933857,584381729752,-114770681926,-137719628234,-248983168244,-417395313328,0,-15921782216,2410338649000,-716454374091,8122583128,183970079398,0,9176422914,0,261792472258,-253392816393,40004170000,1179060000,10415676735351,-12208917387615,0,-988356211535,0,-2740413633799,-583467801192,2902382823282,0,2318915022090
2013,0,2515629992212,442985954392,71929294278,-38741379235,0,-402795583777,132491172822,0,2721499450692,-686587885329,-643504372095,617658722473,-64328286889,-139995347058,-440791857488,0,36180670497,1400131094803,-919555304469,8533736154,-775227472629,0,-45920974281,0,156458913777,-1575711101448,17427510000,-29420000,14216536260965,-12875984294847,0,-750313927548,0,607636128570,432056121925,2318915022090,0,2750971144015
2014,0,2459224202037,547273646086,85434608560,-16872163837,0,-405697530892,166165287204,0,2835528049158,-680600489029,-1311691368768,1085838052344,-107329691370,-202542537509,-401600073578,0,-66562113848,1151039827400,-1440556923125,23157827856,-38195216179,0,-203239205312,0,189684494595,-1469149022165,16388910000,0,23817428762280,-21174638669986,0,-755758503775,0,1903420498519,1585311303754,2750971144015,0,4336282447769
2015,0,2851148827721,732880119304,94014920103,-3154674532,0,-318812983950,262502327611,0,3618578536257,-863521059691,-693098534961,395158777335,-526455061497,-211922502790,-438294708886,0,-124560415953,1155885029814,-2090200759463,115905779112,-1218529160271,0,0,65345000000,226569380961,-2900909759661,30953970000,-4349500000,23921460737848,-21980611812448,0,-974001961553,0,993451433847,-751573296000,4336282447769,0,3584709151769
2016,0,3013898666241,933439677116,110598342842,16019559188,0,-351181315186,374186078800,0,4096961009001,-514700144026,714102101632,1123673242082,14764983297,-359766741527,-531442237616,0,-231933719551,4311658493292,-1433113297810,4641163312,-912254841704,0,-314070117375,322220162456,308769840197,-2023807090924,66576590000,-876300000,22299129726143,-21165445479721,0,-1058583700785,0,140800835637,2428652238005,3584709151769,0,6013361389774
2017,0,4255117777507,1039416768342,184568266739,-18951655934,0,-1330954022321,368545679548,0,4497742813881,-2311600942433,-617887896217,1709299259291,-143624640180,-386409842206,-493643801955,0,-265691285266,1988183664915,-1104370928512,3873003435,-942508215806,0,0,-973833781575,408056318390,-2608783604068,39143700000,-130000000,21302571414666,-21923254763024,0,-1330432287475,0,-1912101935833,-2532701874986,6013361389774,0,3480659514788
2018,0,3857602555206,1164692003074,120544469503,18627355032,0,-761304152101,238344431747,0,4638506662461,-159344472867,-229108218690,644985031490,-367688759434,-263543299555,-429913433339,0,-245573417730,3588320092336,-2453675554507,773278807,-1188220715064,0,-709543569233,180229124836,473705873732,-3696731561429,26545560000,0,10281501672838,-8046946587865,0,-1707621484375,0,553479160598,445067691505,3480659514788,0,3925727206293
2019,0,4664530511706,1354613458881,287785755015,9525407416,0,-903441404801,358987537452,0,5772001265669,-481202921282,256058829417,305737668001,-686544368251,-338497048207,-638639276041,1946436785,-292110600306,3898749985785,-3233069745365,2251555566,-1206873685745,0,-109971962499,120174850275,582420492806,-3845068494962,71715000000,-269625000,13403998747456,-12504733393240,-1522772466,-1483558593800,0,-514370637050,-460689146227,3925727206293,-11649442497,3453388617569
