Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,1,55142433652,-47808830198,-6939690029,-888484547,0,6945270785,-3624222898,0,2826476765,0,0,0,0,0,0,0,0,0,0,0,-593000000,0,-623220700,0,-1216220700,1610256065,7749161837,0,9359417902
2010,3,134158007223,-100871460796,-7527571823,-1814991867,-528765000,64836731800,-61803220600,0,26448728937,0,0,0,0,0,0,0,0,49134644710,0,50943960640,-40085250000,0,-86050000,0,59907305350,86356034287,7749161837,0,94105196124
2010,4,86216347383,-60920843959,-7534341884,-2091314249,-2000000000,3759531801,-7032206300,0,10397172792,0,0,0,0,0,0,0,0,0,0,68835324203,-58774345674,0,-7478546350,0,2582432179,12979604971,7749161837,0,20728766808
2011,4,96587739303,-177541667392,-4912207152,-4280108532,0,100245018161,-3009851064,0,7088923324,0,0,0,0,0,0,0,0,0,0,-121655400230,124933866883,0,345206000,0,3623672653,10712595977,27592863179,0,38305459156
2012,1,51594667287,-20248871616,-8613542123,-3307866605,0,17133154528,-13693761365,0,22863780106,0,0,0,0,0,0,0,0,0,0,6514000000,-45573464403,0,0,0,-39059464403,-16195684297,32263444121,0,16067759824
2012,2,90777769245,-20531266337,-5615904307,-5173409384,0,7122559678,-8978037701,0,57601711194,0,0,0,0,0,0,0,0,0,0,6199000000,-69564477239,0,0,0,-63365477239,-5763766045,16067759824,0,10303993779
2012,4,131710229610,-95714683945,-7063762442,965152,0,-7735724426,5767214943,0,26964238892,-108613412966,0,0,0,0,0,0,-108613412966,0,0,195433751406,-101455362847,0,-156312000,0,93822076559,12172902485,10622170600,0,22795073085
2013,1,94562897000,-58957632500,-7561625200,-6941857975,0,8258600000,-4458300200,0,24902081125,0,0,0,0,0,0,0,0,0,0,9512500000,-46315218792,0,0,0,-36802718792,-11900637667,21990970208,0,10090332541
2013,2,160495510526,-115492968607,-6302550628,-4544939804,-399079816,60389294226,-83255460234,0,10889805663,-11366202767,0,0,0,0,0,0,-11366202767,0,0,21625546767,-2754700677,0,0,0,18870846090,18394448986,10090332541,0,28484781527
2013,3,179133763852,-77711839510,-11544407407,-7682520000,0,-63096805459,77878898210,0,96977089686,11366202767,0,0,0,0,0,0,11366202767,0,0,9870587200,-122225598947,0,-7833975930,0,-120188987677,-11845695224,28484781527,0,16639086303
2014,1,121444875177,-14014741146,-12184245512,-5251447247,0,10754830859,-11249637551,0,89499634580,0,0,0,0,0,0,0,0,0,0,0,-135063982283,0,0,0,-135063982283,-45564347703,51044804069,0,5480456366
2014,2,178800355965,-107877491603,-8821270313,-5131190422,-8532107707,5749193391,-83123839673,0,-28936350362,0,0,0,0,0,0,0,0,0,0,24158000000,13387131445,0,0,0,37545131445,8608781083,5480456366,0,14089237449
2014,3,185250930394,-284734013636,0,-5636302498,-611400936,307413192,76723820874,0,-28699552610,0,0,0,0,0,0,0,0,0,0,345252561277,-268940617099,0,-13232256300,0,63079687878,34380135268,14089237449,0,48469372717
2014,4,186601793314,275359009285,-4589338716,-5288188601,-5282741186,254530063,-27542633672,0,419512430487,-39758040,0,0,0,0,0,0,-39758040,80925640000,0,-244288653100,-171472811881,0,-84583710,0,-334920408691,84552263756,57586429980,0,142138693736
