disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2009-11-05,stockAlert,listedHnx,Ngày giao dịch đầu tiên trên HNX,2009-11-05,2017-09-28,,,,,,
2009-12-02,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-12-09,2009-12-25,2009-12-25,Cổ tức đợt 1/2009 (1.500 đ/cp),1500,15,1,2009
2010-03-18,investorRight,MEETING,Họp cổ đông,2010-03-23,,,ĐHCĐ thường niên 2010,,,,
2010-06-02,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-06-08,2010-06-25,2010-06-25,Cổ tức đợt 2/2009 (1.500 đ/cp),1500,15,2,2009
2010-07-28,investorRight,ISSUE,Phát hành thêm,2010-07-26,2010-09-10,,Bán ưu đãi tỷ lệ 4:3 với giá 11.000 đ/cp,,75,,
2010-10-07,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-10-26,2010-11-22,2010-11-22,Cổ tức đợt 1/2010 (1.000 đ/cp),1000,10,1,2010
2011-03-22,investorRight,MEETING,Họp cổ đông,2011-03-31,,,ĐHCĐ thường niên 2011,,,,
2011-05-25,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-05-27,2011-06-16,2011-06-16,Cổ tức đợt 2/2010 (1.500 đ/cp),1500,15,2,2010
2012-03-29,investorRight,MEETING,Họp cổ đông,2012-04-04,2012-05-10,2012-05-10,ĐHĐCĐ thường niên năm 2012,,,,
2012-05-28,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-06-13,2012-07-12,2012-07-12,Trả cổ tức năm 2011 (2.000 đ/cp),2000,20,,2011
2013-04-25,investorRight,MEETING,Họp cổ đông,2013-05-03,2013-06-13,2013-06-13,Đại hội đồng cổ đông thường niên năm 2013,,,,
2013-07-30,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-08-13,2013-09-18,2013-09-18,Trả cổ tức năm 2012 (1.100 đ/cp),1100,11,,2012
2014-04-14,investorRight,MEETING,Họp cổ đông,2014-04-23,2014-05-24,2014-05-24,Đại hội đồng cổ đông thường niên năm 2014,,,,
2014-07-08,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-07-23,2014-08-26,2014-08-26,Trả cổ tức năm 2013 (1800 đ/cp),1800,18,,2013
