Year,Quarter,I. Current Assets,1. Short term financial assets,1.1.Cash and cash equivalents,1.1.1. Cash,1.1.1.1 Cash deposited by investors for securities trading,1.1.2. Cash equivalents,1.2. Net Value Short-term investments,1.2.1. Short-term investments,1.2.2. Held-to-maturity investment,1.2.3. Loans,1.2.4. Available for sales assets,1.2.5. Provisions for impairments of short-term investments,1.3. Accounts receivable,1.3.1. Receivables(from 2019),1.3.1.1. Account receivables,1.3.1.2. Receivables and accrued dividend/interest of financial assets,1.3.1.2.1. Due or overdue receivables on dividend/interest,1.3.1.2.1.1. Doubtful debts on dividend/interest which are overdue,1.3.1.2.2 Undue accrued dividend/interest,1.3.2. Trade accounts receivable,1.3.3. Deductible value added tax,1.3.4. Receivables form services provided by the stock company,1.3.5. Prepayments to suppliers,1.3.6. Intercompany receivables,1.3.7. Receivables arise from transaction error,1.3.8. Receivable from trading stocks,1.3.9. Construction contract in progress receivables,1.3.10. Short-term loans receivables,1.3.11. Other receivables,1.3.12. Provision for short term receivables,1.3.13. Provision for doubtful debts,1.3.14. Shortage of current assets waiting for solution,"1.4.Inventories,net",1.4.1.Inventories,1.4.2. Provision for decline in inventories,2. Other current assets,2.1. Advance,2.2. Tools and equipments,2.3. Short-term prepayments,2.4. Short term Collaterals,2.5. VAT to be claimed,2.6. Other taxes receivable,2.7. Government bonds purchased for resale,2.8. Other current assets,2.9. Provision for other current assets,II. Long-Term Assets,1. Long term financial assets,1.1. Long-term trade receivables,1.1.1. Long-term customer receivables,1.1.2. Long-term prepayments to suppliers,1.1.3. Paid-in capital in wholly-owned subsidiaries,1.1.4. Long-term intercompany receivables,1.1.5. Long-term loans receivables,1.1.6. Other long-term receivables,1.1.7. Provision for doubtful LT receivable,1.2. Long-term investments,1.2.1. Investments in subsidiaries,1.2.2. Investments in associates,1.2.3. Long- term securities Investments,1.2.3.1. Held-to-maturity investment,1.2.4. Other long-term investments,1.2.5. Provision for diminuation in value of long-term investments,2. Fixed Assets,2.1. Tangible fixed assets Accumulated depreciation,2.1.1. Cost,2.1.2. Accumulated depreciation,2.1.3. Revaluation of tangible fixed assets using fair value model,2.2 Finance lease assets,2.2.1. Cost,2.2.2. Accumulated depreciation,2.2.3. Revaluation of fixed assets in financial lease using fair value model,2.3. Intangible fixed assets,2.3.1. Cost,2.3.2. Accumulated depreciation,2.3.3. Revaluation of intangible fixed assets using fair value model,2.4. Construction in progress,3. Net Investment properties,3.1. Cost,3.2.Accumulated depreciation,3.3.Revaluation of investment property using fair value model,4. Long-term incomplete assets,4.1. Long-term cost of work in progress,4.2. Construction in progress,5. Other long-term assets,5.1. Long term collaterals,5.2. Long-term prepayments,5.3. Deferred income tax assets,"5.4. Long-term equipment, material and spare parts",5.5. Payments to Settlement Assistance Fund,5.6. Other long-term assets,5.7. Goodwill,6. Provision for long term assets,A.  Total Assets,I. Liabilites,1. Current liabilities,1.1. Short-term borrowings,1.1.1. Short term borrowings,1.1.2. Short term finance lease,1.2. Short term financial assets borrowings,1.3. Short term convertible bonds,1.4. Short term bonds issued,1.5. Borrowings form payable assistance fund,1.6. Payables to securities trading,1.7. Payable arise from transaction errors,1.8. Short-term trade payables,1.9. Advances from customer,1.10. Taxes and liabilities to State budget,1.11. Payable to employees,1.12. Employees' welfare payable to authorities,1.13. Accrued expenses,1.14. Intercompany payables,1.15. Short-term unrealized revenue,1.16. Short term collaterals received,1.17. Construction contract in progress payables,"1.18. Dividend, principal and interest payables",1.19. Payables to securities issuers,1.20. Other payables,1.21. Provision for ST liabilities,1.22.Bonus and welfare funds,1.23.Price stabilization fund,1.24.Government bonds purchased for resale,2. Long-term liabilities,2.1. Long-term borrowings,2.1.1. Long term borrowings,2.1.2. Long term financial lease,2.2. Long term financial assets borrowings,2.3. Convertible bonds,2.4. Long term bonds,2.5. Long-term trade payables,2.6. Long-term advances from customers,2.7. Long-term accrued expenses,2.8. Long-term intercompany payables,2.9. Intra-company payables for operating capital received,2.10. Deffered revenue,2.11. Long term collaterals received,2.12. Other long-term payables,2.13. Preferred shares,2.14. Provision for severance allowances,2.15. Provision for long-term liabilities,2.16. Provision for compensation of investors,2.17. Deferred income tax liabilities,2.18. Technology-science development fund,II. Owner's equity,1. Capital and researves,1.1. Shareholders' equity,1.1.1. Paid-in capital,1.1.1.1 Common shares,1.1.1.2 Preferred shares,1.1.2. Share premium,1.1.3. Conversion options on convertible bonds,1.1.4. Owner's other capital,1.1.5. Treasury shares,1.2. Differences upon asset revaluation,1.3. Foreign exchange differences,1.4. Charter reserve,1.5. Investment and development funds,1.6. Financial researve funds,1.7. Other funds in owners' equity,1.8. Undistributed earnings,1.8.1. Realized gain,1.8.1.1 Beginning accumulated undistributed earnings,1.8.1.2 Current period undistributed earnings,1.8.2. Unrealized gain,1.9. Minority interests,2. Budget sources and other funds,2.1. Bonus and welfare funds,2.2. Budget sources and other funds,2.2. Funds used for fixed asset acquisitions,III. Minority Interests,B. Total Resources,C. Distributed profit to investor,1. Distributed profit to investor during the year
2008,0,336183338394,334017730702,66829470153,66829470153,0,0,193731100839,198127314589,0,0,0,-4396213750,72883683343,0,0,0,0,0,0,1432203900,0,0,1049850313,37543125409,0,0,0,0,32858503721,0,0,0,573476367,573476367,0,2165607692,0,0,415829025,0,1437778667,0,0,312000000,0,23505145557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18164692614,12724304513,15857464824,-3133160311,0,0,0,0,0,5440388101,5771609492,-331221391,0,0,0,0,0,0,0,0,0,5340452943,0,5215452943,0,0,0,125000000,0,0,359688483951,59605174765,59440037014,0,0,0,0,0,0,0,0,0,2170038807,32000000,1225174925,24600842,0,205421700,795550783,0,0,408522400,0,0,54578727557,0,0,0,0,165137751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165137751,0,0,0,0,300083309186,300083309186,300004165459,300000000000,300000000000,0,0,0,4165459,0,0,0,0,0,4165459,0,74978268,74978268,0,74978268,0,0,0,0,0,0,0,359688483951,0,0
2009,0,365718042553,365357658366,120599077089,120599077089,0,0,198073253249,200155378856,0,0,0,-2082125607,46619667668,0,0,0,0,0,0,31737993067,0,0,0,13328499244,0,0,0,0,1553175357,0,0,0,65660360,468906442,-403246082,360384187,0,0,357384187,0,0,0,0,3000000,0,105039952303,87500000000,0,0,0,0,0,0,0,0,87500000000,0,0,87500000000,0,0,0,13304986839,8376150304,14192193904,-5816043600,0,0,0,0,0,4928836535,5920584978,-991748443,0,0,0,0,0,0,0,0,0,4234965464,0,3519677400,0,0,0,715288064,0,0,470757994856,135497077026,135351452485,0,0,0,0,0,0,0,417839500,0,363552337,632539205,7257488635,4008204,0,1165744471,1808110847,0,0,0,4198889900,0,119503279386,0,0,0,0,145624541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145624541,0,0,0,0,335260917830,335260917830,301763045891,300000000000,300000000000,0,0,0,1763045891,0,0,0,0,0,1763045891,0,31734826048,31734826048,0,31734826048,0,0,0,0,0,0,0,470757994856,0,0
2010,0,360248989594,359207942844,47379454580,47379454580,0,0,185195438841,185804972341,0,0,0,-609533500,126633049423,0,0,0,0,0,0,127318054113,0,0,0,0,0,0,0,0,11625808326,0,-12310813016,0,0,0,0,1041046750,0,0,0,0,0,0,0,1041046750,0,11981547427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9336858927,5068549444,13953244851,-8884695407,0,0,0,0,0,4268309483,5920584978,-1652275495,0,0,0,0,0,0,0,0,0,2644688500,0,2644688500,0,0,0,0,0,0,372230537021,29519297927,29519297927,0,0,0,0,0,0,0,10551384,0,110738588,510678000,4249758663,378795765,0,935093818,0,0,0,0,111264190,148475140,23063942379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342711239094,342711239094,302135561955,302135561955,302135561955,0,0,0,0,0,0,0,0,0,2135561955,0,38440115184,38440115184,0,38440115184,0,0,0,0,0,0,0,372230537021,0,0
2011,0,338035023566,337631502834,264831972069,6404004615,0,258427967454,66530911496,81406745864,0,0,0,-14875834368,6268619269,0,0,0,0,0,0,15611667188,0,0,692000000,0,0,0,0,0,3164496739,0,-13199544658,0,0,0,0,403520732,0,0,42921792,0,0,0,0,360598940,0,18342434322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13528670410,9667896028,16103356932,-6435460904,0,0,0,0,0,3860774382,6186690503,-2325916121,0,0,0,0,0,0,0,0,0,4813763912,0,4813763912,0,0,0,0,0,0,356377457888,7131952056,7131952056,0,0,0,0,0,0,0,5930834287,0,185789557,450878000,-75723873,557162840,0,0,0,0,0,0,-1579294,0,84590539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349245505832,349245505832,300000000000,300000000000,300000000000,0,0,0,0,0,0,0,0,2135561955,2135561955,0,44974381922,44974381922,0,44974381922,0,0,0,0,0,0,0,356377457888,0,0
2012,0,261320624037,253740272866,249444746745,7892246745,0,241552500000,2062459926,2105847015,0,0,0,-43387089,2233066195,0,0,0,0,0,0,14941950898,0,0,0,0,0,0,0,0,530303861,0,-13239188564,0,0,0,0,7580351171,0,0,17361001,0,7255863270,0,0,307126900,0,14634388369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10907446958,6573297251,15900353797,-9327056546,0,0,0,0,0,4334149707,6986877303,-2652727596,0,0,0,0,0,0,0,0,0,3726941411,0,949764378,0,0,0,2777177033,0,0,275955012406,8617764882,8617764882,0,0,0,0,0,0,0,7300568287,0,468485338,0,159502705,225191514,0,0,0,0,0,0,267000,0,463750038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267337247524,267337247524,300000000000,300000000000,300000000000,0,0,0,0,0,0,0,0,2462261955,2462261955,0,-37587276386,-37587276386,0,-37587276386,0,0,0,0,0,0,0,275955012406,0,0
2013,0,305901308717,298372865396,239253458672,6864180894,0,232389277778,54881164006,54982226725,0,0,0,-101062719,4238242718,0,0,0,0,0,0,14733748838,0,0,0,0,0,0,0,0,2269540373,0,-12765046493,0,0,0,0,7528443321,0,0,22700000,0,0,7198616421,0,307126900,0,11050123447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7517932288,3524816139,12588639239,-9063823100,0,0,0,0,0,3993116149,7050189252,-3057073103,0,0,0,0,0,0,0,0,0,3532191159,0,454032612,0,0,0,3078158547,0,0,316951432164,7334249365,7334249365,0,0,0,0,0,0,0,5840539577,0,436360337,0,199341668,258696796,0,42460397,0,0,0,0,2196520,0,554654070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309617182799,309617182799,300000000000,300000000000,300000000000,0,0,0,0,0,0,0,0,2462261955,2462261955,0,4692658889,4692658889,0,4692658889,0,0,0,0,0,0,0,316951432164,0,0
2014,0,422932886342,421381642073,49951166073,49951166073,0,0,290846323295,298780842916,0,0,0,-7934519621,80584152705,0,0,0,0,0,0,14793771117,0,0,77943651060,0,0,0,0,0,528233156,0,-12681502628,0,0,0,0,1551244269,0,0,43729949,0,0,0,0,1507514320,0,11782335609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7716966145,4152131604,15276077555,-11123945951,0,0,0,0,0,3564834541,7050189252,-3485354711,0,0,0,0,0,0,0,0,0,4065369464,0,643711317,0,0,0,3421658147,0,0,434715221951,45774136649,45774136649,0,0,0,0,0,0,0,28269281995,0,575006734,3380000000,11733743266,1209860993,0,124537586,0,0,0,0,695440,0,481010635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388941085302,388941085302,300000000000,300000000000,300000000000,0,0,0,0,0,0,0,0,2462261955,10394652205,0,76084171142,76084171142,0,76084171142,0,0,0,0,0,0,0,434715221951,0,0
2015,0,709773367437,709299850435,1175678266,1175678266,0,0,521097537330,385424773721,0,146676579003,0,-11003815394,187026634839,1147562144,200000000,947562144,0,0,947562144,0,0,138450700897,48889010400,0,0,0,0,0,11157356923,-12617995525,0,0,0,0,0,473517002,354528000,54874101,64014901,100000,0,0,0,0,0,105942141637,51500000000,0,0,0,0,0,0,0,0,51500000000,0,50000000000,0,0,1500000000,0,13103752973,5471055718,18761133855,-13290078137,0,0,0,0,0,7632697255,11864696252,-4231998997,0,0,0,0,0,0,0,0,0,41338388664,1446821770,3314668234,0,0,3618090445,23500000000,9458808215,0,815715509074,39586983232,15939479895,0,0,0,0,0,0,0,535758012,0,143937772,610294905,12522155946,90545993,35265351,384221300,0,0,0,0,0,0,1617300616,0,0,0,0,23647503337,0,0,0,0,0,0,147503337,0,0,0,0,0,0,23500000000,0,0,0,0,0,0,776128525842,776128525842,667622970000,667622970000,667622970000,0,0,0,0,0,0,0,7172505558,0,9634767513,2462261955,79396595064,79396595064,0,79396595064,0,9839425752,0,0,0,0,0,815715509074,0,0
2016,0,988146566013,987099951395,5220167615,5220167615,0,0,742463102972,451406031326,0,317637700835,0,-26580629189,239416680808,162695226528,154523153000,8172073528,0,0,8172073528,0,0,14748482190,74337070000,0,0,0,0,0,419470395,-12783568305,0,0,0,0,0,1046614618,429501000,276638353,340125265,350000,0,0,0,0,0,104751514332,53078629069,0,0,0,0,0,0,0,0,53078629069,0,51578629069,0,0,1500000000,0,12606555047,5817164262,18450956590,-12633792328,0,0,0,0,0,6789390785,11456581371,-4667190586,0,0,0,0,0,0,0,0,0,39066330216,1466630320,2063704091,0,0,4038531535,23500000000,7997464270,0,1092898080345,294832525912,271185022575,0,0,0,0,0,221151000000,0,658981683,0,29726391372,5099225000,7159442939,98333493,89021651,1632939107,0,0,0,0,0,0,5569687330,0,0,0,0,23647503337,0,0,0,0,0,0,147503337,0,0,0,0,0,0,23500000000,0,0,0,0,0,0,798065554433,798065554433,701001650000,701001650000,701001650000,0,0,0,0,0,0,0,9912173038,0,12374434993,2462261955,62384849008,62384849008,0,62384849008,0,9930185439,0,0,0,0,0,1092898080345,0,0
2017,0,1282432437341,1281927974191,13926517615,13926517615,0,0,1209929659262,768152984277,0,441776674985,0,0,58071797314,55796703295,35431130000,20365573295,0,0,20365573295,0,0,16830000,14702195225,0,0,0,0,0,115488027,-12559419233,0,0,0,0,0,504463150,255101000,152156538,51020029,0,0,46185583,0,0,0,40982479329,1500000000,0,0,0,0,0,0,0,0,1500000000,0,0,0,0,1500000000,0,9214623593,3470917167,17007499317,-13536582150,0,0,0,0,0,5743706426,11990456371,-6246749945,0,0,0,0,0,0,0,0,0,30267855736,1079162770,506531115,0,0,5182161851,23500000000,0,0,1323414916670,398849264127,66948594379,30000000000,30000000000,0,0,0,0,0,1069279178,0,1436228333,1350000000,15911222020,3856295993,12285351,12938106906,0,0,0,0,0,0,375176598,0,0,0,0,331900669748,0,0,0,0,0,300000000000,147503337,0,0,0,0,0,0,23500000000,0,0,0,0,8253166411,8253166411,924565652543,924565652543,736045800000,736045800000,736045800000,0,0,0,0,0,0,0,14163555772,0,16625817727,2462261955,122255551445,122255551445,0,122255551445,0,33012665644,0,0,0,0,0,1323414916670,0,0
