disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2006-12-21,stockAlert,listedHnx,Ngày giao dịch đầu tiên trên HNX,2006-12-21,2009-05-16,,,,,,
2007-02-01,investorRight,MEETING,Họp cổ đông,2007-02-05,2007-03-07,2007-03-07,Đại hội đồng cổ đông bất thường,,,,
2007-03-05,investorRight,MEETING,Họp cổ đông,2007-03-14,2007-05-12,2007-05-12,ĐHCĐ thường niên năm 2007,,,,
2007-03-07,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-03-14,2007-04-09,2007-04-09,Cổ tức đợt 2/2006 (600 đ/cp),600,6,2,2006
2007-05-18,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-05-28,2007-06-20,2007-06-20,Cổ tức đợt cuối năm 2006 (400 đ/cp),400,4,,2006
2007-09-17,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-09-24,2007-10-17,2007-10-17,Cổ tức đợt 1/2007 (700 đ/cp),700,7,1,2007
2007-12-07,investorRight,ISSUE,Phát hành thêm,2007-12-18,2008-02-01,,"Phát hành 4892057 cp cho CBCNV, giá 20000 đ/cp",,33.33,,
2007-12-07,investorRight,ISSUE,Phát hành thêm,2007-12-18,2008-01-29,,"Phát hành 600000 cp cho CBCNV, giá 30000 đ/cp",,12.57,,
2007-12-07,investorRight,POLL,Lấy ý kiến cổ đông,2007-12-18,2007-12-31,2007-12-31,Xin ý kiến cổ đông về việc niêm yết bổ sung chứng khoán phát hành thêm,,,,
2007-12-07,investorRight,ISSUE,Phát hành thêm,2007-12-18,,,Phát hành cho CĐ chiến lược với giá tối thiểu bằng 70% giá bình quân 5 phiên liên tiếp trước ngày 18/12,,,,
2008-03-20,investorRight,MEETING,Họp cổ đông,2008-03-26,2008-05-10,2008-05-10,ĐHCĐ thường niên 2008,,,,
2008-05-19,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-05-26,2008-06-20,2008-06-20,Cổ tức năm 2007 (800 đ/cp),800,8,,2007
2008-12-09,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-12-15,2008-12-31,2008-12-31,Cổ tức đợt 1/2008 (500 đ/cp),500,5,1,2008
2009-03-06,investorRight,MEETING,Họp cổ đông,2009-03-12,2009-04-15,2009-04-15,ĐHCĐ thường niên 2009,,,,
2009-03-06,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-03-12,2009-03-31,2009-03-31,Cổ tức đợt 2/2008 (500 đ/cp),500,5,2,2008
2009-05-05,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-05-18,2009-06-05,2009-06-05,Cổ tức đợt 3/2008 (300 đ/cp),300,3,3,2008
2009-05-18,stockAlert,delistedHnx,Hủy niêm yết trên HNX,2009-05-18,,,,,,,
2009-06-01,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2009-06-01,,,,,,,
2009-12-31,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-01-13,2010-01-29,2010-01-29,Cổ tức đợt 1/2009 (500 đ/cp),500,5,1,2009
2010-03-01,investorRight,MEETING,Họp cổ đông,2010-03-16,2010-04-16,2010-04-16,ĐHCĐ thường niên 2010,,,,
2010-04-21,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-05-04,2010-05-21,2010-05-21,Cổ tức đợt 2/2009 (1.000 đ/cp),1000,10,2,2009
2010-12-31,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-01-11,2011-01-26,2011-01-26,Tạm ứng cổ tức đợt 1/2010 (500 đ/cp),500,5,1,2010
2011-03-08,investorRight,MEETING,Họp cổ đông,2011-03-16,2011-04-16,2011-04-16,ĐHCĐ thường niên năm 2011,,,,
2011-08-25,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-09-28,2011-10-21,2011-10-21,Cổ tức đợt 2.2010 (1.000 đ/cp),1000,10,2,2010
2012-02-20,investorRight,MEETING,Họp cổ đông,2012-03-07,2012-04-06,2012-04-06,ĐHĐCĐ thường niên năm 2012,,,,
2012-09-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-09-26,2012-10-29,2012-10-29,Cổ tức năm 2011 (1.500 đ/cp),1500,15,,2011
2013-01-31,investorRight,MEETING,Họp cổ đông,2013-02-21,2013-04-05,2013-04-05,ĐHĐCĐ thường niên 2013,,,,
2013-11-04,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-11-18,2013-12-20,2013-12-20,Cổ tức năm 2012 (1.000đ/cp),1000,10,,2012
2014-02-18,investorRight,MEETING,Họp cổ đông,2014-02-26,2014-03-28,2014-03-28,Đại hội đồng cổ đông thường niên năm 2014,,,,
2014-08-13,schedEvent,schedIssue,Dự kiến phát hành,,,,"Phát hành trái phiếu, tổng giá trị trái phiếu phát hành là 150.000.000.000 đồng",,,,
2014-10-15,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-10-23,2014-11-14,2014-11-14,Trả cổ tức năm 2013 (1200 đ/cp),1200,12,,2013
2015-02-11,investorRight,MEETING,Họp cổ đông,2015-03-05,2015-04-24,2015-04-24,ĐHCĐ thường niên năm 2015,,,,
2015-09-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-09-23,2015-10-21,2015-10-21,Trả cổ tức năm 2014 (1.200đ/cp),1200,12,,2014
2016-02-24,investorRight,MEETING,Họp cổ đông,2016-03-03,2016-04-01,2016-04-01,ĐHCĐ thường niên năm 2016,,,,
2016-04-04,schedEvent,schedDiv,Dự kiến cổ tức,,,,"Dự kiến trả cổ tức bằng cổ phiếu năm 2016, tỷ lệ 100:12",,12,,2016
2016-04-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-05-12,2016-06-20,2016-06-20,chi trả cổ tức năm 2015 (1.400đ/cp),1400,14,,2015
2016-08-26,investorRight,POLL,Lấy ý kiến cổ đông,2016-09-09,2016-09-30,2016-09-30,v/v bổ sung ngành nghề hoạt động kinh doanh,,,,
2017-02-07,investorRight,MEETING,Họp cổ đông,2017-02-24,2017-03-24,2017-03-24,Đại hội đồng cổ đông thường niên năm 2017,,,,
2017-08-25,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-09-14,2017-09-27,2017-09-27,Trả cổ tức năm 2016 (1200 đ/cp),1200,12,,2016
2018-05-30,investorRight,MEETING,Họp cổ đông,2018-05-21,2018-06-15,2018-06-15,ĐHĐCĐ thường niên năm 2018,,,,
2018-08-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-09-14,2018-09-28,2018-09-28,Trả cổ tức năm 2017 (1200 đ/cp),1200,12,,2017
2019-02-14,investorRight,MEETING,Họp cổ đông,2019-03-06,2019-03-29,2019-03-29,ĐHĐCĐ thường niên năm 2019,,,,
2019-08-05,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-08-14,2019-08-28,2019-08-28,Trả cổ tức năm 2018 (1500 đ/cp),1500,15,,2018
2020-04-17,investorRight,MEETING,Họp cổ đông,2020-05-08,2020-05-29,2020-05-29,ĐHĐCĐ thường niên năm 2020,,,,
2020-06-17,investorRight,DIVIDEND,Cổ tức bằng tiền,2020-06-29,2020-07-09,2020-07-09,Trả cổ tức năm 2019 (1000 đ/cp),1000,10,,2019
2020-08-06,investorRight,KINDDIV,Cổ phiếu thưởng,2020-08-19,2020-08-20,,Tỷ lệ 100:33.33,,33.33,,
