2020-04-08,28355,0,5360,93895,0,32590
2020-03-13,33140,0,60130,614320,73950,3660
2020-03-20,60475,0,0,29065,0,1360
2020-03-23,4063,0,0,167997,0,3100
2020-04-09,43420,0,38940,395540,246450,7860
2020-04-10,38790,0,15570,51500,0,240
2020-04-13,25495,0,10100,104535,0,11600
2020-04-14,135348,0,4620,71982,0,1500
2020-04-15,298312,0,32880,149118,85810,157340
2020-04-16,272134,0,6420,66046,0,25720
2020-04-17,145790,0,1690,161360,0,9450
2020-04-20,145460,0,12100,130250,0,53990
2020-04-21,65390,0,11700,190060,0,8810
2020-04-22,58576,0,14450,78134,0,400
2020-04-23,33100,0,3920,31940,0,7200
2020-04-24,95890,0,33990,161990,0,33150
2020-04-27,25588,0,39240,165482,0,14300
2020-04-28,34770,0,29260,48910,0,6280
2020-04-29,12685,0,5700,90205,87920,3050
2020-05-04,5060,0,50,40960,0,100
2020-05-05,24430,0,0,21280,0,5000
