Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2007,0,7056387102693,-8836538477,7047550564216,-6085548723492,962001840724,124919447811,-249554917324,-229894166488,-60139613405,-354388686702,422838071104,81124640698,-39253806997,41870833701,11602570156,476311474961,-41890894629,-146120020,-42037014649,434274460312,110430428078,323844032234,2159,0
2008,0,9366053050509,-14390785887,9351662264622,-8640902160858,710760103764,302225967559,-286237707343,-199238248090,-97697857073,-485535371525,143515135382,447841818146,-17259640745,430582177401,22168623721,596265936504,-73943020132,23304607217,-50638412915,545627523589,114847813930,430779709659,2872,0
2009,0,13047918130928,-30750501226,13017167629702,-11249788168783,1767379460919,409050756257,-687180810423,-592382204033,-336032300230,-597995498520,555221608003,180240098193,-579554343303,-399314245110,35509297797,191416660690,-256727060807,268795357049,12068296242,203484956932,197663985819,5820971113,32,0
2010,0,15140492404529,-77996571183,15062495833346,-12873130010393,2189365822953,924317579945,-1324963967837,-908793130221,-412785103595,-766879179145,609055152321,161177835722,-127822455890,33355379832,98405035128,740815567281,-284001456685,9255235722,-274746220963,466069346318,267483566957,198585779361,972,0
2011,0,14731001013341,-59761047069,14671239966272,-12025782261455,2645457704817,833412542235,-1928826937930,-999439960148,-218846249550,-952198767524,378998292048,156139118815,-33878991082,122260127733,-16401680349,484856739432,-265782518528,-41449011268,-307231529796,177625209636,75541737805,102083471831,340,0
2012,0,12747671888709,-82239461285,12665432427424,-10797638636304,1867793791120,417785997867,-1096754683482,-975593260135,-235379712227,-798988738704,154456654574,107543534490,-69439780010,38103754480,1103487226,193663896280,-94452773415,-18767816789,-113220590204,80443306076,-6942848518,87386154594,211,0
2013,0,11173213914760,-69065429839,11104148484921,-9659202056509,1444946428412,408812677368,-839628708264,-663439192859,-188487574461,-516514880475,309127942580,435137768305,-61606194725,373531573580,30353895725,713013411885,-70518827067,-119573503072,-190092330139,522921081746,26905489807,496015591939,1123,0
2014,0,8377702078794,-1232095833,8376469982961,-7371249661534,1005220321427,192965944335,-299920195426,-275832731052,-54016276443,-526655814083,408406779238,234377821232,-210209889976,24167931256,0,432574710494,-60805079006,4460220371,-56344858635,376229851859,65102264253,311127587606,704,0
2015,0,8026433582354,-229747902,8026203834452,-6756049677998,1270154156454,359610827760,-419901185368,-338254415509,-41392579520,-452285166469,556799927568,87525873194,-41357381213,46168491981,0,602968419549,-57323609728,-22017134051,-79340743779,523627675770,133053327476,390574348294,884,0
2016,0,8548444822248,-603857095,8547840965153,-7109844247327,1437996717826,198609186796,-290316497973,-282360078215,-47033367906,-495933063676,812188668659,82595688397,-57931154382,24664534015,0,836853202674,-115620629722,-8607329141,-124227958863,712625243811,213038611452,499586632359,1131,0
2017,0,10897798936703,-283796223,10897515140480,-9129593094243,1767922046237,1015000394709,-305981144505,-285076948138,-99649288224,-533216132611,1940683160439,82371292491,-71564914480,10806378011,0,1951489538450,-292210974560,-30140176075,-322351150635,1629138387815,287755978564,1341382409251,3037,0
2018,0,9731057321539,-60447106,9730996874433,-8520970724397,1210026150036,259460496178,-293649064732,-273501507239,-75571151557,-445120856701,744682450432,93710870577,-45585705454,48125165123,0,792807615555,-154874082003,-1188651263,-156062733266,636744882289,145486633425,491258248864,1028,0
2019,0,9508205546828,-5892201441,9502313345387,-8191445918394,1310867426993,249904449229,-313001373405,-267452710133,-80374094861,-444971504034,863600088072,138735026025,-37071432251,101663593774,0,965263681846,-178375999841,-256706281,-178632706122,786630975724,103051014483,683579961241,1548,0
