Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2133214032,-11349457150,121818182,-2500000000,0,0,250000000,34860866,-13442778102,0,0,34630672454,-18372248160,0,0,0,16258424294,682432160,3612091532,0,4294523692
2015,3,-3727117550,1096681889,67911236,0,0,503365987,1173164885,0,-885993553,-2831762494,88368783,-2879244416,159998945,-166795824,-240910394,0,-2085926823,-8842265776,-16769112024,0,-1000000000,0,0,0,107222147,-17661889877,0,0,28490526696,-4348725000,0,0,0,24141801696,-2362353957,4294523692,0,1932169735
2015,4,10999110299,27203620,0,0,0,-17270334182,1389745746,0,-4854274517,-24493250657,-11492101485,8847314592,-5614904107,-2380964442,1024184786,0,2085926823,-36878069007,-24507675054,0,3500000000,0,-35274329799,-250000000,20000483171,-36531521682,0,0,101434515481,-23877562660,0,0,0,77556952821,4147362132,1932169735,0,6079531867
2016,1,-3566703043,4101846126,641207827,0,0,-535012142,2672947959,0,3314286726,-17683281020,21149635775,-1022256056,-3389706779,-2672947959,-512313979,0,-3613076643,-4429659935,-3972520000,0,-4100000000,10800000000,0,0,332316611,3059796611,0,0,11956086148,-13582700699,0,0,0,-1626614551,-2996477875,8174539186,0,5178061311
2016,2,6060250234,832411540,-641207827,507507,0,-9148130142,2686212502,0,-209956185,10120339478,-289364405,4556371927,5654148844,-3097741011,59103003,0,3362229657,20155131308,-6024225997,1657122001,-8800000000,1750000000,0,14115201228,871897404,3569994636,0,0,21269616584,-46259453411,0,0,0,-24989836827,-1264710883,5178061311,-507507,3912842921
2016,3,481518618,2566490106,0,-507507,0,-340868375,2430948578,0,5137581420,-1995811363,1567200628,-1095521051,6291482955,-2684515801,125189002,0,-102170385,7243435405,-11512818319,-392948491,-2150000000,500000000,0,0,720868106,-12834898704,0,0,48801955418,-36960090927,0,0,0,11841864491,6250401192,3912842921,507507,10163751620
2016,4,6646738155,899280764,-62714478,0,0,-11459958318,2599527040,0,-1377126837,15117149859,-452285506,7369127489,2769835312,-3891590284,74697807,216900000,88900000,19915607840,-21861456065,315000000,-1600000000,9900000000,-6584798772,6584798772,1006161512,-12240294553,0,0,28384735468,-37882935482,0,0,0,-9498200014,-1822886727,10163751620,0,8340864893
2017,1,2884291021,2594121358,0,0,0,-7494001070,3272080979,0,1256492288,-5175299707,-563592110,24970541380,-5837034075,-3272080979,-1900000000,1945542485,0,11424569282,-9746024617,-5000000000,0,0,0,-2800000000,7929931276,-9616093341,622050000000,0,13351434716,-13861924212,0,0,0,621539510504,623347986445,8342084429,0,631690070874
2017,2,21853263415,24611451234,-5143941124,881820,0,4320206244,13623110489,0,59264972078,25175381295,-13511890583,-64739964253,1084757048,-10987191618,-8443282968,-1945542485,-915617000,-31617093268,-2196545696,6605511479,-69711461492,27163461492,-583485038149,103962056561,-7124146010,-524786161815,0,0,89031736450,-115438636050,0,0,0,-26406899600,-582810154683,631690070874,0,48879916191
2017,3,12820454609,18662723297,-24149597476,-881820,0,27039467223,10928132317,0,45300298150,9611955760,1717777574,99467218621,3970948067,3122071025,5577839385,0,-70085343,162400829237,-13309678861,-16636927563,94959488066,-255675988066,10000000000,0,4299919311,-176363187113,0,0,136092466991,-121462645412,0,0,0,14629821579,667463703,48879916191,0,49547379894
2017,4,23002599515,7549969055,38628179617,17720541,0,-14813396283,14352566345,0,68737638790,-12204435591,1059345295,10792667348,-76313762140,-30628273229,-12817359657,0,985702343,8747977115,-91992386897,26096111740,-376998026574,228512526574,-77739675521,-101162056561,10592328749,-382691178490,60640400000,0,103502579316,211076277785,0,0,0,375219257101,1276055726,49547379894,-17720541,50805715079
2018,1,71692589146,18879198590,1786499921,0,0,-7794788189,9240031827,0,93803531295,-57896878278,768286544,1679008648,1333935186,-9829981258,-25585773336,0,0,-2038440683,-23075531798,2189412012,0,0,0,0,-6853685111,-27739804897,0,0,94841900330,-74979622658,0,0,0,19862277672,-9915967908,50805715079,0,40889747171
2018,2,23138406676,17296771047,4087813766,-104881217,0,-9852315436,11676599197,0,46242394033,-36037025252,1867666928,50993257758,-3409700216,-8546356583,-301808787,0,-755052775,56363944590,-51820446792,1588060337,-95155000500,45800000500,0,0,28063254310,-71524132145,0,0,113305965664,-82411921707,0,-1108403721,0,29785640236,14625452681,40889747171,104881217,55620081069
2018,3,13498540724,15433117183,-3279619902,101829362,0,8812361147,-9463031442,0,25103197072,21776141242,-266292057,29277207216,572478912,6922738259,0,0,139084384,83524555028,-136114804233,4506227513,34265000000,-2050000000,0,0,-7745314610,-107138891330,0,0,130527815108,-90207437329,0,-642289045,0,39678088734,16063752432,55620081069,-101829362,71582004139
2018,4,-18009877169,19063048273,7370450816,-195257644,0,-25776816929,30917032755,0,13368580102,18559882263,-1390100197,-30201826664,5440494742,-30495109311,-4052234366,0,-15920679753,-31776209212,-68209697022,3218952899,-43696105056,70106499500,-5837333000,0,20788976543,-23628706136,39690650000,0,179862525944,-125874742097,0,-35935781909,0,57742651938,2337736590,71582004139,195257644,74114998373
2019,1,20007436787,20861673289,0,0,0,-8736630046,11439505466,0,43571985496,-21500690970,-176144351,-3186961548,2374377448,-12451378341,-6123565478,0,-1158912231,1348710025,-50929433009,58169480,0,44412400000,0,0,13970150290,7511286761,0,0,110273160434,-110338983360,0,-12569597675,0,-12635420601,-3775423815,74114998373,0,70339574558
2019,2,41820226779,26542034345,-13790071721,-5166816,0,-23061051263,14023596866,0,45529568190,-26376805173,-430766867,-5957387827,-68723975,-12700577113,-4250871726,0,1158912231,-3096652260,-80730401794,8419205702,-11936000000,161408400000,-183258793596,17661130804,-4507288803,-92943747687,0,0,186674347397,-131622766204,0,449069688,0,55500650881,-40539749066,70339574558,5166816,29804992308
2019,3,15587953491,25449368401,-349474177,5162664,0,-974583170,13790108856,0,53508536065,18393121506,295514486,372239357,-2050488653,-15113128609,-4924907352,0,0,50480614800,-92248169957,598600590,11936000000,25852600000,1606940035,-17661130804,9130078626,-60785081510,-395454545,0,174656764367,-165814063717,0,-635347313,0,7811898792,-2492567918,29804992308,-5162664,27307261726
2019,4,-23303759150,24638107491,-906863593,-250758195,0,-2657483978,15105438291,0,12624680866,-34575639627,-755539900,42969200003,761316896,-13843560839,3069456507,0,0,10249913906,-77659551591,17308347732,0,3591200000,5000000,0,6643138399,-50111865460,-161545405,0,342431460232,-261918151507,0,0,0,80351763320,40489811766,27307261726,250758195,68047831687
2020,1,48674407609,16090693789,0,0,0,-2234683465,14607936408,0,77138354341,-178361989361,2250570477,-44619949885,3736962058,-15615675949,-5190008512,0,0,-160661736831,-59271398482,3914645825,0,16258939178,0,0,2757113921,-36340699558,53915000000,0,257651106398,-160955115433,0,0,0,150610990965,-46391445424,68890553650,0,22499108226
