disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2009-12-15,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2009-12-17,,,Ngày giao dịch đầu tiên trên HOSE,,,,
2010-02-09,investorRight,MEETING,Họp cổ đông,2010-02-24,2010-03-26,2010-03-26,ĐHCĐ thường niên 2010,,,,
2010-05-20,investorRight,POLL,Lấy ý kiến cổ đông,2010-05-26,,,Lấy ý kiến cổ đông v/v thông qua phương án chào bán cổ phiếu ra công chúng,,,,
2010-11-23,investorRight,MEETING,Họp cổ đông,2010-12-02,2010-12-23,2010-12-23,ĐHCĐ bất thường 2010,,,,
2011-03-17,investorRight,MEETING,Họp cổ đông,2011-03-25,2011-04-21,2011-04-21,ĐHCĐ thường niên năm 2011,,,,
2011-05-12,investorRight,MEETING,Họp cổ đông,2011-06-08,2011-07-01,2011-07-01,ĐHCĐ bất thường lần 1 năm 2011,,,,
2012-02-07,investorRight,MEETING,Họp cổ đông,2012-03-01,2012-03-26,2012-03-26,ĐHCĐ thường niên năm 2012,,,,
2014-01-20,investorRight,MEETING,Họp cổ đông,2014-02-10,2014-03-15,2014-03-15,Đại hội đồng cổ đông thường niên năm 2014,,,,
2014-05-15,investorRight,MEETING,Họp cổ đông,2014-05-22,2014-06-23,2014-06-23,Đại hội đồng cổ đông bất thường (lần 1) năm 2014,,,,
2014-06-30,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2014-06-30,,,Lợi nhuận sau thuế 6 tháng đầu năm 2014 âm,,,,
2014-10-10,investorRight,POLL,Lấy ý kiến cổ đông,2014-10-20,,,V/v: Thông qua thay đổi địa chỉ và tên Công ty,,,,
2015-03-18,investorRight,MEETING,Họp cổ đông,2015-03-26,2015-04-27,2015-04-27,ĐHĐCĐ thường niên năm 2015,,,,
