Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2015,1,14677512546,-14947641147,-25656781806,-168851166,-20668551,25186964200,-16274383,0,-945740307,0,0,0,0,0,20000000000,5001435767,25001435767,0,0,2586154426,-386154426,0,0,0,2200000000,26255695460,5195883677,0,31451579137
2015,2,15190181989,-12712666539,23751409442,-224856748,-1000000000,26010291162,-54555847709,0,-3541488403,-5192226727,0,0,0,-20000000000,0,28476860,-25163749867,0,0,9783446618,-5662097618,0,0,0,4121349000,-24583889270,31451579137,0,6867689867
2015,3,18459401086,-17354112157,-1359788765,-328104154,-508573375,183172000,-2209502240,510914790,-3117507605,0,0,0,0,0,0,33430413,33430413,0,0,10604327000,-5669000000,0,0,0,4935327000,1851249808,6867689867,0,8718939675
2015,4,23429281990,-6048959750,-72832778,-597146546,0,2048003758,-4135905618,0,14622441056,0,0,0,0,-54000000000,0,3105723,-53996894277,49554000000,0,0,-4223160000,0,0,0,45330840000,5956386779,8718939675,0,14675326454
2016,1,18670188702,-29714906439,-2043455221,-1196372137,-542000000,10635147791,-13491066193,866146395,-17682463497,0,0,0,0,0,8000000000,13329891,8013329891,0,0,30143396807,-21342253000,0,0,0,8801143807,-867989799,14664266409,0,13796276610
2016,2,35189141712,-28531619041,-1189614010,-1440346091,-900000000,13311041857,-2997893546,0,13440710881,-5760800001,1842500000,0,8000000000,-26000000000,-8000000000,3119447,-29915180554,0,0,34143567349,-30197723000,0,0,0,3945844349,-12528625324,13796276610,0,1267651286
2016,3,38371326958,-64126234640,-1984039655,-1536635809,-1351567663,26289893329,-31172014504,953431245,-35509271984,0,0,0,0,-69900000000,0,7360378,-69892639622,95101770000,0,21255632112,-5395316182,0,0,0,110962085930,5560174324,1267651286,0,6827825610
2016,4,52748456072,-64415406059,-2081039788,-1593802956,-250000000,16601058877,-6212486322,953431245,-5203220176,0,0,0,0,-4100000000,0,2196956,-4097803044,0,0,51641011039,-44042583907,0,0,0,7598427132,-1702596088,6827825610,0,5125229522
2017,1,23806740091,-22250258027,-2105520250,-2025345431,0,3850805963,-167800000,0,1108622346,0,0,0,0,0,0,414851,414851,0,0,23169669423,-23121492417,0,0,0,48177006,1157214203,5091870508,0,6249084711
2017,2,68457596841,-58094798774,-2197973014,-1841420077,0,292197750,-7171107500,0,-555504774,0,4400000000,0,0,0,0,495806,4400495806,0,0,53032679373,-56051289456,0,0,0,-3018610083,826380949,6249084711,0,7075465660
2017,3,28139743461,-18865250954,-1818153215,-1889102809,-680726188,9922601400,-4157730033,0,10651381662,0,0,0,0,0,0,168595,168595,0,0,11697129032,-12748692494,0,0,0,-1051563462,9599986795,7075465660,0,16675452455
2017,4,30316469662,-22628703889,-3370571356,-149650898,-50000000,1292334240,-16446362084,0,-11036484325,0,0,0,0,0,0,152896,152896,0,0,0,-87379549,0,0,0,-87379549,-11123710978,16675452455,452474,5552193951
2018,1,7831601467,-5347835265,-956280633,0,-30000000,11418708539,-15321841633,0,-2405647525,0,0,0,0,0,0,30935,30935,0,0,0,-384500000,0,0,0,-384500000,-2790116590,5152193951,0,2362077361
2018,2,14495167565,-4590831784,-997077901,0,-83469974,28651498430,-22212609196,0,15262677140,0,0,0,0,0,0,24485,24485,0,-12800000000,0,-120000000,0,0,0,-12920000000,2342701625,2362076821,0,4704778446
2018,3,5089253820,-1924527426,-1691772161,-33033518,-10000000,9575400000,-10462028210,0,543292505,0,0,0,0,-3500000000,0,28865,-3499971135,0,0,0,-267000000,0,0,0,-267000000,-3223678630,4704778986,0,1481100356
2018,4,358937328,-2042693685,-246107446,-74946974,-30867493,8108740524,-1157054857,0,4916007397,0,0,0,0,0,0,30808,30808,0,0,0,-5244397947,0,0,0,-5244397947,-328359742,1480950536,0,1152590794
2019,1,180000000,-475610808,-155185784,-541187,0,2824173700,-203513512,0,2169322409,0,0,0,0,0,0,34365,34365,0,0,0,-1955115000,0,0,0,-1955115000,214241774,1152980149,0,1367221923
2019,2,71992000,-273181815,-129467693,-407,0,805358993,-161167250,0,313533828,0,0,0,375500000,0,0,6349,375506349,0,0,0,-646000417,0,0,0,-646000417,43039760,1367721841,0,1410761601
2019,3,0,-10826954,-73000000,-212,0,0,-1600000,0,-85427166,0,0,0,77000000,0,0,3190,77003190,0,0,0,-500403,0,0,0,-500403,-8924379,1410761601,0,1401837222
2020,1,14300000,-6381708,-48000000,0,0,36000000000,-7800000,0,35952118292,0,0,0,0,-36000000000,0,2781,-35999997219,0,0,0,-19210413,0,0,0,-19210413,-67089340,1864322913,0,1797233573
