disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2016-06-27,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2016-07-04,,,Giá tham chiếu 12.900 đ/cp,,,,
2016-06-29,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến chi trả cổ tức năm 2016 tỷ lệ 6%,,6,,2016
2016-10-05,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2016-10-05,2017-01-05,,Thời gian niêm yết dưới 06 tháng,,,,
2017-02-16,investorRight,MEETING,Họp cổ đông,2017-03-01,2017-03-26,2017-03-26,ĐHCĐ thường niên năm 2017,,,,
2017-03-07,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-03-17,2017-05-25,2017-05-25,Trả cổ tức năm 2015 (600 đ/cp),600,6,,2015
2017-10-03,schedEvent,schedIssue,Dự kiến phát hành,2018-01-29,2018-01-29,,"Dự kiến phát hành 12.825.000cp cho CĐHH, tỷ lệ 100:95, giá 10.000 đ/cp",,95,,
2017-10-03,schedEvent,schedIssue,Dự kiến phát hành,2018-04-09,2018-04-09,,"Dự kiến phát hành 675.000 cổ phiếu ESOP, giá 10.000 đ/cp",,,,
2018-01-16,investorRight,ISSUE,Phát hành thêm,2018-01-29,2018-03-08,,"Phát hành 12,825,000 cp cho CĐHH, giá 10000 đ/cp, tỷ lệ 100:95",,95,,
2018-02-28,investorRight,MEETING,Họp cổ đông,2018-03-16,2018-04-19,2018-04-19,ĐHĐCĐ thường niên năm 2018,,,,
2018-04-09,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,,,,Số lượng 13500000 cp,,,,
2018-04-11,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2019-03-13,,,Số lượng 5420381 cp,,,,
2018-08-13,investorRight,ADPAYDATE,Thay đổi thời gian trả cổ tức,2018-07-13,2018-10-31,2018-10-31,Thay đổi ngày trả cổ tức năm 2017 từ ngày 20/08/2018 sang ngày 31/10/2018,600,6,1,2017
2018-11-28,investorRight,ADPAYDATE,Thay đổi thời gian trả cổ tức,2018-09-14,2019-05-31,2019-05-31,Thay đổi ngày trả cổ tức đợt 2/2017 từ ngày 30/11/2018 sang ngày 31/05/2019,500,5,2,2017
2019-03-05,investorRight,MEETING,Họp cổ đông,2019-03-26,2019-04-27,2019-04-27,ĐHĐCĐ thường niên năm 2019,,,,
2019-03-19,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-07-13,2019-08-02,2019-08-02,Trả cổ tức đợt 1/2017 (600 đ/cp),600,6,1,2017
2019-03-19,investorRight,ADPAYDATE,Thay đổi thời gian trả cổ tức,2018-07-13,2019-09-30,2019-09-30,Thay đổi ngày trả cổ tức đợt 1/2017 từ ngày 20/03/2019 sang ngày 30/09/2019,600,6,1,2017
2019-03-27,stockAlert,noticed,Nhắc nhở,2019-03-25,,,Chậm thực hiện trả cổ tức năm 2017 bằng tiền,,,,
2019-06-03,investorRight,ADPAYDATE,Thay đổi thời gian trả cổ tức,2018-09-14,2019-11-15,2019-11-15,Thay đổi ngày trả cổ tức đợt 2 năm 2017 từ ngày 31/5/2019 sang ngày 15/11/2019,500,5,2,2017
2019-07-24,investorRight,ADPAYDATE,Thay đổi ngày trả cổ tức,2018-07-13,2019-08-02,2019-08-02,Thay đổi ngày trả cổ tức đợt 1 năm 2017 từ 30/9/2019 sang ngày 2/8/2019,600,6,1,2017
2019-11-14,investorRight,ADPAYDATE,Thay đổi thời gian trả cổ tức,2018-09-14,2020-04-15,2020-04-15,Thay đổi ngày trả cổ tức đợt 2 năm 2017 từ ngày 15/11/2019 sang ngày 15/04/2020,500,5,2,2017
2019-11-18,stockAlert,noticed,Nhắc nhở,2019-11-15,,,Chậm thực hiện trả cổ tức năm 2017 bằng tiền,,,,
2020-02-04,stockAlert,noticed,Nhắc nhở,2020-02-04,,,Chậm nộp BCQT năm 2019,,,,
2020-03-02,investorRight,MEETING,Họp cổ đông,2020-03-23,2020-04-25,2020-04-25,ĐHĐCĐ thường niên năm 2020,,,,
2020-04-15,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-09-14,2020-12-18,2020-12-18,Trả cổ tức đợt 2/2017 (500 đ/cp),500,5,2,2017
2020-04-15,investorRight,ADPAYDATE,Thay đổi thời gian trả cổ tức,2018-09-14,2020-12-18,2020-12-18,Thay đổi ngày chi trả cổ tức đợt 2 năm 2017 từ ngày 15/4/2020 sang ngày 18/12/2020,500,5,2,2017
