Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2005,0,10750424567,4994260890,0,0,-1704714812,0,1585577467,0,15625548112,-2980692039,1244488979,-5210325944,12084696,-1585577467,-431568261,0,-562747612,6111210464,-6061624420,3496668000,-30000000,0,-166943967,0,1664218960,-1097681427,0,0,78697492600,-81090979244,0,-2087280000,0,-4480766644,532762393,2757568874,486879,3290818146
2006,0,21053450472,5663292052,0,-154419630,0,-3506948306,2133201230,0,25188575818,-5480250031,-17024337856,7697785267,0,-2133201230,-810767288,561600000,-216002292,7783402388,-10198055234,200485903,0,0,-3245900000,1154938737,0,-12088530594,0,0,131424538324,-123029804433,0,-2152800000,0,6241933891,1936805685,3290818146,1559593,5229183424
2007,0,28743952464,3657356934,0,10342146,0,-2120146519,2749190220,0,33040695245,-32022494586,2562230575,-14609963850,0,-2749190220,-2865165350,176949000,-2306584157,-18773523343,-5851421735,1807811235,0,0,-132391000,0,1576874815,-2599126685,25000000000,0,172011326924,-171137104715,0,-1780800000,0,24093422209,2720772181,5229183424,-10342146,7939613459
2008,0,18035699450,4804060326,-185857107,0,0,-4657918016,5558412314,0,23554396967,11763974445,-5362753905,-4449843278,0,-5558412314,-2625993664,2074363600,-3692964433,15702767418,-12332139978,999999998,0,0,0,0,3683513454,-7648626526,0,0,113760000623,-111681014703,0,-9599976000,0,-7520990080,533150812,7939613459,0,8472764271
2009,0,15194219589,2498652157,0,-345901434,0,-1547806351,2246716247,0,18045880208,-633343960,11759001266,8755555757,-273719653,-2246716247,-2267235273,191153676,-1144930380,32185645394,-3136125353,278138636,0,0,0,0,1397024640,-1460962077,0,0,88021930241,-81797145012,0,-9229771600,0,-3004986371,27719696946,8472764271,-43669367,36148791850
2010,0,15076694127,2567854673,743785269,460641927,0,2434061154,1265389289,0,22548426439,-8948201835,-9446787364,3160962516,-135653350,-1265389289,-3517498640,0,-713699374,1682159103,-1446453054,0,0,30000000,0,0,-2434061154,-3850514208,0,0,62434540670,-87267631716,0,-19368000,0,-24852459046,-27020814151,36148791850,-29094158,9098883541
2011,0,15954571965,2693299023,893940174,0,0,-657363575,2464635929,0,21349083516,11316169540,-27513396235,9548846243,132354690,-2464635929,-3693810501,5564000,-1045451313,7634724011,-1776152028,136363636,0,156351000,0,0,725533272,-757904120,0,0,112766931616,-103657069315,0,-12019976000,0,-2910113699,3966706192,9098883541,28162688,13093752421
2012,0,4912320937,3221400605,5778623794,-425786816,0,-3117837441,3741250301,0,14109971380,-12381462447,-12873743569,-5007092858,-511837606,-3741250301,-3485378712,0,-481027607,-24371821720,-4934232072,0,0,0,0,0,1738065441,-3196166631,0,0,146301799691,-116829475113,0,-9597924000,0,19874400578,-7693587773,13093752421,1780112,5401944760
2013,0,4717910677,2968802613,2357362492,-9624168,0,-1143829577,4887240333,0,13777862370,-427850744,1002084007,-4288101857,176011462,-4887240333,-1877046277,0,-79450000,3396268628,-4541272893,20000000,0,0,0,0,89000577,-4432272316,0,0,141749140978,-137468930003,0,-7199971200,0,-2919760225,-3955763913,5401944760,10007874,1456188721
2014,0,9307681654,3580520244,2008650785,118964804,0,-2129250884,3308272260,0,16194838863,3252694123,11391380162,-2420670545,-600043505,-3308272260,-894675290,0,-263633424,23351618124,-154037504,10000000,0,0,0,0,2122568538,1978531034,0,0,154774068226,-169761269602,0,-4799988000,0,-19787189376,5542959782,1456188721,-2843024,6996305479
