Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2010,0,29491180209,0,29491180209,-21523398599,7967781610,138866722,-722153522,-722153522,-1635587047,-1720976677,4027931086,77500000,0,77500000,0,4105431086,-1026357772,0,-1026357772,3079073314,0,3079073314,0,0
2011,0,43461717839,0,43461717839,-31824627737,11637090102,168470136,-289211411,-289211411,-3140685964,-2889157591,5486505272,77283336,-1891000,75392336,0,5561897608,-1390474402,0,-1390474402,4171423206,0,4171423206,0,0
2012,0,60935197479,0,60935197479,-44919547985,16015649494,181423014,-129158706,-128808246,-4671412110,-4159480381,7237021311,28469145,-3495000,24974145,0,7261995456,-1462631364,172177372,-1290453992,5971541464,0,5971541464,0,0
2013,0,97447246696,0,97447246696,-75222897975,22224348721,366023797,-25341353,0,-6925442734,-6594438971,9045149460,273667637,-2400000,271267637,0,9316417097,-2160926902,-172177372,-2333104274,6983312823,0,6983312823,6983,0
2014,0,133656654051,0,133656654051,-103610887285,30045766766,592360506,-239729656,0,-11642876380,-8862667319,9892853917,2274989444,-945884038,1329105406,0,11221959323,-2468831051,0,-2468831051,8753128272,0,8753128272,8753,0
2015,0,133174994713,0,133174994713,-100474081944,32700912769,785683394,-887530458,0,-11075680584,-8059792382,13463592739,5373096751,0,5373096751,0,18836689490,-4124108879,0,-4124108879,14712580611,0,14712580611,12556,0
2016,0,274626211538,-673962845,273952248693,-208602123685,65350125008,711198195,-3107897438,-1814917172,-13015448738,-20116732728,29821244299,4061338,-10302862,-6241524,0,29815002775,-6356534003,-870654315,-7227188318,22587814457,-1451090525,24038904982,7930,0
2017,0,442146446371,-2703256881,439443189490,-335250812829,104192376661,3499678730,-6472460015,-5571839677,-13787538155,-27601001802,60693739289,145326741,-1232252873,-1086926132,0,59606813157,-11629808393,668616159,-10961192234,48645620923,1182711400,47462909523,7062,0
2018,0,297267470219,-2407484130,294859986089,-211003147221,83856838868,6506429250,-8396265680,-5932942064,-9825880875,-26283187814,46315901816,377635845,-254904063,122731782,0,46438633598,-9265499441,195151795,-9070347646,37368285952,5152638924,32215647028,3258,0
2019,0,294856362884,-2265548538,292590814346,-211771938381,80818875965,5492022351,-5146894349,-4195938926,-14602213843,-29858444141,36932330016,48014337,-511266857,-463252520,0,36469077496,-7367768011,6886361,-7360881650,29108195846,5519640736,23588555110,1936,2017
