Year,Quarter,Average Outstanding Shares,Average Outstanding Shares diluted,BookValue per Share,Sale per Share,Tangible BookValue per Share,Cash Flow per Share,EPS Basis,EPS Diluted,EPS before other income,Basic EPS in year,Beta,Cash Ratio,Quick Ratio,Current Ratio,LT Debt/Equity,LT Debt/Total Assets,Debt/Equity,Debt/Total Assets,ST liabilities/ Equity,ST liabilities/ Total Assets,Total liabilities/ Equity,Total liabilities/ Total Assets,ROE %,ROCE %,ROA %,Account Receivable Turnover Ratio,Turnover Ratio,Inventory Turnover Ratio,Inventory Turn-Days,Payment Period Turnover Ratio,Average Payment Period,Sales per Employees,Net Profit per Employees,Dividend Yield %,Cash Dividend Ratio %,Dividend Payout Ratio %,Gross profit margin %,EBITDA/ Revenue %,EBIT/ Revenue %,Operating profit margin %,Pre-tax profit margin %,Net profit margin,Revenue/MarCap,Asset Turnover Ratio,Equity Turnover Ratio (%),The quality of earning by Financial Report (%),The Quality of earning by Cash Flow Statement (%),P/E cơ bản,P/E diluted,P/E before other income,P/B ,P/S,P/Tangible Book ,P/Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Sale growth rate %,Gross profit growth rate %,EBITDA growth rate %,EBIT growth rate %,Pre-tax profit growth rate %,Net profit growth rate %,EPS growth rate %,Total assets growth rate %,Equity growth rate %,Capital growth rate %
2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,0,3000000,3000000,10540.30275,1502.42424166667,10540.30275,-7689.32822866667,540.30275,540.30275,540.30275,589,0,2.09910952182623,3.44198143387644,5.88580447184378,0,0,0.109783218797961,0.091166932982004,0.204199979170428,0.169573146240295,0.204199979170428,0.169573146240295,0.0512606480871719,0.0928484223093118,0.0425682187127136,0.535367698991812,681.774415392182,0,0,1697.85714714286,0.214976861047597,55645342.2839506,20011212.962963,0,0,0,0.472630091182246,0.651380917492629,0.651380917492629,0.425160785672227,0.359620628458865,0.150242424166667,0.118369791230101,0.142540900133696,-0.0655401572133623,0,0,18.5081419630013,18.5081419630013,18.5081419630013,0.948739351912828,6.65590964434041,0.948739351912828,-1.30050372446307,5.48749902569963,8.42440863454021,8.42440863454021,0,0,0,0,0,0,0,0,0,0
2014,0,6900000,6900000,11457.8683656522,948.468608115942,14271.5912843478,819.618846956522,1227.65241144928,1227.65241144928,931.279421014493,1307.92,0,2.68003882820892,5.29430567731855,5.667706455198,0.379462038505366,0.194611781516324,0.507256813285276,0.260152906226337,0.31443136079561,0.161259997258383,0.693893399300976,0.355871778774708,0.153068058082049,0.157325757516859,0.0881315074163002,1.13393368985967,321.88831081046,0,0,16.0026292350113,22.8087519019334,80795474.0246914,121195190.617284,0.085,1.44429695464621,0.692378389903175,0.686301340272667,1.95955280037508,1.93417140706737,1.69308537141998,1.50002450112795,0.0948468608115942,0.0680892794985984,0.118258431003856,-0.193060870292032,-154.985701874178,106.043326763524,8.14562811650795,8.14562811650795,10.7379157902002,0.872762688562342,10.5433115175675,0.700692711888923,12.2007931334581,8.1201344375329,4.14387121182885,4.19824965246737,0.451971911905996,1.10839362065736,3.36797509665081,3.31139826245417,4.7820770085225,5.05636404157977,1.27215651123241,3.04836042765943,1.50022203973221,1.3
2015,0,14145000,14145000,12607.430650053,1163.17760480735,12561.762630258,662.81567903853,632.66019455638,632.66019455638,596.022105319901,852.38,0,1.43640793515964,2.55667500956713,3.18967649614484,0.0918510991505991,0.0596641352800783,0.399303855040995,0.259377617092646,0.447618109938365,0.290761326888284,0.539469209088964,0.350425462168363,0.0695359558417114,0.107396724698363,0.0417503642290228,8.86516944186787,41.1723658970578,0,0,14.5195491820734,25.1385215493225,203125274.320988,113547541.012346,0.06,1.05443365759397,0.948376403577466,0.830043311981013,1.17803268322059,1.05746425594799,0.750236764124694,0.559002523895243,0.116317760480735,0.0767601456225669,0.127845354046126,-0.191234240229451,-175.542322424881,-46.0834508947458,15.8062733929578,15.8062733929578,16.7779012065882,0.793183026547756,8.59713938668568,0.796066626502923,15.0871506457208,6.82683866843805,5.79511822182586,6.4558576141356,1.51406748673709,2.04062484040314,0.51139263337617,0.374509257323989,0.114028794932434,-0.0631019231537693,-0.484658533102616,0.78093644044469,1.25567548935073,1.05
