disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2014-09-16,stockAlert,listedHnx,Ngày giao dịch đầu tiên trên HNX,2014-09-23,,,Giá tham chiếu 12.500đ/cp,,,,
2014-09-29,investorRight,MEETING,Họp cổ đông,2014-10-08,,,Đại hội cổ đông bất thường năm 2014,,,,
2014-10-01,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2014-10-01,2015-03-24,,Thời gian niêm yết dưới 6 tháng,,,,
2015-03-25,investorRight,MEETING,Họp cổ đông,2015-04-01,,,ĐHĐCĐ thường niên năm 2015,,,,
2015-05-29,investorRight,ISSUE,Phát hành thêm,2015-06-03,2015-07-06,,"Tỷ lệ 1:1, giá 10.000 đ/cp",,100,,
2015-05-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-06-03,2015-06-19,2015-06-19,Trả cổ tức năm 2014 (850đ/cp),850,8.5,,2014
2015-07-17,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2015-07-24,,,Số lượng 7.245.000 cp,,,,
2015-10-22,investorRight,POLL,Lấy ý kiến cổ đông,2015-10-28,,,Vv Kế hoạch trả cổ tức 6 tháng đầu năm 2015,,,,
2015-11-23,investorRight,ISSUE,Phát hành thêm,2015-11-30,2015-12-30,,"Tỷ lệ 2:1, giá 10.000đ/cp",,50,,
2015-11-23,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-11-30,2015-12-15,2015-12-15,Trả cổ tức 6 tháng đầu năm 2015 (600 đ/cp),600,6,,2015
2016-01-25,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2016-01-27,,,Số lượng 9.951.860 cp,,,,
2016-03-17,investorRight,MEETING,Họp cổ đông,2016-03-25,,,ĐHCĐ thường niên năm 2016,,,,
2016-05-07,schedEvent,schedIssue,Dự kiến phát hành,,,,Phát hành riêng lẻ cho đối tượng nhà đầu tư xác định giá không thấp hơn 11.500đ,,,,
2016-05-07,schedEvent,schedExchange,Dự kiến chuyển sàn,2016-05-07,,,Dự kiến chuyển niêm yết từ HNX sang HOSE,,,,
2016-05-07,schedEvent,schedIssue,Dự kiến phát hành,2016-08-26,2016-08-26,,Phát hành cho cổ đông hiện hữu,,50,,
2016-05-07,schedEvent,schedIssue,Dự kiến phát hành,2016-10-28,2016-10-28,,Phát hành ESOP,,,,
2016-08-17,investorRight,ISSUE,Phát hành thêm,2016-08-26,2016-09-26,,"Phát hành 12,048,430 cp cho CĐHH, giá 10000 đ/cp, tỷ lệ 100:50",,50,,
2016-10-25,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2016-10-28,,,Số lượng 11591770 cp,,,,
2016-12-19,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2016-12-22,,,Số lượng 1200000 cp,,,,
2017-04-14,schedEvent,schedIssue,Dự kiến phát hành,,,,"Dự kiến phát hành 1,800,000 cp theo chương trình ESOP trong năm 2017",,,,
2017-04-14,schedEvent,schedIssue,Dự kiến phát hành,,,,"Dự kiến phát hành 5,000,000 cp riêng lẻ chào bán cho NĐT trong năm 2017",,,,
2017-04-14,schedEvent,schedDiv,Dự kiến cổ tức,,,,"Dự kiến trả cổ tức bằng cổ phiếu năm 2016, tỷ lệ 8.5%",,8.5,,2016
2017-04-17,investorRight,MEETING,Họp cổ đông,2017-02-27,2017-04-14,2017-04-14,ĐHĐCĐ thường niên năm 2017,,,,
2017-05-31,investorRight,POLL,Lấy ý kiến cổ đông,2017-06-12,2017-06-20,2017-06-20,V/v: Thông qua phương án thay đổi tên Công ty,,,,
2017-07-06,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2017-07-18,2017-07-19,,"Trả cổ tức năm 2016, Tỷ lệ 100:8.5",,8.5,,2016
2017-08-22,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2017-08-25,,,Số lượng 3135477 cp,,,,
2018-01-09,investorRight,POLL,Lấy ý kiến cổ đông,2018-01-15,2018-02-01,2018-02-01,Vv: Thay đổi nhân sự,,,,
2018-03-21,investorRight,MEETING,Họp cổ đông,2018-04-06,2018-04-26,2018-04-26,ĐHĐCĐ thường niên năm 2018,,,,
2018-07-17,investorRight,POLL,Lấy ý kiến cổ đông,2018-08-01,,,v/v: bầu bổ sung thành viên HĐQT nhiệm kỳ 2018-2023,,,,
2019-03-21,investorRight,MEETING,Họp cổ đông,2019-04-03,2019-04-24,2019-04-24,ĐHĐCĐ thường niên năm 2019,,,,
2020-01-17,investorRight,MEETING,Họp cổ đông,2020-02-07,,,ĐHĐCĐ thường niên năm 2020,,,,
2020-05-29,investorRight,POLL,Lấy ý kiến cổ đông,2020-06-18,,,V/v: Sửa đổi điều lệ tổ chức và hoạt động Công ty và các nội dung khác,,,,
2020-07-08,schedEvent,schedIssue,Dự kiến phát hành,,,,"Dự kiến phát hành 23,026,121cp cho CĐHH",,50,,
