date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,83224,0,7780,226756,20000,11710
2019-12-03,257173,0,48960,176267,68751,17610
2019-12-04,92249,0,11830,80431,24361,890
2019-12-05,73618,0,28970,80382,21122,16050
2019-12-06,243981,128412,50880,182419,68740,24920
2019-12-09,35990,0,2800,85960,43020,61020
2019-12-10,57582,10000,5470,186748,117778,25660
2019-12-11,51657,0,7430,54993,23048,2000
2019-12-12,125718,27748,1910,153082,55472,830
2019-12-13,298222,146284,18130,216378,46626,21610
2019-12-16,81117,43780,70,140563,43350,2200
2019-12-17,149000,49940,2500,290910,164870,112560
2019-12-18,22995,0,5420,218795,153410,6500
2019-12-19,103860,75050,24410,169010,101210,5150
2019-12-20,56186,26196,17670,114804,64094,20
2019-12-23,264967,240500,0,137683,71823,300
2019-12-24,95532,25352,1020,119988,43758,8430
2019-12-25,295370,226890,5880,117760,44500,25900
2019-12-26,18805,11965,8090,102635,72185,1670
2019-12-27,24750,16775,100,151630,36775,100
2019-12-30,116758,65850,29750,146702,64492,570
2019-12-31,62902,35707,14520,266638,229803,1430
2020-01-02,223260,117100,8190,97980,42190,1000
2020-01-03,198500,105680,10000,265580,153100,15900
2020-01-06,67910,27000,5000,107340,41380,33980
2020-01-07,70105,30450,3590,102965,33120,15350
2020-01-08,100979,0,150,312841,193181,11140
2020-01-09,64486,49090,10000,59164,29704,8000
2020-01-10,89379,13019,8890,73061,39121,2280
2020-01-13,56646,22220,0,45554,12000,5310
2020-01-14,37896,0,2000,67464,34954,0
2020-01-15,351258,313000,380,63472,41097,5050
2020-01-16,361451,321061,21510,173279,99559,3000
2020-01-17,44652,0,6000,71688,54178,2000
2020-01-20,20220,0,40,33590,11340,0
2020-01-21,128013,72670,10550,129707,0,0
2020-01-22,212740,140100,9000,80260,0,11320
2020-01-30,48310,22290,5000,222100,159550,10200
2020-01-31,62784,26820,5080,119246,51786,120
2020-02-03,206870,58990,12040,592650,186850,4550
2020-02-04,167913,84803,2000,138847,40000,11900
2020-02-05,28676,0,7000,293564,141574,0
2020-02-06,76306,11970,1000,83174,12684,2070
2020-02-07,57814,0,900,183956,45796,5980
2020-02-10,159773,81933,17150,139957,35677,1270
2020-02-11,109180,50360,17770,300050,159420,3140
2020-02-12,173629,61809,27560,293041,203761,54430
2020-02-13,71425,0,12410,277185,120345,5610
2020-02-14,123828,13590,3000,161732,67872,50830
2020-02-17,21237,0,3200,91123,58268,0
2020-02-18,28834,0,1300,133456,51976,3040
2020-02-19,23900,0,0,61140,19670,200
2020-02-20,52270,0,240,275780,252290,3000
2020-02-21,534631,259680,14340,704239,499219,217700
2020-02-24,68297,0,4710,259463,114125,9300
2020-02-25,124021,40851,17260,76239,18500,6900
2020-02-26,114889,21910,20500,201531,41181,3700
2020-02-27,179520,93370,17240,252040,104240,4500
2020-02-28,81464,15000,12000,187796,83206,70
2020-03-02,53823,0,4360,157357,77897,860
2020-03-03,38421,0,31260,72339,0,1110
2020-03-04,110066,0,5810,132944,28844,8540
2020-03-05,228325,106495,15980,220485,65000,22460
2020-03-06,25522,0,0,23528,12318,500
2020-03-09,180639,104000,1290,564051,331181,8200
2020-03-10,412967,267210,15470,708953,547368,2940
2020-03-11,195663,111500,14070,1084207,871867,8180
2020-03-12,102129,65982,11050,637321,370708,1300
2020-03-13,193104,34184,6570,1965326,1699056,39000
2020-03-17,111424,20000,2000,49346,0,6350
2020-03-18,690331,444781,13760,170359,14660,96610
2020-03-19,168114,29969,10390,169466,83751,1000
2020-03-20,55125,34305,4710,68815,0,1250
2020-03-23,40465,0,10800,97665,20500,1000
2020-03-24,160828,69650,44570,305242,168002,7970
2020-03-25,150431,74270,3500,171939,93562,26810
2020-03-26,175010,40000,67000,155890,36034,6500
2020-03-27,106177,0,1050,309843,161310,9350
2020-03-30,154744,99724,14040,132276,54126,5520
2020-03-31,100233,0,19160,265557,144650,2510
2020-04-01,456591,306110,6500,163779,73770,3820
2020-04-02,310185,310185,0,310185,310185,0
2020-04-03,350515,212730,10440,346255,272895,5240
2020-04-06,324190,100615,600,343590,180485,320
2020-04-07,135517,0,15310,223383,110270,786460
2020-04-08,63780,17030,17890,163360,27100,12430
2020-04-09,1061491,544676,12210,548139,349134,212830
2020-04-10,59454,12784,5020,119696,24800,11790
2020-04-13,514053,191263,33650,343147,166489,253280
2020-04-14,190167,66275,5880,523853,363673,524430
2020-04-15,372722,123787,15940,294198,113373,12460
2020-04-16,134291,0,200,429919,280834,31980
2020-04-17,482743,162663,21040,473777,349517,2830
2020-04-20,1446540,653810,45660,864880,596860,97090
2020-04-21,579605,158425,30030,818565,520215,69470
2020-04-22,450529,162770,15050,303441,60390,54230
2020-04-23,313070,110720,27690,436420,157010,19690
2020-04-24,130826,38550,71650,417984,202844,11820
2020-04-27,562399,227439,54260,603501,301281,43700
2020-04-28,1076875,626935,70390,587605,298225,40720
2020-04-29,164713,41173,7670,456217,228877,11720
2020-05-04,239760,66380,2640,452590,244700,14250
2020-05-05,144838,0,17370,209042,40000,58430
