Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2011,3,203935644401,-190000000,203745644401,-141603465008,62142179393,902122939,-13070984471,-10347585459,-4826482386,-13191587137,31955248338,90045502,-356941231,-266895729,0,31688352609,-7255583619,0,-7255583619,24432768990,2373935473,22058833517,1718,0
2011,4,376461195335,-481531870,375979663465,-305557545385,70422118080,1215658220,-13268625604,-9646584596,-4512417374,-19189909251,34666824071,142003700,-496932380,-354928680,0,34311895391,-2716643280,0,-2716643280,31595252111,2264589187,29330662924,1690,0
2012,1,280292110547,0,280292110547,-235268197090,45023913457,10327528603,-9325327012,-9153685673,-3946309617,-10828563392,31251242039,4025889812,-2495246799,1530643013,0,32781885052,-6856511327,-472490716,-7329002043,25452883009,0,25452883009,1932,0
2012,2,221119729998,0,221119729998,-152303994701,68815735297,-5943113809,-11919996583,-8362740264,-3705846826,-12554830555,34691947524,-3789380433,2181620686,-1607759747,0,33084187777,-10083086979,874188070,-9208898909,23875288868,89148863,23786140005,1635,0
2012,3,151196642091,0,151196642091,-111095975725,40100666366,376655421,-10839840888,-10839840888,-4344423289,-13817160934,11475896676,4905663734,-4983746655,-78082921,0,11397813755,-65992255,7243364,-58748891,11339064864,180225245,11158839619,808,0
2012,4,355386495121,-1096000,355385399121,-247013806173,108371592948,532714785,-14444756576,-9401812057,-23032493589,-21026563815,50400493753,7646875503,-7432992301,213883202,0,50614376955,-14696489645,3517981170,-11178508475,39435868480,5303465615,34132402865,1381,0
2013,1,263670629800,0,263670629800,-224341658209,39328971591,10304245427,-6551075710,-6336952198,-1336565180,-14314237966,27431338162,9930139195,-9915556050,14583145,4229980985,31675902292,-6052979518,1281332929,-4771646589,26904255703,-305985067,27210240770,1643,0
2013,2,339837547243,0,339837547243,-277661132916,62176414327,368676436,-5560235577,-3491667599,-3915529645,-8985072170,44084253371,56799708,-35833245,20966463,3679881259,47785101093,-9802468159,-1407609576,-11210077735,36575023358,231833182,36343190176,2538,0
2013,3,87579923522,0,87579923522,-61640647822,25939275700,615592054,-4632731948,-4521962924,-2246535643,-11562921510,8112678653,12658482263,-11975004042,683478221,-1951929322,6844227552,-2301344613,84080418,-2217264195,4626963357,-129399033,4756362390,302,0
2013,4,513639095025,-1692000,513637403025,-412445499531,101191903494,1661521741,-4020810723,119906382,-3045680766,-40551038060,55235895686,3419276867,-2073640802,1345636065,6719512760,63301044511,-14506375079,9387382,-14496987697,48804056814,2757529331,46046527483,2780,0
2014,4,763338458334,0,763338458334,-634327698574,129010759760,1459554355,-13805296591,-12271957544,-3193139318,-18716916671,94754961535,64291012384,-63652306232,638706152,15646532491,111040200178,-20963012195,16458405,-20946553790,90093646388,2558857446,87534788942,2039,0
2015,1,250204437667,0,250204437667,-195383544459,54820893208,802404559,-8217289242,-7413271134,-2774009656,-16503551808,28128447061,21512700117,-21425652013,87048104,4037136259,32252631424,-6464784265,0,-6464784265,25787847159,-812831339,26600678498,582,0
2015,2,293104557958,0,293104557958,-247981306873,45123251085,20476769259,-16660360108,-15375783124,-4452758121,-19261676226,25225225889,492514774,-3113750399,-2621235625,5772171522,28376161786,-910072431,-87630419,-997702850,27378458936,1755458255,25623000681,560,0
2015,3,341193147727,0,341193147727,-284148574172,57044573555,2514038185,-17240649705,-11561846944,-3248860907,-28241931704,10827169424,19994709793,-18401137117,1593572676,5603630145,18024372245,-2673186070,0,-2673186070,15351186175,-717993325,16069179500,351,0
2015,4,776051227158,0,776051227158,-643372567655,132678659503,112236740193,-106042040415,-21102417485,-2007401756,-31680278054,105185679471,3268598781,-2664492049,604106732,3739336990,109529123193,-23219621280,57323202,-23162298078,86366825115,13187027429,73179797686,1601,0
2016,1,284390738608,0,284390738608,-238418374550,45972364058,48625629171,-48789053322,-11913083240,-2903816699,-20643003709,22262119499,231657863,-57581650,174076213,4084431437,26520627149,-5191774515,-30307217,-5222081732,21298545417,-86815969,21385361386,468,0
2016,2,359836740632,0,359836740632,-284384039278,75452701354,2002368488,-23905622983,-23018203815,-2342355733,-30957841764,27361032723,2601375197,-863688878,1737686319,0,29098719042,-5134822761,30307217,-5104515544,23994203498,932892589,23061310909,504,0
2016,3,522587446433,0,522587446433,-465338887134,57248559299,14930649666,-16550778829,-16180976912,-2065917378,-23850805939,29711706819,1468558602,-756850180,711708422,8189935327,38613350568,-4042625856,-30307217,-4072933073,34540417495,2286924386,32253493109,705,0
2016,4,940126129987,0,940126129987,-783521318880,156604811107,8135321753,-32350782805,-28408016300,-1502154729,-29538175414,101349019912,5476267048,-6584600367,-1108333319,6700250175,106940936768,-21182959623,0,-21182959623,85757977145,12350862024,73407115121,1408,0
2017,1,295668574973,0,295668574973,-246889283631,48779291342,9608203877,-15301157562,-14445756139,-2380911142,-24416594550,20129430779,518211984,-554434457,-36222473,0,20093208306,-3536457691,-30307217,-3566764908,16526443398,-2101764097,18628207495,382,0
2017,2,408833410644,-2197000,408831213644,-320091574846,88739638798,38947354236,-61740795921,-31219488401,-1905277341,-31697071871,43917261464,5041513212,-5727503282,-685990070,0,43231271394,-5195057818,0,-5195057818,38036213576,-2089445078,40125658654,653,0
2017,3,598149156821,0,598149156821,-502743023062,95406133759,84770338988,-71325973655,-14886911753,-1972197994,-32331974578,74546326520,14889350639,-11196358159,3692992480,3533907802,81773226802,-16772081709,30307217,-16741774492,65031452310,1811789687,63219662623,1237,0
